time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
76.33,-0.98,-0.43,0.27,-2.99,-4.05,0.52,-0.88,0.98,-2.20,0.00
76.33,-1.10,-0.72,0.63,-2.99,-4.05,0.52,-0.88,0.98,-2.20,0.00
76.331,-1.10,-0.72,0.63,-2.99,-4.05,0.52,-2.06,0.82,-2.10,0.00
76.368,-1.10,-0.72,0.63,-2.77,-5.30,4.00,-2.06,0.82,-2.10,0.00
76.408,-1.10,-0.72,0.63,-2.77,-5.30,4.00,-2.10,2.15,-2.86,0.00
76.409,-1.34,-0.84,0.92,-2.77,-5.30,4.00,-2.10,2.15,-2.86,0.00
76.409,-1.34,-0.84,0.92,-5.22,-3.60,5.95,-2.10,2.15,-2.86,0.00
76.448,-1.34,-0.84,0.92,-8.27,0.97,6.01,-2.10,2.15,-2.86,0.00
76.448,-1.43,-0.22,0.61,-8.27,0.97,6.01,-2.10,2.15,-2.86,0.00
76.448,-1.43,-0.22,0.61,-8.27,0.97,6.01,-0.93,0.94,-2.90,0.00
76.488,-1.43,-0.22,0.61,-6.16,5.05,2.26,-0.93,0.94,-2.90,0.00
76.527,-1.43,-0.22,0.61,-6.16,5.05,2.26,-0.79,-0.26,-1.23,0.00
76.528,-1.43,-0.22,0.61,-3.91,3.70,2.39,-0.79,-0.26,-1.23,0.00
76.528,-1.05,-0.31,0.63,-3.91,3.70,2.39,-0.79,-0.26,-1.23,0.00
76.567,-1.05,-0.31,0.63,-2.87,3.39,5.52,-0.79,-0.26,-1.23,0.00
76.607,-1.05,-0.31,0.63,-2.87,3.39,5.52,0.17,0.63,-1.14,0.00
76.607,-1.14,-0.15,0.67,-2.87,3.39,5.52,0.17,0.63,-1.14,0.00
76.608,-1.14,-0.15,0.67,-4.30,5.31,4.30,0.17,0.63,-1.14,0.00
76.646,-1.38,-0.06,0.29,-4.30,5.31,4.30,0.17,0.63,-1.14,0.00
76.646,-1.38,-0.06,0.29,-7.04,6.20,1.69,0.17,0.63,-1.14,0.00
76.686,-1.38,-0.06,0.29,-7.04,6.20,1.69,1.11,0.94,-0.59,0.00
76.687,-1.38,-0.06,0.29,-6.64,6.08,-0.25,1.11,0.94,-0.59,0.00
76.726,-1.38,-0.06,0.29,-6.64,6.08,-0.25,0.58,0.21,0.75,0.00
76.727,-1.26,-0.16,0.48,-6.64,6.08,-0.25,0.58,0.21,0.75,0.00
76.727,-1.26,-0.16,0.48,-5.28,5.21,1.88,0.58,0.21,0.75,0.00
76.764,-1.26,-0.16,0.48,-4.52,3.48,1.60,0.58,0.21,0.75,0.00
76.805,-1.26,-0.16,0.48,-4.52,3.48,1.60,0.73,0.11,1.63,0.00
76.806,-1.24,-0.31,0.50,-4.52,3.48,1.60,0.73,0.11,1.63,0.00
76.806,-1.24,-0.31,0.50,-3.91,2.21,1.91,0.73,0.11,1.63,0.00
76.843,-1.14,-0.56,0.39,-3.91,2.21,1.91,0.73,0.11,1.63,0.00
76.844,-1.14,-0.56,0.39,-4.23,-0.54,0.99,0.73,0.11,1.63,0.00
76.883,-1.14,-0.56,0.39,-4.23,-0.54,0.99,0.80,0.24,2.33,0.00
76.883,-1.14,-0.56,0.39,-1.81,-2.46,0.45,0.80,0.24,2.33,0.00
76.923,-1.14,-0.56,0.39,-1.81,-2.46,0.45,0.41,0.25,2.40,0.00
76.924,-1.19,-0.71,0.58,-1.81,-2.46,0.45,0.41,0.25,2.40,0.00
76.924,-1.19,-0.71,0.58,-2.35,-4.19,2.69,0.41,0.25,2.40,0.00
76.962,-1.19,-0.71,0.58,-2.00,-5.92,2.15,0.41,0.25,2.40,0.00
77.002,-1.19,-0.71,0.58,-0.36,-6.95,1.03,0.41,0.25,2.40,0.00
77.003,-1.19,-0.71,0.58,-0.36,-6.95,1.03,0.62,-0.06,2.47,0.00
77.003,-1.02,-0.79,0.44,-0.36,-6.95,1.03,0.62,-0.06,2.47,0.00
77.041,-0.89,-0.93,0.27,-0.36,-6.95,1.03,0.62,-0.06,2.47,0.00
77.041,-0.89,-0.93,0.27,-0.43,-8.71,0.17,0.62,-0.06,2.47,0.00
77.081,-0.89,-0.93,0.27,-0.43,-8.71,0.17,0.61,-0.50,2.22,0.00
77.081,-0.89,-0.93,0.27,0.84,-10.16,-1.31,0.61,-0.50,2.22,0.00
77.12,-0.89,-0.93,0.27,0.84,-10.16,-1.31,0.79,-0.27,1.83,0.00
77.121,-0.89,-0.93,0.27,5.27,-8.77,-0.30,0.79,-0.27,1.83,0.00
77.122,-0.27,-0.62,0.19,5.27,-8.77,-0.30,0.79,-0.27,1.83,0.00
77.16,-0.27,-0.62,0.19,7.32,-7.23,-2.98,0.79,-0.27,1.83,0.00
77.2,-0.27,-0.62,0.19,7.32,-7.23,-2.98,0.63,0.34,0.47,0.00
77.201,-0.27,-0.62,0.19,6.15,-7.71,-4.38,0.63,0.34,0.47,0.00
77.201,-0.31,-0.61,-0.09,6.15,-7.71,-4.38,0.63,0.34,0.47,0.00
77.243,-0.44,-0.67,-0.00,6.15,-7.71,-4.38,0.63,0.34,0.47,0.00
77.244,-0.44,-0.67,-0.00,5.46,-7.96,-3.98,0.63,0.34,0.47,0.00
77.278,-0.44,-0.67,-0.00,5.46,-7.96,-3.98,-0.39,0.03,-0.77,0.00
77.279,-0.44,-0.67,-0.00,4.55,-7.42,-3.24,-0.39,0.03,-0.77,0.00
77.318,-0.44,-0.67,-0.00,4.55,-7.42,-3.24,-1.03,0.36,-1.58,0.00
77.319,-0.44,-0.67,-0.00,1.77,-6.19,-0.94,-1.03,0.36,-1.58,0.00
77.319,-0.73,-0.58,0.14,1.77,-6.19,-0.94,-1.03,0.36,-1.58,0.00
77.357,-0.73,-0.58,0.14,1.89,-4.57,-2.06,-1.03,0.36,-1.58,0.00
77.397,-0.73,-0.58,0.14,1.89,-4.57,-2.06,-1.58,-0.02,-1.95,0.00
77.398,-0.73,-0.58,0.14,1.26,-3.52,-0.92,-1.58,-0.02,-1.95,0.00
77.398,-0.81,-0.55,0.26,1.26,-3.52,-0.92,-1.58,-0.02,-1.95,0.00
77.436,-0.81,-0.55,0.26,-0.26,-2.42,0.72,-1.58,-0.02,-1.95,0.00
77.476,-0.81,-0.55,0.26,-1.96,-0.96,2.69,-1.58,-0.02,-1.95,0.00
77.477,-0.81,-0.55,0.26,-1.96,-0.96,2.69,-1.80,-0.11,-2.32,0.00
77.477,-1.05,-0.50,0.55,-1.96,-0.96,2.69,-1.80,-0.11,-2.32,0.00
77.516,-1.05,-0.50,0.55,-1.96,-0.96,2.69,-1.17,0.10,-2.32,0.00
77.517,-1.05,-0.50,0.55,-4.72,0.45,0.85,-1.17,0.10,-2.32,0.00
77.517,-1.25,-0.44,0.22,-4.72,0.45,0.85,-1.17,0.10,-2.32,0.00
77.555,-1.25,-0.44,0.22,-4.48,1.22,-0.43,-1.17,0.10,-2.32,0.00
77.595,-1.25,-0.44,0.22,-4.48,1.22,-0.43,-1.89,0.05,-1.98,0.00
77.596,-1.44,-0.39,0.65,-4.48,1.22,-0.43,-1.89,0.05,-1.98,0.00
77.596,-1.44,-0.39,0.65,-6.19,2.06,3.73,-1.89,0.05,-1.98,0.00
77.634,-1.44,-0.39,0.65,-8.10,3.45,6.48,-1.89,0.05,-1.98,0.00
77.674,-1.44,-0.39,0.65,-8.78,4.99,4.80,-1.89,0.05,-1.98,0.00
77.674,-1.44,-0.39,0.65,-8.78,4.99,4.80,-1.05,0.27,-1.43,0.00
77.675,-1.60,-0.19,0.61,-8.78,4.99,4.80,-1.05,0.27,-1.43,0.00
77.713,-1.53,-0.12,0.48,-8.78,4.99,4.80,-1.05,0.27,-1.43,0.00
77.714,-1.53,-0.12,0.48,-8.80,5.29,4.30,-1.05,0.27,-1.43,0.00
77.753,-1.53,-0.12,0.48,-8.80,5.29,4.30,-0.28,-0.22,-0.34,0.00
77.753,-1.53,-0.12,0.48,-7.57,5.76,2.92,-0.28,-0.22,-0.34,0.00
77.792,-1.21,-0.08,0.45,-7.57,5.76,2.92,-0.28,-0.22,-0.34,0.00
77.793,-1.21,-0.08,0.45,-7.57,5.76,2.92,0.35,-0.42,0.56,0.00
77.794,-1.21,-0.08,0.45,-4.55,5.83,2.46,0.35,-0.42,0.56,0.00
77.832,-1.21,-0.08,0.45,-4.10,4.93,2.65,0.35,-0.42,0.56,0.00
77.871,-1.14,-0.26,0.58,-4.10,4.93,2.65,0.35,-0.42,0.56,0.00
77.872,-1.14,-0.26,0.58,-4.10,4.93,2.65,0.95,0.23,1.22,0.00
77.872,-1.14,-0.26,0.58,-3.00,3.08,3.10,0.95,0.23,1.22,0.00
77.911,-1.26,-0.55,0.70,-3.00,3.08,3.10,0.95,0.23,1.22,0.00
77.911,-1.26,-0.55,0.70,-3.02,0.56,5.52,0.95,0.23,1.22,0.00
77.95,-1.26,-0.55,0.70,-3.02,0.56,5.52,1.83,0.58,1.53,0.00
77.951,-1.26,-0.55,0.70,-3.58,-1.75,3.96,1.83,0.58,1.53,0.00
77.99,-1.31,-0.62,0.42,-3.58,-1.75,3.96,1.83,0.58,1.53,0.00
77.991,-1.31,-0.62,0.42,-3.58,-1.75,3.96,2.32,1.03,1.86,0.00
77.992,-1.31,-0.62,0.42,-3.10,-2.79,1.47,2.32,1.03,1.86,0.00
78.029,-1.31,-0.62,0.42,-3.51,-4.39,1.58,2.32,1.03,1.86,0.00
78.069,-1.12,-0.70,0.41,-3.51,-4.39,1.58,2.32,1.03,1.86,0.00
78.069,-1.12,-0.70,0.41,-3.51,-4.39,1.58,1.62,-0.08,2.49,0.00
78.07,-1.12,-0.70,0.41,-1.67,-6.00,1.37,1.62,-0.08,2.49,0.00
78.109,-0.76,-0.59,0.26,-1.67,-6.00,1.37,1.62,-0.08,2.49,0.00
78.11,-0.76,-0.59,0.26,0.86,-6.68,-0.26,1.62,-0.08,2.49,0.00
78.148,-0.76,-0.59,0.26,0.86,-6.68,-0.26,1.26,-0.51,2.65,0.00
78.149,-0.76,-0.59,0.26,2.35,-6.78,-0.78,1.26,-0.51,2.65,0.00
78.188,-0.76,-0.59,0.26,2.35,-6.78,-0.78,0.68,-0.49,2.28,0.00
78.189,-0.76,-0.59,0.26,2.60,-6.98,-1.69,0.68,-0.49,2.28,0.00
78.189,-0.64,-0.54,0.15,2.60,-6.98,-1.69,0.68,-0.49,2.28,0.00
78.227,-0.64,-0.54,0.15,3.08,-7.95,-2.43,0.68,-0.49,2.28,0.00
78.266,-0.64,-0.54,0.15,3.08,-7.95,-2.43,-0.32,-1.22,1.71,0.00
78.267,-0.54,-0.50,0.25,3.08,-7.95,-2.43,-0.32,-1.22,1.71,0.00
78.267,-0.54,-0.50,0.25,3.67,-7.56,-2.51,-0.32,-1.22,1.71,0.00
78.307,-0.57,-0.46,0.52,3.67,-7.56,-2.51,-0.32,-1.22,1.71,0.00
78.308,-0.57,-0.46,0.52,1.40,-7.79,-0.80,-0.32,-1.22,1.71,0.00
78.345,-0.57,-0.46,0.52,1.40,-7.79,-0.80,-0.92,-2.74,0.90,0.00
78.346,-0.57,-0.46,0.52,1.61,-7.22,-0.99,-0.92,-2.74,0.90,0.00
78.385,-0.57,-0.46,0.52,3.14,-5.04,-3.16,-0.92,-2.74,0.90,0.00
78.386,-0.37,-0.19,0.39,3.14,-5.04,-3.16,-0.92,-2.74,0.90,0.00
78.386,-0.37,-0.19,0.39,3.14,-5.04,-3.16,-0.62,-1.48,0.26,0.00
78.425,-0.37,-0.19,0.39,3.08,-3.56,-2.43,-0.62,-1.48,0.26,0.00
78.465,-0.37,-0.19,0.39,0.82,-3.01,-0.27,-0.62,-1.48,0.26,0.00
78.465,-0.37,-0.19,0.39,0.82,-3.01,-0.27,-0.58,0.03,-0.73,0.00
78.465,-0.66,-0.15,0.54,0.82,-3.01,-0.27,-0.58,0.03,-0.73,0.00
78.504,-0.66,-0.15,0.54,-0.58,-3.31,-3.54,-0.58,0.03,-0.73,0.00
78.505,-0.78,-0.18,0.20,-0.58,-3.31,-3.54,-0.58,0.03,-0.73,0.00
78.546,-0.78,-0.18,0.20,-0.58,-3.31,-3.54,-0.40,0.08,-0.90,0.00
78.547,-0.78,-0.18,0.20,-0.64,-2.58,-4.54,-0.40,0.08,-0.90,0.00
78.583,-0.78,-0.18,0.20,-1.02,-2.15,1.25,-0.40,0.08,-0.90,0.00
78.584,-0.97,-0.20,0.86,-1.02,-2.15,1.25,-0.40,0.08,-0.90,0.00
78.584,-0.97,-0.20,0.86,-1.02,-2.15,1.25,-1.50,0.49,-1.01,0.00
78.623,-0.97,-0.20,0.86,-2.81,-1.48,2.56,-1.50,0.49,-1.01,0.00
78.662,-0.97,-0.20,0.86,-2.81,-1.48,2.56,-1.08,0.25,-0.60,0.00
78.662,-0.97,-0.20,0.86,-2.36,-1.05,-1.79,-1.08,0.25,-0.60,0.00
78.663,-0.84,-0.19,0.47,-2.36,-1.05,-1.79,-1.08,0.25,-0.60,0.00
78.702,-0.84,-0.19,0.47,1.73,-0.58,-0.88,-1.08,0.25,-0.60,0.00
78.741,-0.63,-0.23,0.65,1.73,-0.58,-0.88,-1.08,0.25,-0.60,0.00
78.741,-0.63,-0.23,0.65,1.73,-0.58,-0.88,-1.62,0.18,-0.32,0.00
78.742,-0.63,-0.23,0.65,1.24,-0.39,0.55,-1.62,0.18,-0.32,0.00
78.781,-0.70,-0.16,0.69,1.24,-0.39,0.55,-1.62,0.18,-0.32,0.00
78.782,-0.70,-0.16,0.69,1.24,-0.39,0.55,-1.54,-0.03,-0.69,0.00
78.783,-0.70,-0.16,0.69,0.64,0.27,0.87,-1.54,-0.03,-0.69,0.00
78.82,-0.70,-0.16,0.69,0.34,1.60,1.31,-1.54,-0.03,-0.69,0.00
78.86,-0.87,-0.14,0.89,0.34,1.60,1.31,-1.54,-0.03,-0.69,0.00
78.86,-0.87,-0.14,0.89,0.34,1.60,1.31,-1.48,0.69,-1.01,0.00
78.86,-0.87,-0.14,0.89,-0.09,2.24,2.57,-1.48,0.69,-1.01,0.00
78.899,-0.87,-0.14,0.89,-2.74,2.56,5.36,-1.48,0.69,-1.01,0.00
78.944,-1.17,-0.07,0.76,-2.74,2.56,5.36,-1.48,0.69,-1.01,0.00
78.945,-1.17,-0.07,0.76,-4.16,3.57,2.92,-1.48,0.69,-1.01,0.00
78.945,-1.17,-0.07,0.76,-4.16,3.57,2.92,-0.74,0.77,-1.08,0.00
78.978,-1.23,-0.09,0.86,-4.16,3.57,2.92,-0.74,0.77,-1.08,0.00
78.979,-1.23,-0.09,0.86,-3.93,4.39,1.87,-0.74,0.77,-1.08,0.00
79.018,-1.23,-0.09,0.86,-3.93,4.39,1.87,-0.61,-0.13,-0.55,0.00
79.019,-1.23,-0.09,0.86,-4.99,3.63,4.36,-0.61,-0.13,-0.55,0.00
79.058,-1.16,0.03,1.05,-4.99,3.63,4.36,-0.61,-0.13,-0.55,0.00
79.058,-1.16,0.03,1.05,-4.40,4.46,6.24,-0.61,-0.13,-0.55,0.00
79.059,-1.16,0.03,1.05,-4.40,4.46,6.24,-0.34,0.22,-0.12,0.00
79.097,-1.16,0.03,1.05,-3.26,5.05,5.09,-0.34,0.22,-0.12,0.00
79.137,-0.86,-0.12,0.83,-3.26,5.05,5.09,-0.34,0.22,-0.12,0.00
79.137,-0.86,-0.12,0.83,-3.26,5.05,5.09,0.72,0.03,0.67,0.00
79.138,-0.86,-0.12,0.83,-0.98,2.99,3.05,0.72,0.03,0.67,0.00
79.177,-0.86,-0.12,0.83,0.96,0.17,4.12,0.72,0.03,0.67,0.00
79.177,-0.57,-0.35,0.90,0.96,0.17,4.12,0.72,0.03,0.67,0.00
79.216,-0.57,-0.35,0.90,0.96,0.17,4.12,1.42,0.02,0.76,0.00
79.217,-0.57,-0.35,0.90,2.60,-0.68,3.42,1.42,0.02,0.76,0.00
79.255,-0.57,-0.35,0.90,2.60,-0.68,3.42,2.20,0.73,-0.05,0.00
79.256,-0.67,-0.37,0.76,2.60,-0.68,3.42,2.20,0.73,-0.05,0.00
79.256,-0.67,-0.37,0.76,1.92,-1.05,1.57,2.20,0.73,-0.05,0.00
79.295,-0.67,-0.37,0.76,1.30,-1.84,2.75,2.20,0.73,-0.05,0.00
79.335,-0.67,-0.37,0.76,1.30,-1.84,2.75,2.43,1.02,-0.30,0.00
79.335,-0.67,-0.37,0.76,1.76,-2.32,2.56,2.43,1.02,-0.30,0.00
79.336,-0.69,-0.40,0.78,1.76,-2.32,2.56,2.43,1.02,-0.30,0.00
79.374,-0.69,-0.40,0.78,1.30,-2.64,2.32,2.43,1.02,-0.30,0.00
79.375,-0.72,-0.37,0.63,1.30,-2.64,2.32,2.43,1.02,-0.30,0.00
79.414,-0.72,-0.37,0.63,1.30,-2.64,2.32,2.46,0.69,-0.23,0.00
79.415,-0.72,-0.37,0.63,1.56,-2.67,1.06,2.46,0.69,-0.23,0.00
79.453,-0.72,-0.37,0.63,1.56,-2.67,1.06,1.82,0.08,0.09,0.00
79.453,-0.72,-0.37,0.63,1.86,-2.75,-0.16,1.82,0.08,0.09,0.00
79.454,-0.63,-0.34,0.60,1.86,-2.75,-0.16,1.82,0.08,0.09,0.00
79.493,-0.63,-0.34,0.60,2.65,-3.04,1.45,1.82,0.08,0.09,0.00
79.532,-0.63,-0.34,0.60,2.65,-3.04,1.45,1.17,-0.31,0.12,0.00
79.533,-0.53,-0.38,0.75,2.65,-3.04,1.45,1.17,-0.31,0.12,0.00
79.533,-0.53,-0.38,0.75,3.41,-3.75,1.95,1.17,-0.31,0.12,0.00
79.572,-0.54,-0.40,0.64,3.41,-3.75,1.95,1.17,-0.31,0.12,0.00
79.572,-0.54,-0.40,0.64,2.00,-3.40,1.66,1.17,-0.31,0.12,0.00
79.611,-0.54,-0.40,0.64,2.00,-3.40,1.66,1.06,-1.49,0.10,0.00
79.612,-0.54,-0.40,0.64,2.38,-4.22,-0.07,1.06,-1.49,0.10,0.00
79.651,-0.54,-0.40,0.64,2.38,-4.22,-0.07,0.33,-0.95,-0.16,0.00
79.651,-0.39,-0.16,1.03,2.38,-4.22,-0.07,0.33,-0.95,-0.16,0.00
79.651,-0.39,-0.16,1.03,3.47,-3.73,1.19,0.33,-0.95,-0.16,0.00
79.691,-0.39,-0.16,1.03,3.16,-0.81,4.37,0.33,-0.95,-0.16,0.00
79.73,-0.39,-0.16,1.03,3.16,-0.81,4.37,1.44,-1.12,-0.79,0.00
79.731,-0.39,-0.16,1.03,1.74,-1.00,0.39,1.44,-1.12,-0.79,0.00
79.731,-0.51,-0.13,0.71,1.74,-1.00,0.39,1.44,-1.12,-0.79,0.00
79.769,-0.51,-0.13,0.71,1.26,-3.55,-1.72,1.44,-1.12,-0.79,0.00
79.809,-0.51,-0.13,0.71,1.26,-3.55,-1.72,1.41,-0.64,-1.28,0.00
79.81,-0.52,-0.37,1.14,1.26,-3.55,-1.72,1.41,-0.64,-1.28,0.00
79.81,-0.52,-0.37,1.14,1.22,-4.18,3.71,1.41,-0.64,-1.28,0.00
79.849,-0.52,-0.37,1.14,1.22,-4.18,3.71,2.39,-0.45,-2.37,0.00
79.85,-0.52,-0.37,1.14,-0.82,-3.74,3.73,2.39,-0.45,-2.37,0.00
79.85,-0.78,-0.25,0.82,-0.82,-3.74,3.73,2.39,-0.45,-2.37,0.00
79.888,-0.78,-0.25,0.82,-1.56,-2.93,-0.91,2.39,-0.45,-2.37,0.00
79.927,-0.78,-0.25,0.82,-1.56,-2.93,-0.91,2.15,-0.36,-2.22,0.00
79.928,-0.65,-0.19,0.62,-1.56,-2.93,-0.91,2.15,-0.36,-2.22,0.00
79.928,-0.65,-0.19,0.62,-0.64,-2.50,-1.63,2.15,-0.36,-2.22,0.00
79.967,-0.65,-0.19,0.62,0.28,-2.80,-1.43,2.15,-0.36,-2.22,0.00
80.008,-0.65,-0.19,0.62,0.28,-2.80,-1.43,1.69,-0.91,-2.11,0.00
80.008,-0.45,-0.19,0.61,0.28,-2.80,-1.43,1.69,-0.91,-2.11,0.00
80.009,-0.45,-0.19,0.61,1.34,-2.54,-1.92,1.69,-0.91,-2.11,0.00
80.047,-0.45,-0.19,0.61,1.23,-2.20,-1.51,1.69,-0.91,-2.11,0.00
80.047,-0.46,-0.19,0.74,1.23,-2.20,-1.51,1.69,-0.91,-2.11,0.00
80.086,-0.46,-0.19,0.74,1.23,-2.20,-1.51,1.43,-0.58,-2.38,0.00
80.087,-0.46,-0.19,0.74,0.98,-2.28,-0.44,1.43,-0.58,-2.38,0.00
80.126,-0.46,-0.19,0.74,0.98,-2.28,-0.44,1.17,-0.12,-2.51,0.00
80.127,-0.58,-0.28,0.92,0.98,-2.28,-0.44,1.17,-0.12,-2.51,0.00
80.127,-0.58,-0.28,0.92,-0.04,-2.75,1.02,1.17,-0.12,-2.51,0.00
80.165,-0.58,-0.28,0.92,-0.42,-2.76,1.01,1.17,-0.12,-2.51,0.00
80.205,-0.58,-0.28,0.92,-0.42,-2.76,1.01,1.21,-0.21,-2.46,0.00
80.206,-0.58,-0.28,0.92,0.85,-1.99,2.02,1.21,-0.21,-2.46,0.00
80.206,-0.47,-0.23,1.04,0.85,-1.99,2.02,1.21,-0.21,-2.46,0.00
80.244,-0.57,-0.17,0.87,0.85,-1.99,2.02,1.21,-0.21,-2.46,0.00
80.245,-0.57,-0.17,0.87,-0.03,-1.80,1.93,1.21,-0.21,-2.46,0.00
80.284,-0.57,-0.17,0.87,-0.03,-1.80,1.93,1.50,-0.23,-2.45,0.00
80.285,-0.57,-0.17,0.87,-0.42,-1.26,-0.11,1.50,-0.23,-2.45,0.00
80.323,-0.57,-0.17,0.87,-0.42,-1.26,-0.11,1.25,-0.29,-2.05,0.00
80.324,-0.57,-0.17,0.87,0.53,-0.75,0.06,1.25,-0.29,-2.05,0.00
80.324,-0.42,-0.11,0.99,0.53,-0.75,0.06,1.25,-0.29,-2.05,0.00
80.362,-0.42,-0.11,0.99,1.21,-0.68,2.40,1.25,-0.29,-2.05,0.00
80.402,-0.50,-0.04,0.92,1.21,-0.68,2.40,1.25,-0.29,-2.05,0.00
80.403,-0.50,-0.04,0.92,1.21,-0.68,2.40,1.54,0.06,-1.98,0.00
80.403,-0.50,-0.04,0.92,0.34,-0.43,0.63,1.54,0.06,-1.98,0.00
80.442,-0.50,-0.04,0.92,-0.84,0.16,0.32,1.54,0.06,-1.98,0.00
80.442,-0.63,0.00,1.07,-0.84,0.16,0.32,1.54,0.06,-1.98,0.00
80.481,-0.63,0.00,1.07,-0.84,0.16,0.32,1.42,0.17,-1.54,0.00
80.482,-0.63,0.00,1.07,-1.03,-0.23,2.29,1.42,0.17,-1.54,0.00
80.521,-0.63,0.00,1.07,-1.03,-0.23,2.29,1.41,0.28,-0.95,0.00
80.521,-0.58,-0.02,0.98,-1.03,-0.23,2.29,1.41,0.28,-0.95,0.00
80.522,-0.58,-0.02,0.98,-0.91,-0.70,1.87,1.41,0.28,-0.95,0.00
80.56,-0.58,-0.02,0.98,0.23,-1.03,0.89,1.41,0.28,-0.95,0.00
80.6,-0.58,-0.02,0.98,0.23,-1.03,0.89,1.33,0.45,-0.69,0.00
80.601,-0.47,-0.08,0.81,0.23,-1.03,0.89,1.33,0.45,-0.69,0.00
80.601,-0.47,-0.08,0.81,0.86,-1.79,0.15,1.33,0.45,-0.69,0.00
80.64,-0.42,-0.12,0.60,0.86,-1.79,0.15,1.33,0.45,-0.69,0.00
80.641,-0.42,-0.12,0.60,1.87,-2.25,-0.86,1.33,0.45,-0.69,0.00
80.679,-0.42,-0.12,0.60,1.87,-2.25,-0.86,1.29,0.85,-0.82,0.00
80.679,-0.42,-0.12,0.60,2.06,-2.55,-1.76,1.29,0.85,-0.82,0.00
80.718,-0.42,-0.12,0.60,2.06,-2.55,-1.76,1.03,0.97,-1.16,0.00
80.719,-0.42,-0.12,0.60,1.77,-2.78,-3.40,1.03,0.97,-1.16,0.00
80.72,-0.56,-0.20,0.37,1.77,-2.78,-3.40,1.03,0.97,-1.16,0.00
80.757,-0.56,-0.20,0.37,0.84,-3.21,-3.32,1.03,0.97,-1.16,0.00
80.797,-0.56,-0.20,0.37,0.84,-3.21,-3.32,0.33,0.69,-1.19,0.00
80.798,-0.67,-0.35,0.34,0.84,-3.21,-3.32,0.33,0.69,-1.19,0.00
80.798,-0.67,-0.35,0.34,0.04,-4.03,-3.33,0.33,0.69,-1.19,0.00
80.837,-0.61,-0.41,0.45,0.04,-4.03,-3.33,0.33,0.69,-1.19,0.00
80.838,-0.61,-0.41,0.45,1.54,-3.72,-3.09,0.33,0.69,-1.19,0.00
80.876,-0.61,-0.41,0.45,1.54,-3.72,-3.09,-0.39,0.85,-1.40,0.00
80.877,-0.61,-0.41,0.45,1.37,-3.45,-1.64,-0.39,0.85,-1.40,0.00
80.915,-0.61,-0.41,0.45,1.37,-3.45,-1.64,-0.63,0.91,-2.03,0.00
80.916,-1.07,-0.38,0.47,1.37,-3.45,-1.64,-0.63,0.91,-2.03,0.00
80.916,-1.07,-0.38,0.47,-1.18,-2.35,-0.69,-0.63,0.91,-2.03,0.00
80.955,-1.07,-0.38,0.47,-3.62,-1.81,-0.98,-0.63,0.91,-2.03,0.00
80.995,-1.07,-0.38,0.47,-3.62,-1.81,-0.98,-0.84,0.76,-1.46,0.00
80.995,-1.07,-0.42,0.44,-3.62,-1.81,-0.98,-0.84,0.76,-1.46,0.00
80.995,-1.07,-0.42,0.44,-2.69,-1.35,-1.23,-0.84,0.76,-1.46,0.00
81.034,-1.07,-0.42,0.44,-2.79,-1.16,0.05,-0.84,0.76,-1.46,0.00
81.074,-1.07,-0.42,0.44,-2.79,-1.16,0.05,-1.09,0.30,-1.12,0.00
81.074,-1.11,-0.40,0.59,-2.79,-1.16,0.05,-1.09,0.30,-1.12,0.00
81.074,-1.11,-0.40,0.59,-3.30,-0.24,1.08,-1.09,0.30,-1.12,0.00
81.113,-0.90,-0.32,0.34,-3.30,-0.24,1.08,-1.09,0.30,-1.12,0.00
81.114,-0.90,-0.32,0.34,-3.30,-0.24,1.08,-0.64,0.21,-0.77,0.00
81.114,-0.90,-0.32,0.34,-1.43,0.75,0.13,-0.64,0.21,-0.77,0.00
81.153,-0.90,-0.32,0.34,-1.19,1.28,-1.51,-0.64,0.21,-0.77,0.00
81.193,-0.90,-0.32,0.34,-1.19,1.28,-1.51,-0.81,-0.02,-0.52,0.00
81.193,-0.88,-0.32,0.33,-1.19,1.28,-1.51,-0.81,-0.02,-0.52,0.00
81.193,-0.88,-0.32,0.33,-1.30,1.50,-0.98,-0.81,-0.02,-0.52,0.00
81.232,-0.88,-0.32,0.33,-0.85,1.76,-0.81,-0.81,-0.02,-0.52,0.00
81.272,-0.88,-0.32,0.33,-0.66,2.35,-0.80,-0.81,-0.02,-0.52,0.00
81.272,-0.81,-0.27,0.33,-0.66,2.35,-0.80,-0.81,-0.02,-0.52,0.00
81.272,-0.81,-0.27,0.33,-0.66,2.35,-0.80,-0.98,-0.20,-0.28,0.00
81.311,-0.82,-0.31,0.53,-0.66,2.35,-0.80,-0.98,-0.20,-0.28,0.00
81.312,-0.82,-0.31,0.53,0.22,2.65,0.33,-0.98,-0.20,-0.28,0.00
81.351,-0.82,-0.31,0.53,0.22,2.65,0.33,-1.04,-0.01,-0.25,0.00
81.351,-0.82,-0.31,0.53,-0.95,2.23,1.89,-1.04,-0.01,-0.25,0.00
81.39,-0.82,-0.31,0.53,-0.95,2.23,1.89,-0.59,0.38,-0.48,0.00
81.391,-0.99,-0.49,0.68,-0.95,2.23,1.89,-0.59,0.38,-0.48,0.00
81.391,-0.99,-0.49,0.68,-2.56,1.37,2.92,-0.59,0.38,-0.48,0.00
81.43,-0.99,-0.49,0.68,-2.41,0.33,4.01,-0.59,0.38,-0.48,0.00
