time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
6.439,0.01,0.62,0.48,0.07,-1.08,-1.98,0.02,0.08,-0.01,0.00
6.514,0.14,0.63,0.91,0.07,-1.08,-1.98,0.02,0.08,-0.01,0.00
6.521,0.14,0.63,0.91,0.07,-1.08,-1.98,-0.51,0.10,0.29,0.00
6.522,0.14,0.63,0.91,2.05,-0.91,1.05,-0.51,0.10,0.29,0.00
6.549,0.00,0.79,0.75,2.05,-0.91,1.05,-0.51,0.10,0.29,0.00
6.566,0.00,0.79,0.75,2.05,-0.91,1.05,-0.04,-0.07,0.14,0.00
6.568,0.00,0.79,0.75,-1.59,1.24,0.17,-0.04,-0.07,0.14,0.00
6.615,-0.09,0.78,0.65,-1.59,1.24,0.17,-0.04,-0.07,0.14,0.00
6.632,-0.09,0.78,0.65,-1.59,1.24,0.17,0.53,0.10,-1.23,0.00
6.633,-0.09,0.78,0.65,-1.08,0.56,-0.06,0.53,0.10,-1.23,0.00
6.695,-0.01,0.69,0.64,-1.08,0.56,-0.06,0.53,0.10,-1.23,0.00
6.699,-0.01,0.69,0.64,-1.08,0.56,-0.06,0.15,0.00,-0.41,0.00
6.7,-0.01,0.69,0.64,0.17,-0.33,-0.52,0.15,0.00,-0.41,0.00
6.747,0.04,0.67,0.94,0.17,-0.33,-0.52,0.15,0.00,-0.41,0.00
6.774,0.04,0.67,0.94,0.17,-0.33,-0.52,-0.85,0.12,0.54,0.00
6.776,0.04,0.67,0.94,0.52,-0.24,2.20,-0.85,0.12,0.54,0.00
6.82,-0.02,0.72,0.59,0.52,-0.24,2.20,-0.85,0.12,0.54,0.00
6.831,-0.02,0.72,0.59,0.52,-0.24,2.20,0.26,-0.08,0.03,0.00
6.832,-0.02,0.72,0.59,-0.42,0.32,-0.93,0.26,-0.08,0.03,0.00
6.894,0.02,0.70,0.53,-0.42,0.32,-0.93,0.26,-0.08,0.03,0.00
6.898,0.02,0.70,0.53,-0.42,0.32,-0.93,0.61,-0.18,-0.05,0.00
6.901,0.02,0.70,0.53,0.12,-0.12,-1.62,0.61,-0.18,-0.05,0.00
6.945,0.08,0.68,1.06,0.12,-0.12,-1.62,0.61,-0.18,-0.05,0.00
6.966,0.08,0.68,1.06,0.12,-0.12,-1.62,-0.80,0.14,0.43,0.00
6.968,0.08,0.68,1.06,0.62,-0.15,3.35,-0.80,0.14,0.43,0.00
7.011,-0.08,0.75,0.49,0.62,-0.15,3.35,-0.80,0.14,0.43,0.00
7.028,-0.08,0.75,0.49,0.62,-0.15,3.35,0.51,-0.06,-0.62,0.00
7.028,-0.08,0.75,0.49,-1.58,0.60,-1.04,0.51,-0.06,-0.62,0.00
7.103,0.15,0.60,0.85,-1.58,0.60,-1.04,0.51,-0.06,-0.62,0.00
7.107,0.15,0.60,0.85,-1.58,0.60,-1.04,-0.55,0.09,0.39,0.00
7.107,0.15,0.60,0.85,1.39,-0.78,1.10,-0.55,0.09,0.39,0.00
7.143,0.08,0.69,0.98,1.39,-0.78,1.10,-0.55,0.09,0.39,0.00
7.16,0.08,0.69,0.98,1.39,-0.78,1.10,-0.41,0.02,0.54,0.00
7.161,0.08,0.69,0.98,0.45,0.24,2.31,-0.41,0.02,0.54,0.00
7.224,0.07,0.71,0.55,0.45,0.24,2.31,-0.41,0.02,0.54,0.00
7.226,0.07,0.71,0.55,0.45,0.24,2.31,0.47,-0.22,0.08,0.00
7.227,0.07,0.71,0.55,-1.57,1.83,-2.35,0.47,-0.22,0.08,0.00
7.275,-0.06,0.73,0.90,-1.57,1.83,-2.35,0.47,-0.22,0.08,0.00
7.302,-0.06,0.73,0.90,-1.57,1.83,-2.35,0.31,0.23,-0.92,0.00
7.304,-0.06,0.73,0.90,-0.40,0.35,1.52,0.31,0.23,-0.92,0.00
7.347,-0.05,0.73,0.38,-0.40,0.35,1.52,0.31,0.23,-0.92,0.00
7.358,-0.05,0.73,0.38,-0.40,0.35,1.52,1.42,-0.10,-0.63,0.00
7.359,-0.05,0.73,0.38,-0.32,-0.05,-2.94,1.42,-0.10,-0.63,0.00
7.407,0.09,0.62,0.69,-0.32,-0.05,-2.94,1.42,-0.10,-0.63,0.00
7.425,0.09,0.62,0.69,-0.32,-0.05,-2.94,-0.27,0.06,0.67,0.00
7.426,0.09,0.62,0.69,0.67,-0.71,-0.93,-0.27,0.06,0.67,0.00
7.493,0.13,0.63,0.70,0.67,-0.71,-0.93,-0.27,0.06,0.67,0.00
7.497,0.13,0.63,0.70,0.67,-0.71,-0.93,-0.27,-0.07,0.97,0.00
7.498,0.13,0.63,0.70,1.34,-1.17,0.96,-0.27,-0.07,0.97,0.00
7.548,0.20,0.62,0.84,1.34,-1.17,0.96,-0.27,-0.07,0.97,0.00
7.556,0.20,0.62,0.84,1.34,-1.17,0.96,-0.93,0.05,1.44,0.00
7.557,0.20,0.62,0.84,0.62,-0.22,1.40,-0.93,0.05,1.44,0.00
7.605,0.02,0.71,0.80,0.62,-0.22,1.40,-0.93,0.05,1.44,0.00
7.622,0.02,0.71,0.80,0.62,-0.22,1.40,-0.41,0.18,0.14,0.00
7.623,0.02,0.71,0.80,-0.89,0.68,0.42,-0.41,0.18,0.14,0.00
7.671,-0.08,0.71,0.61,-0.89,0.68,0.42,-0.41,0.18,0.14,0.00
7.69,-0.08,0.71,0.61,-0.89,0.68,0.42,0.65,0.09,-1.41,0.00
7.695,-0.08,0.71,0.61,-1.40,0.39,-2.33,0.65,0.09,-1.41,0.00
7.742,-0.08,0.69,0.74,-1.40,0.39,-2.33,0.65,0.09,-1.41,0.00
7.754,-0.08,0.69,0.74,-1.40,0.39,-2.33,0.82,0.05,-1.28,0.00
7.754,-0.08,0.69,0.74,-0.16,-0.65,0.33,0.82,0.05,-1.28,0.00
7.806,0.02,0.66,0.61,-0.16,-0.65,0.33,0.82,0.05,-1.28,0.00
7.82,0.02,0.66,0.61,-0.16,-0.65,0.33,0.06,-0.00,0.12,0.00
7.821,0.02,0.66,0.61,0.33,-0.49,-0.97,0.06,-0.00,0.12,0.00
7.901,0.15,0.59,0.73,0.33,-0.49,-0.97,0.06,-0.00,0.12,0.00
7.91,0.15,0.59,0.73,0.33,-0.49,-0.97,-0.36,-0.06,1.06,0.00
7.911,0.15,0.59,0.73,0.91,-0.83,-0.65,-0.36,-0.06,1.06,0.00
7.935,0.04,0.66,0.87,0.91,-0.83,-0.65,-0.36,-0.06,1.06,0.00
7.952,0.04,0.66,0.87,0.91,-0.83,-0.65,-0.70,0.13,0.52,0.00
7.953,0.04,0.66,0.87,0.19,-0.22,2.88,-0.70,0.13,0.52,0.00
8.001,-0.15,0.78,0.51,0.19,-0.22,2.88,-0.70,0.13,0.52,0.00
8.018,-0.15,0.78,0.51,0.19,-0.22,2.88,0.31,0.08,-1.03,0.00
8.018,-0.15,0.78,0.51,-1.78,1.33,-2.46,0.31,0.08,-1.03,0.00
8.067,0.04,0.66,1.05,-1.78,1.33,-2.46,0.31,0.08,-1.03,0.00
8.088,0.04,0.66,1.05,-1.78,1.33,-2.46,-0.25,0.17,-0.40,0.00
8.09,0.04,0.66,1.05,0.82,-0.27,2.34,-0.25,0.17,-0.40,0.00
8.133,-0.05,0.77,0.54,0.82,-0.27,2.34,-0.25,0.17,-0.40,0.00
8.155,-0.05,0.77,0.54,0.82,-0.27,2.34,0.41,-0.09,-0.22,0.00
8.182,-0.05,0.77,0.54,-0.36,0.99,-1.95,0.41,-0.09,-0.22,0.00
8.209,0.07,0.68,0.82,-0.36,0.99,-1.95,0.41,-0.09,-0.22,0.00
8.216,0.07,0.68,0.82,-0.36,0.99,-1.95,-0.29,-0.00,0.57,0.00
8.217,0.07,0.68,0.82,0.94,-0.40,2.17,-0.29,-0.00,0.57,0.00
8.267,0.02,0.69,0.64,0.94,-0.40,2.17,-0.29,-0.00,0.57,0.00
8.288,0.02,0.69,0.64,0.94,-0.40,2.17,-0.16,0.05,0.44,0.00
8.291,0.02,0.69,0.64,-0.13,0.26,-1.08,-0.16,0.05,0.44,0.00
8.331,0.20,0.55,0.87,-0.13,0.26,-1.08,-0.16,0.05,0.44,0.00
8.352,0.20,0.55,0.87,-0.13,0.26,-1.08,-0.38,-0.04,1.03,0.00
8.357,0.20,0.55,0.87,1.63,-1.28,3.03,-0.38,-0.04,1.03,0.00
8.397,0.21,0.55,0.79,1.63,-1.28,3.03,-0.38,-0.04,1.03,0.00
8.414,0.21,0.55,0.79,1.63,-1.28,3.03,-0.32,-0.21,1.19,0.00
8.414,0.21,0.55,0.79,0.45,-0.22,-2.55,-0.32,-0.21,1.19,0.00
8.476,0.15,0.59,0.90,0.45,-0.22,-2.55,-0.32,-0.21,1.19,0.00
8.483,0.15,0.59,0.90,0.45,-0.22,-2.55,0.03,-0.08,0.18,0.00
8.483,0.15,0.59,0.90,-0.02,-0.30,1.31,0.03,-0.08,0.18,0.00
8.529,-0.06,0.76,0.55,-0.02,-0.30,1.31,0.03,-0.08,0.18,0.00
8.55,-0.06,0.76,0.55,-0.02,-0.30,1.31,0.67,0.00,-1.07,0.00
8.563,-0.06,0.76,0.55,-1.78,1.17,-2.03,0.67,0.00,-1.07,0.00
8.595,-0.02,0.69,0.81,-1.78,1.17,-2.03,0.67,0.00,-1.07,0.00
8.612,-0.02,0.69,0.81,-1.78,1.17,-2.03,0.27,0.25,-1.29,0.00
8.613,-0.02,0.69,0.81,-0.54,0.40,-1.50,0.27,0.25,-1.29,0.00
8.661,-0.07,0.74,0.56,-0.54,0.40,-1.50,0.27,0.25,-1.29,0.00
8.681,-0.07,0.74,0.56,-0.54,0.40,-1.50,0.51,0.01,-0.94,0.00
8.684,-0.07,0.74,0.56,-0.36,-0.17,1.70,0.51,0.01,-0.94,0.00
8.727,0.15,0.64,0.54,-0.36,-0.17,1.70,0.51,0.01,-0.94,0.00
8.756,0.15,0.64,0.54,-0.36,-0.17,1.70,-0.54,-0.09,1.13,0.00
8.758,0.15,0.64,0.54,1.21,-0.31,-1.95,-0.54,-0.09,1.13,0.00
8.794,0.23,0.61,1.03,1.21,-0.31,-1.95,-0.54,-0.09,1.13,0.00
8.81,0.23,0.61,1.03,1.21,-0.31,-1.95,-0.91,-0.03,1.55,0.00
8.811,0.23,0.61,1.03,1.58,-0.32,1.59,-0.91,-0.03,1.55,0.00
8.86,0.01,0.74,0.61,1.58,-0.32,1.59,-0.91,-0.03,1.55,0.00
8.882,0.01,0.74,0.61,1.58,-0.32,1.59,0.67,-0.20,-0.58,0.00
8.885,0.01,0.74,0.61,-1.12,0.88,-1.38,0.67,-0.20,-0.58,0.00
8.925,0.03,0.67,0.83,-1.12,0.88,-1.38,0.67,-0.20,-0.58,0.00
8.942,0.03,0.67,0.83,-1.12,0.88,-1.38,0.03,0.15,-0.64,0.00
8.947,0.03,0.67,0.83,-0.41,0.00,0.94,0.03,0.15,-0.64,0.00
8.992,-0.07,0.73,0.56,-0.41,0.00,0.94,0.03,0.15,-0.64,0.00
9.008,-0.07,0.73,0.56,-0.41,0.00,0.94,0.73,0.04,-1.11,0.00
9.009,-0.07,0.73,0.56,-0.43,-0.03,-0.39,0.73,0.04,-1.11,0.00
9.06,0.09,0.60,0.63,-0.43,-0.03,-0.39,0.73,0.04,-1.11,0.00
9.081,0.09,0.60,0.63,-0.43,-0.03,-0.39,0.10,-0.04,0.24,0.00
9.083,0.09,0.60,0.63,0.81,-1.05,-1.71,0.10,-0.04,0.24,0.00
9.124,0.09,0.62,0.78,0.81,-1.05,-1.71,0.10,-0.04,0.24,0.00
9.14,0.09,0.62,0.78,0.81,-1.05,-1.71,-0.15,-0.04,0.50,0.00
9.147,0.09,0.62,0.78,0.46,-0.90,0.78,-0.15,-0.04,0.50,0.00
9.197,0.14,0.61,0.52,0.46,-0.90,0.78,-0.15,-0.04,0.50,0.00
9.211,0.14,0.61,0.52,0.46,-0.90,0.78,-0.07,-0.17,0.69,0.00
9.212,0.14,0.61,0.52,0.43,-0.85,-1.95,-0.07,-0.17,0.69,0.00
9.255,0.09,0.65,0.82,0.43,-0.85,-1.95,-0.07,-0.17,0.69,0.00
9.281,0.09,0.65,0.82,0.43,-0.85,-1.95,-0.43,0.16,0.14,0.00
9.286,0.09,0.65,0.82,-0.08,-0.19,0.19,-0.43,0.16,0.14,0.00
9.321,-0.02,0.76,0.81,-0.08,-0.19,0.19,-0.43,0.16,0.14,0.00
9.338,-0.02,0.76,0.81,-0.08,-0.19,0.19,-0.14,0.22,-0.70,0.00
9.338,-0.02,0.76,0.81,-0.83,0.71,1.16,-0.14,0.22,-0.70,0.00
9.387,-0.12,0.80,0.60,-0.83,0.71,1.16,-0.14,0.22,-0.70,0.00
9.404,-0.12,0.80,0.60,-0.83,0.71,1.16,0.82,0.01,-1.38,0.00
9.405,-0.12,0.80,0.60,-1.24,0.89,-0.98,0.82,0.01,-1.38,0.00
9.453,-0.00,0.68,0.64,-1.24,0.89,-0.98,0.82,0.01,-1.38,0.00
9.477,-0.00,0.68,0.64,-1.24,0.89,-0.98,0.20,0.07,-0.66,0.00
9.482,-0.00,0.68,0.64,0.37,-0.39,-0.46,0.20,0.07,-0.66,0.00
9.519,0.04,0.68,0.70,0.37,-0.39,-0.46,0.20,0.07,-0.66,0.00
9.536,0.04,0.68,0.70,0.37,-0.39,-0.46,-0.04,-0.09,0.53,0.00
9.536,0.04,0.68,0.70,1.76,-1.18,1.92,-0.04,-0.09,0.53,0.00
9.585,0.13,0.71,0.62,1.76,-1.18,1.92,-0.04,-0.09,0.53,0.00
9.602,0.13,0.71,0.62,1.76,-1.18,1.92,-0.47,-0.24,1.59,0.00
9.603,0.13,0.71,0.62,0.63,0.03,-0.87,-0.47,-0.24,1.59,0.00
9.658,0.18,0.62,0.85,0.63,0.03,-0.87,-0.47,-0.24,1.59,0.00
9.674,0.18,0.62,0.85,0.63,0.03,-0.87,-0.88,0.06,1.20,0.00
9.677,0.18,0.62,0.85,0.61,-0.43,1.11,-0.88,0.06,1.20,0.00
9.717,0.05,0.67,0.82,0.61,-0.43,1.11,-0.88,0.06,1.20,0.00
9.734,0.05,0.67,0.82,0.61,-0.43,1.11,-0.31,0.23,-0.20,0.00
9.734,0.05,0.67,0.82,-0.65,0.18,0.41,-0.31,0.23,-0.20,0.00
9.784,0.00,0.68,0.67,-0.65,0.18,0.41,-0.31,0.23,-0.20,0.00
9.8,0.00,0.68,0.67,-0.65,0.18,0.41,0.39,0.10,-1.02,0.00
9.801,0.00,0.68,0.67,-1.20,0.56,-1.09,0.39,0.10,-1.02,0.00
9.859,0.12,0.66,0.84,-1.20,0.56,-1.09,0.39,0.10,-1.02,0.00
9.874,0.12,0.66,0.84,-1.20,0.56,-1.09,-0.05,0.10,-0.27,0.00
9.876,0.12,0.66,0.84,0.82,-0.13,1.03,-0.05,0.10,-0.27,0.00
9.915,0.08,0.73,0.73,0.82,-0.13,1.03,-0.05,0.10,-0.27,0.00
9.932,0.08,0.73,0.73,0.82,-0.13,1.03,-0.01,-0.09,0.37,0.00
9.933,0.08,0.73,0.73,0.19,0.60,-0.18,-0.01,-0.09,0.37,0.00
9.981,0.09,0.66,0.81,0.19,0.60,-0.18,-0.01,-0.09,0.37,0.00
9.998,0.09,0.66,0.81,0.19,0.60,-0.18,-0.20,0.02,0.37,0.00
9.998,0.09,0.66,0.81,0.18,-0.29,0.78,-0.20,0.02,0.37,0.00
10.055,0.11,0.61,0.73,0.18,-0.29,0.78,-0.20,0.02,0.37,0.00
10.07,0.11,0.61,0.73,0.18,-0.29,0.78,-0.27,0.06,0.40,0.00
10.072,0.11,0.61,0.73,0.09,-0.35,-0.30,-0.27,0.06,0.40,0.00
10.113,0.16,0.57,0.70,0.09,-0.35,-0.30,-0.27,0.06,0.40,0.00
10.13,0.16,0.57,0.70,0.09,-0.35,-0.30,-0.14,-0.01,0.41,0.00
10.131,0.16,0.57,0.70,0.18,0.00,-0.46,-0.14,-0.01,0.41,0.00
10.21,0.17,0.63,0.92,0.18,0.00,-0.46,-0.14,-0.01,0.41,0.00
10.214,0.17,0.63,0.92,0.18,0.00,-0.46,-0.23,0.11,0.24,0.00
10.214,0.17,0.63,0.92,0.15,0.35,1.77,-0.23,0.11,0.24,0.00
10.249,0.05,0.69,0.37,0.15,0.35,1.77,-0.23,0.11,0.24,0.00
10.273,0.05,0.69,0.37,0.15,0.35,1.77,1.08,-0.38,-0.62,0.00
10.275,0.05,0.69,0.37,-0.60,0.15,-3.60,1.08,-0.38,-0.62,0.00
10.311,0.13,0.56,0.90,-0.60,0.15,-3.60,1.08,-0.38,-0.62,0.00
10.328,0.13,0.56,0.90,-0.60,0.15,-3.60,-0.71,0.30,0.53,0.00
10.328,0.13,0.56,0.90,0.14,-0.79,1.33,-0.71,0.30,0.53,0.00
10.377,-0.12,0.74,0.49,0.14,-0.79,1.33,-0.71,0.30,0.53,0.00
10.394,-0.12,0.74,0.49,0.14,-0.79,1.33,0.44,0.18,-1.20,0.00
10.394,-0.12,0.74,0.49,-1.11,-0.08,0.19,0.44,0.18,-1.20,0.00
10.443,0.07,0.61,0.76,-1.11,-0.08,0.19,0.44,0.18,-1.20,0.00
10.467,0.07,0.61,0.76,-1.11,-0.08,0.19,-0.25,0.17,-0.24,0.00
10.469,0.07,0.61,0.76,-0.13,0.17,-0.31,-0.25,0.17,-0.24,0.00
10.509,0.09,0.69,0.79,-0.13,0.17,-0.31,-0.25,0.17,-0.24,0.00
10.527,0.09,0.69,0.79,-0.13,0.17,-0.31,0.13,-0.09,-0.08,0.00
10.528,0.09,0.69,0.79,0.66,0.31,0.39,0.13,-0.09,-0.08,0.00
10.59,0.04,0.70,0.75,0.66,0.31,0.39,0.13,-0.09,-0.08,0.00
10.596,0.04,0.70,0.75,0.66,0.31,0.39,0.14,-0.11,-0.04,0.00
10.597,0.04,0.70,0.75,-0.43,0.54,-0.41,0.14,-0.11,-0.04,0.00
10.642,-0.01,0.72,0.75,-0.43,0.54,-0.41,0.14,-0.11,-0.04,0.00
10.675,-0.01,0.72,0.75,-0.43,0.54,-0.41,0.25,-0.03,-0.43,0.00
10.677,-0.01,0.72,0.75,-0.05,-0.01,0.74,0.25,-0.03,-0.43,0.00
10.707,-0.00,0.69,0.67,-0.05,-0.01,0.74,0.25,-0.03,-0.43,0.00
10.724,-0.00,0.69,0.67,-0.05,-0.01,0.74,0.08,-0.00,-0.06,0.00
10.725,-0.00,0.69,0.67,-0.09,0.13,-0.63,0.08,-0.00,-0.06,0.00
10.778,0.08,0.62,0.82,-0.09,0.13,-0.63,0.08,-0.00,-0.06,0.00
10.79,0.08,0.62,0.82,-0.09,0.13,-0.63,-0.48,0.12,0.46,0.00
10.791,0.08,0.62,0.82,0.69,-0.48,0.72,-0.48,0.12,0.46,0.00
10.839,0.05,0.67,0.73,0.69,-0.48,0.72,-0.48,0.12,0.46,0.00
10.866,0.05,0.67,0.73,0.69,-0.48,0.72,-0.11,-0.04,0.54,0.00
10.868,0.05,0.67,0.73,0.82,-0.30,1.47,-0.11,-0.04,0.54,0.00
10.906,0.24,0.57,0.71,0.82,-0.30,1.47,-0.11,-0.04,0.54,0.00
10.95,0.24,0.57,0.71,0.82,-0.30,1.47,-0.15,-0.35,1.37,0.00
10.958,0.24,0.57,0.71,0.35,0.30,-1.94,-0.15,-0.35,1.37,0.00
10.971,0.19,0.65,0.78,0.35,0.30,-1.94,-0.15,-0.35,1.37,0.00
10.988,0.19,0.65,0.78,0.35,0.30,-1.94,0.33,-0.31,0.43,0.00
10.99,0.19,0.65,0.78,0.46,-0.03,0.37,0.33,-0.31,0.43,0.00
11.037,0.01,0.70,0.50,0.46,-0.03,0.37,0.33,-0.31,0.43,0.00
11.063,0.01,0.70,0.50,0.46,-0.03,0.37,0.82,-0.20,-0.81,0.00
11.065,0.01,0.70,0.50,-1.17,0.03,-1.19,0.82,-0.20,-0.81,0.00
11.11,0.08,0.64,0.87,-1.17,0.03,-1.19,0.82,-0.20,-0.81,0.00
11.128,0.08,0.64,0.87,-1.17,0.03,-1.19,-0.45,0.28,-0.34,0.00
11.13,0.08,0.64,0.87,0.04,-0.52,0.72,-0.45,0.28,-0.34,0.00
11.178,0.05,0.70,0.84,0.04,-0.52,0.72,-0.45,0.28,-0.34,0.00
11.19,0.05,0.70,0.84,0.04,-0.52,0.72,-0.26,0.13,-0.29,0.00
11.191,0.05,0.70,0.84,-0.05,0.22,1.04,-0.26,0.13,-0.29,0.00
11.242,0.26,0.65,1.04,-0.05,0.22,1.04,-0.26,0.13,-0.29,0.00
11.255,0.26,0.65,1.04,-0.05,0.22,1.04,-1.20,0.15,1.46,0.00
11.256,0.26,0.65,1.04,0.49,1.07,0.80,-1.20,0.15,1.46,0.00
11.31,0.07,0.83,0.31,0.49,1.07,0.80,-1.20,0.15,1.46,0.00
11.318,0.07,0.83,0.31,0.49,1.07,0.80,1.60,-0.74,-0.71,0.00
11.319,0.07,0.83,0.31,-0.17,1.39,-2.23,1.60,-0.74,-0.71,0.00
11.367,0.28,0.62,1.21,-0.17,1.39,-2.23,1.60,-0.74,-0.71,0.00
11.393,0.28,0.62,1.21,-0.17,1.39,-2.23,-0.95,0.23,1.03,0.00
11.394,0.28,0.62,1.21,0.87,-0.55,4.59,-0.95,0.23,1.03,0.00
11.433,-0.07,0.79,0.24,0.87,-0.55,4.59,-0.95,0.23,1.03,0.00
11.453,-0.07,0.79,0.24,0.87,-0.55,4.59,1.21,-0.21,-1.17,0.00
11.454,-0.07,0.79,0.24,-1.83,1.15,-4.82,1.21,-0.21,-1.17,0.00
11.503,0.16,0.50,0.82,-1.83,1.15,-4.82,1.21,-0.21,-1.17,0.00
11.516,0.16,0.50,0.82,-1.83,1.15,-4.82,-0.20,0.16,0.10,0.00
11.517,0.16,0.50,0.82,1.74,-2.73,0.54,-0.20,0.16,0.10,0.00
11.565,0.12,0.61,0.48,1.74,-2.73,0.54,-0.20,0.16,0.10,0.00
11.588,0.12,0.61,0.48,1.74,-2.73,0.54,-0.02,-0.19,0.72,0.00
11.594,0.12,0.61,0.48,0.35,-0.72,0.34,-0.02,-0.19,0.72,0.00
11.631,0.31,0.58,0.90,0.35,-0.72,0.34,-0.02,-0.19,0.72,0.00
11.66,0.31,0.58,0.90,0.35,-0.72,0.34,-1.39,0.23,1.93,0.00
11.661,0.31,0.58,0.90,-0.79,1.05,-0.71,-1.39,0.23,1.93,0.00
11.697,-0.01,0.82,0.96,-0.79,1.05,-0.71,-1.39,0.23,1.93,0.00
11.714,-0.01,0.82,0.96,-0.79,1.05,-0.71,-0.08,0.35,-1.09,0.00
11.715,-0.01,0.82,0.96,-0.65,1.02,2.51,-0.08,0.35,-1.09,0.00
11.763,0.12,0.73,0.66,-0.65,1.02,2.51,-0.08,0.35,-1.09,0.00
11.786,0.12,0.73,0.66,-0.65,1.02,2.51,0.47,-0.11,-0.69,0.00
11.788,0.12,0.73,0.66,-0.30,1.13,-2.00,0.47,-0.11,-0.69,0.00
11.829,0.27,0.57,0.90,-0.30,1.13,-2.00,0.47,-0.11,-0.69,0.00
11.857,0.27,0.57,0.90,-0.30,1.13,-2.00,-0.23,-0.09,0.65,0.00
11.859,0.27,0.57,0.90,1.19,-0.71,1.48,-0.23,-0.09,0.65,0.00
11.9,0.02,0.69,0.64,1.19,-0.71,1.48,-0.23,-0.09,0.65,0.00
11.912,0.02,0.69,0.64,1.19,-0.71,1.48,0.17,0.07,-0.53,0.00
11.913,0.02,0.69,0.64,-1.14,0.40,-1.13,0.17,0.07,-0.53,0.00
11.961,0.13,0.61,0.67,-1.14,0.40,-1.13,0.17,0.07,-0.53,0.00
11.978,0.13,0.61,0.67,-1.14,0.40,-1.13,0.32,-0.10,-0.20,0.00
11.978,0.13,0.61,0.67,-0.23,-0.50,-0.14,0.32,-0.10,-0.20,0.00
12.029,0.12,0.62,0.58,-0.23,-0.50,-0.14,0.32,-0.10,-0.20,0.00
12.048,0.12,0.62,0.58,-0.23,-0.50,-0.14,0.62,-0.24,-0.28,0.00
12.052,0.12,0.62,0.58,-0.24,-0.42,-1.76,0.62,-0.24,-0.28,0.00
12.1,0.13,0.60,0.81,-0.24,-0.42,-1.76,0.62,-0.24,-0.28,0.00
12.111,0.13,0.60,0.81,-0.24,-0.42,-1.76,-0.39,0.17,0.18,0.00
12.112,0.13,0.60,0.81,0.09,-0.89,0.95,-0.39,0.17,0.18,0.00
12.177,-0.02,0.71,0.42,0.09,-0.89,0.95,-0.39,0.17,0.18,0.00
12.179,-0.02,0.71,0.42,0.09,-0.89,0.95,0.83,-0.16,-0.94,0.00
12.18,-0.02,0.71,0.42,-1.12,-0.05,-2.69,0.83,-0.16,-0.94,0.00
12.225,0.25,0.60,1.11,-1.12,-0.05,-2.69,0.83,-0.16,-0.94,0.00
12.253,0.25,0.60,1.11,-1.12,-0.05,-2.69,-1.51,0.42,1.11,0.00
12.256,0.25,0.60,1.11,1.14,-0.22,1.93,-1.51,0.42,1.11,0.00
12.302,-0.03,0.83,0.55,1.14,-0.22,1.93,-1.51,0.42,1.11,0.00
12.308,-0.03,0.83,0.55,1.14,-0.22,1.93,1.29,-0.42,-1.14,0.00
12.309,-0.03,0.83,0.55,-1.12,1.19,-1.46,1.29,-0.42,-1.14,0.00
12.357,0.17,0.60,0.87,-1.12,1.19,-1.46,1.29,-0.42,-1.14,0.00
12.374,0.17,0.60,0.87,-1.12,1.19,-1.46,-0.90,0.21,0.56,0.00
12.375,0.17,0.60,0.87,-0.03,-0.24,-0.08,-0.90,0.21,0.56,0.00
12.432,0.00,0.69,0.75,-0.03,-0.24,-0.08,-0.90,0.21,0.56,0.00
12.45,0.00,0.69,0.75,-0.03,-0.24,-0.08,-0.32,0.21,-0.21,0.00
12.452,0.00,0.69,0.75,-0.17,-0.48,0.26,-0.32,0.21,-0.21,0.00
12.489,0.12,0.56,0.66,-0.17,-0.48,0.26,-0.32,0.21,-0.21,0.00
12.506,0.12,0.56,0.66,-0.17,-0.48,0.26,-0.09,-0.02,0.21,0.00
12.507,0.12,0.56,0.66,-0.05,-0.47,-1.13,-0.09,-0.02,0.21,0.00
12.555,0.16,0.63,0.86,-0.05,-0.47,-1.13,-0.09,-0.02,0.21,0.00
12.572,0.16,0.63,0.86,-0.05,-0.47,-1.13,-0.13,-0.06,0.30,0.00
12.573,0.16,0.63,0.86,0.64,-0.20,1.01,-0.13,-0.06,0.30,0.00
12.621,0.17,0.67,0.74,0.64,-0.20,1.01,-0.13,-0.06,0.30,0.00
12.641,0.17,0.67,0.74,0.64,-0.20,1.01,0.02,-0.23,0.48,0.00
12.643,0.17,0.67,0.74,0.07,0.62,-0.77,0.02,-0.23,0.48,0.00
12.691,0.09,0.68,0.94,0.07,0.62,-0.77,0.02,-0.23,0.48,0.00
12.704,0.09,0.68,0.94,0.07,0.62,-0.77,-0.20,0.09,-0.06,0.00
12.705,0.09,0.68,0.94,0.30,-0.20,2.75,-0.20,0.09,-0.06,0.00
12.753,0.02,0.69,0.58,0.30,-0.20,2.75,-0.20,0.09,-0.06,0.00
12.77,0.02,0.69,0.58,0.30,-0.20,2.75,0.22,0.01,-0.44,0.00
12.771,0.02,0.69,0.58,-0.95,0.67,-1.87,0.22,0.01,-0.44,0.00
12.819,0.09,0.62,0.87,-0.95,0.67,-1.87,0.22,0.01,-0.44,0.00
12.842,0.09,0.62,0.87,-0.95,0.67,-1.87,-0.23,0.19,-0.17,0.00
12.846,0.09,0.62,0.87,0.31,-0.59,2.05,-0.23,0.19,-0.17,0.00
12.885,0.10,0.61,0.83,0.31,-0.59,2.05,-0.23,0.19,-0.17,0.00
12.911,0.10,0.61,0.83,0.31,-0.59,2.05,-0.55,0.23,0.27,0.00
12.913,0.10,0.61,0.83,-0.52,0.46,-0.65,-0.55,0.23,0.27,0.00
