time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
88.438,0.16,0.24,0.89,0.25,-0.13,-0.31,0.36,-0.24,0.27,0.00
88.479,0.21,0.24,0.95,0.25,-0.13,-0.31,0.36,-0.24,0.27,0.00
88.516,0.21,0.24,0.95,0.25,-0.13,-0.31,0.07,-0.27,0.62,0.00
88.518,0.21,0.24,0.95,0.66,-0.22,0.21,0.07,-0.27,0.62,0.00
88.545,0.15,0.23,1.19,0.66,-0.22,0.21,0.07,-0.27,0.62,0.00
88.569,0.15,0.23,1.19,0.66,-0.22,0.21,-0.53,0.35,-0.36,0.00
88.571,0.15,0.23,1.19,-0.74,0.11,3.06,-0.53,0.35,-0.36,0.00
88.627,-0.10,0.28,1.08,-0.74,0.11,3.06,-0.53,0.35,-0.36,0.00
88.641,-0.10,0.28,1.08,-0.74,0.11,3.06,-0.09,0.81,-2.28,0.00
88.645,-0.10,0.28,1.08,-1.23,0.73,-0.70,-0.09,0.81,-2.28,0.00
88.677,0.02,0.20,1.20,-1.23,0.73,-0.70,-0.09,0.81,-2.28,0.00
88.725,0.02,0.20,1.20,-1.23,0.73,-0.70,-0.24,0.36,-1.10,0.00
88.726,0.02,0.20,1.20,-0.43,-0.35,3.96,-0.24,0.36,-1.10,0.00
88.744,0.03,0.10,1.32,-0.43,-0.35,3.96,-0.24,0.36,-1.10,0.00
88.767,0.03,0.10,1.32,-0.43,-0.35,3.96,-0.98,0.02,-0.08,0.00
88.769,0.03,0.10,1.32,0.43,-0.92,2.57,-0.98,0.02,-0.08,0.00
88.811,-0.05,0.10,1.02,0.43,-0.92,2.57,-0.98,0.02,-0.08,0.00
88.84,-0.05,0.10,1.02,0.43,-0.92,2.57,-0.37,0.21,-1.26,0.00
88.842,-0.05,0.10,1.02,-1.02,0.42,-0.60,-0.37,0.21,-1.26,0.00
88.875,-0.13,0.21,0.84,-1.02,0.42,-0.60,-0.37,0.21,-1.26,0.00
88.92,-0.13,0.21,0.84,-1.02,0.42,-0.60,0.66,0.49,-2.23,0.00
88.922,-0.13,0.21,0.84,-0.83,0.35,-1.01,0.66,0.49,-2.23,0.00
88.942,-0.13,0.17,0.89,-0.83,0.35,-1.01,0.66,0.49,-2.23,0.00
88.965,-0.13,0.17,0.89,-0.83,0.35,-1.01,0.39,0.29,-1.63,0.00
88.966,-0.13,0.17,0.89,-0.10,-0.06,-1.20,0.39,0.29,-1.63,0.00
89.009,-0.09,0.20,0.77,-0.10,-0.06,-1.20,0.39,0.29,-1.63,0.00
89.035,-0.09,0.20,0.77,-0.10,-0.06,-1.20,0.45,0.09,-0.50,0.00
89.037,-0.09,0.20,0.77,0.36,0.19,-1.87,0.45,0.09,-0.50,0.00
89.073,-0.05,0.26,0.75,0.36,0.19,-1.87,0.45,0.09,-0.50,0.00
89.12,-0.05,0.26,0.75,0.36,0.19,-1.87,0.65,-0.05,0.72,0.00
89.122,-0.05,0.26,0.75,0.97,0.08,-2.19,0.65,-0.05,0.72,0.00
89.139,0.01,0.30,0.76,0.97,0.08,-2.19,0.65,-0.05,0.72,0.00
89.163,0.01,0.30,0.76,0.97,0.08,-2.19,0.61,-0.21,1.64,0.00
89.164,0.01,0.30,0.76,0.91,0.08,-1.98,0.61,-0.21,1.64,0.00
89.218,0.05,0.33,0.74,0.91,0.08,-1.98,0.61,-0.21,1.64,0.00
89.235,0.05,0.33,0.74,0.91,0.08,-1.98,0.60,-0.24,1.71,0.00
89.237,0.05,0.33,0.74,0.56,-0.22,-1.39,0.60,-0.24,1.71,0.00
89.271,-0.05,0.41,0.88,0.56,-0.22,-1.39,0.60,-0.24,1.71,0.00
89.317,-0.05,0.41,0.88,0.56,-0.22,-1.39,0.63,0.04,-0.04,0.00
89.318,-0.05,0.41,0.88,0.03,0.38,-0.16,0.63,0.04,-0.04,0.00
89.337,0.03,0.47,1.01,0.03,0.38,-0.16,0.63,0.04,-0.04,0.00
89.361,0.03,0.47,1.01,0.03,0.38,-0.16,0.24,0.02,0.69,0.00
89.363,0.03,0.47,1.01,0.52,-0.00,3.30,0.24,0.02,0.69,0.00
89.412,0.22,0.17,1.47,0.52,-0.00,3.30,0.24,0.02,0.69,0.00
89.445,0.22,0.17,1.47,0.52,-0.00,3.30,-1.74,0.13,3.06,0.00
89.447,0.22,0.17,1.47,1.33,-1.20,2.65,-1.74,0.13,3.06,0.00
89.469,0.07,0.31,0.99,1.33,-1.20,2.65,-1.74,0.13,3.06,0.00
89.517,0.07,0.31,0.99,1.33,-1.20,2.65,-0.29,0.24,1.32,0.00
89.527,0.07,0.31,0.99,-0.61,0.42,0.36,-0.29,0.24,1.32,0.00
89.535,0.08,0.27,0.85,-0.61,0.42,0.36,-0.29,0.24,1.32,0.00
89.559,0.08,0.27,0.85,-0.61,0.42,0.36,0.16,0.27,0.81,0.00
89.56,0.08,0.27,0.85,0.21,-0.17,-2.09,0.16,0.27,0.81,0.00
89.607,0.05,0.30,0.71,0.21,-0.17,-2.09,0.16,0.27,0.81,0.00
89.646,0.05,0.30,0.71,0.21,-0.17,-2.09,0.58,0.18,0.65,0.00
89.649,0.05,0.30,0.71,-0.26,0.15,-1.95,0.58,0.18,0.65,0.00
89.669,0.10,0.33,0.81,-0.26,0.15,-1.95,0.58,0.18,0.65,0.00
89.713,0.10,0.33,0.81,-0.26,0.15,-1.95,0.55,0.24,1.18,0.00
89.715,0.10,0.33,0.81,-0.39,-0.20,0.24,0.55,0.24,1.18,0.00
89.734,0.08,0.26,0.87,-0.39,-0.20,0.24,0.55,0.24,1.18,0.00
89.757,0.08,0.26,0.87,-0.39,-0.20,0.24,-0.22,0.73,1.78,0.00
89.759,0.08,0.26,0.87,-0.41,-0.98,0.93,-0.22,0.73,1.78,0.00
89.811,-0.11,0.24,1.35,-0.41,-0.98,0.93,-0.22,0.73,1.78,0.00
89.826,-0.11,0.24,1.35,-0.41,-0.98,0.93,-1.00,1.34,0.97,0.00
89.828,-0.11,0.24,1.35,-1.34,0.18,2.22,-1.00,1.34,0.97,0.00
89.865,-0.12,0.24,1.29,-1.34,0.18,2.22,-1.00,1.34,0.97,0.00
89.9,-0.12,0.24,1.29,-1.34,0.18,2.22,-0.77,1.22,1.49,0.00
89.902,-0.12,0.24,1.29,-1.02,-0.37,3.44,-0.77,1.22,1.49,0.00
89.931,-0.25,0.17,1.09,-1.02,-0.37,3.44,-0.77,1.22,1.49,0.00
89.955,-0.25,0.17,1.09,-1.02,-0.37,3.44,-0.30,0.82,-1.23,0.00
89.956,-0.25,0.17,1.09,-0.73,-0.36,0.21,-0.30,0.82,-1.23,0.00
89.997,-0.15,0.08,1.10,-0.73,-0.36,0.21,-0.30,0.82,-1.23,0.00
90.028,-0.15,0.08,1.10,-0.73,-0.36,0.21,-2.03,1.97,9.80,0.00
90.033,-0.15,0.08,1.10,-0.32,-0.62,-0.02,-2.03,1.97,9.80,0.00
90.064,-0.27,0.15,0.81,-0.32,-0.62,-0.02,-2.03,1.97,9.80,0.00
90.089,-0.27,0.15,0.81,-0.32,-0.62,-0.02,-0.94,1.04,4.76,0.00
90.09,-0.27,0.15,0.81,-0.75,0.24,-2.01,-0.94,1.04,4.76,0.00
90.13,-0.18,0.19,0.65,-0.75,0.24,-2.01,-0.94,1.04,4.76,0.00
90.153,-0.18,0.19,0.65,-0.75,0.24,-2.01,-0.21,0.77,3.07,0.00
90.155,-0.18,0.19,0.65,0.92,0.28,-3.02,-0.21,0.77,3.07,0.00
90.195,-0.07,0.32,0.54,0.92,0.28,-3.02,-0.21,0.77,3.07,0.00
90.221,-0.07,0.32,0.54,0.92,0.28,-3.02,1.06,0.14,3.06,0.00
90.224,-0.07,0.32,0.54,0.74,0.92,-3.33,1.06,0.14,3.06,0.00
90.261,-0.19,0.36,1.20,0.74,0.92,-3.33,1.06,0.14,3.06,0.00
90.286,-0.19,0.36,1.20,0.74,0.92,-3.33,-0.92,0.77,4.29,0.00
90.288,-0.19,0.36,1.20,0.56,-0.44,4.91,-0.92,0.77,4.29,0.00
90.333,-0.00,0.25,1.27,0.56,-0.44,4.91,-0.92,0.77,4.29,0.00
90.35,-0.00,0.25,1.27,0.56,-0.44,4.91,-1.89,0.94,7.47,0.00
90.352,-0.00,0.25,1.27,1.03,-0.19,3.32,-1.89,0.94,7.47,0.00
90.407,-0.00,0.30,1.31,1.03,-0.19,3.32,-1.89,0.94,7.47,0.00
90.424,-0.00,0.30,1.31,1.03,-0.19,3.32,-0.63,0.02,3.14,0.00
90.425,-0.00,0.30,1.31,0.32,0.68,3.26,-0.63,0.02,3.14,0.00
90.459,-0.11,0.18,1.27,0.32,0.68,3.26,-0.63,0.02,3.14,0.00
90.485,-0.11,0.18,1.27,0.32,0.68,3.26,-0.60,0.48,2.07,0.00
90.487,-0.11,0.18,1.27,-0.09,-0.94,2.10,-0.60,0.48,2.07,0.00
90.538,0.09,0.04,0.83,-0.09,-0.94,2.10,-0.60,0.48,2.07,0.00
90.553,0.09,0.04,0.83,-0.09,-0.94,2.10,-0.80,0.10,2.76,0.00
90.557,0.09,0.04,0.83,0.41,-0.43,-2.00,-0.80,0.10,2.76,0.00
90.591,-0.09,0.17,1.06,0.41,-0.43,-2.00,-0.80,0.10,2.76,0.00
90.621,-0.09,0.17,1.06,0.41,-0.43,-2.00,-0.28,0.35,0.87,0.00
90.622,-0.09,0.17,1.06,-0.55,-0.27,2.14,-0.28,0.35,0.87,0.00
90.657,-0.07,0.14,1.00,-0.55,-0.27,2.14,-0.28,0.35,0.87,0.00
90.684,-0.07,0.14,1.00,-0.55,-0.27,2.14,-0.27,0.26,0.80,0.00
90.685,-0.07,0.14,1.00,-0.15,0.77,-0.27,-0.27,0.26,0.80,0.00
90.734,-0.00,0.31,0.93,-0.15,0.77,-0.27,-0.27,0.26,0.80,0.00
90.752,-0.00,0.31,0.93,-0.15,0.77,-0.27,0.99,-0.41,-2.33,0.00
90.756,-0.00,0.31,0.93,0.22,1.79,0.11,0.99,-0.41,-2.33,0.00
90.789,-0.02,0.32,1.03,0.22,1.79,0.11,0.99,-0.41,-2.33,0.00
90.835,-0.02,0.32,1.03,0.22,1.79,0.11,1.03,-0.53,-2.05,0.00
90.837,-0.02,0.32,1.03,0.08,0.61,0.47,1.03,-0.53,-2.05,0.00
90.855,-0.05,0.26,0.96,0.08,0.61,0.47,1.03,-0.53,-2.05,0.00
90.88,-0.05,0.26,0.96,0.08,0.61,0.47,0.32,-0.11,-0.60,0.00
90.882,-0.05,0.26,0.96,-0.28,-0.10,-0.02,0.32,-0.11,-0.60,0.00
90.934,-0.14,0.28,0.89,-0.28,-0.10,-0.02,0.32,-0.11,-0.60,0.00
90.949,-0.14,0.28,0.89,-0.28,-0.10,-0.02,0.13,0.45,-0.88,0.00
90.953,-0.14,0.28,0.89,-0.89,-0.15,-0.02,0.13,0.45,-0.88,0.00
90.987,-0.19,0.21,1.18,-0.89,-0.15,-0.02,0.13,0.45,-0.88,0.00
91.031,-0.19,0.21,1.18,-0.89,-0.15,-0.02,-0.69,0.98,0.82,0.00
91.032,-0.19,0.21,1.18,-0.96,-0.49,1.82,-0.69,0.98,0.82,0.00
91.06,-0.13,0.20,1.15,-0.96,-0.49,1.82,-0.69,0.98,0.82,0.00
91.082,-0.13,0.20,1.15,-0.96,-0.49,1.82,-0.62,0.54,1.23,0.00
91.084,-0.13,0.20,1.15,0.09,-0.02,1.77,-0.62,0.54,1.23,0.00
91.122,-0.30,0.32,0.93,0.09,-0.02,1.77,-0.62,0.54,1.23,0.00
91.153,-0.30,0.32,0.93,0.09,-0.02,1.77,0.49,0.14,-1.24,0.00
91.155,-0.30,0.32,0.93,-1.51,1.05,-0.31,0.49,0.14,-1.24,0.00
91.185,-0.24,0.12,1.09,-1.51,1.05,-0.31,0.49,0.14,-1.24,0.00
91.217,-0.24,0.12,1.09,-1.51,1.05,-0.31,-0.72,0.86,1.22,0.00
91.22,-0.24,0.12,1.09,-0.16,-0.86,-0.59,-0.72,0.86,1.22,0.00
91.251,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.72,0.86,1.22,0.00
91.274,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.275,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.275,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.276,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.276,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.277,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.277,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.31,0.29,0.70,0.00
91.284,-0.18,0.14,0.74,-0.16,-0.86,-0.59,-0.12,0.12,0.28,0.00
91.294,-0.18,0.14,0.74,-0.16,-0.86,-0.59,0.22,-0.09,-0.50,0.00
91.304,-0.18,0.14,0.74,-0.16,-0.86,-0.59,0.64,-0.32,-1.49,0.00
91.316,-0.18,0.14,0.74,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.317,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.317,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.318,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.318,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.318,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.319,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.07,-0.56,-2.51,0.00
91.333,-0.18,0.31,0.80,-0.16,-0.86,-0.59,1.49,-0.79,-3.44,0.00
91.334,-0.18,0.31,0.80,0.37,0.92,-1.51,1.49,-0.79,-3.44,0.00
91.335,-0.19,0.34,0.82,0.37,0.92,-1.51,1.49,-0.79,-3.44,0.00
91.335,-0.19,0.34,0.82,0.37,0.92,-1.51,1.85,-1.02,-4.23,0.00
91.337,-0.17,0.34,0.85,0.37,0.92,-1.51,1.85,-1.02,-4.23,0.00
91.344,-0.17,0.34,0.85,0.37,0.92,-1.51,2.08,-1.19,-4.65,0.00
91.347,-0.15,0.34,0.87,0.37,0.92,-1.51,2.08,-1.19,-4.65,0.00
91.354,-0.15,0.34,0.87,0.37,0.92,-1.51,2.15,-1.32,-4.70,0.00
91.357,-0.16,0.35,0.92,0.37,0.92,-1.51,2.15,-1.32,-4.70,0.00
91.364,-0.16,0.35,0.92,0.37,0.92,-1.51,2.12,-1.38,-4.45,0.00
91.367,-0.17,0.36,0.96,0.37,0.92,-1.51,2.12,-1.38,-4.45,0.00
91.374,-0.17,0.36,0.96,0.37,0.92,-1.51,2.00,-1.37,-4.02,0.00
91.377,-0.20,0.39,0.97,0.37,0.92,-1.51,2.00,-1.37,-4.02,0.00
91.384,-0.20,0.39,0.97,0.37,0.92,-1.51,1.86,-1.29,-3.58,0.00
91.384,-0.20,0.39,0.97,0.01,1.01,0.36,1.86,-1.29,-3.58,0.00
91.386,-0.21,0.41,0.97,0.01,1.01,0.36,1.86,-1.29,-3.58,0.00
91.394,-0.21,0.41,0.97,0.01,1.01,0.36,1.81,-1.24,-3.39,0.00
91.397,-0.20,0.41,0.93,0.01,1.01,0.36,1.81,-1.24,-3.39,0.00
91.404,-0.20,0.41,0.93,0.01,1.01,0.36,1.76,-1.18,-3.21,0.00
91.414,-0.17,0.41,0.89,0.01,1.01,0.36,1.76,-1.18,-3.21,0.00
91.416,-0.17,0.41,0.89,0.01,1.01,0.36,1.72,-1.15,-3.04,0.00
91.43,-0.17,0.41,0.85,0.01,1.01,0.36,1.72,-1.15,-3.04,0.00
91.432,-0.17,0.41,0.85,0.01,1.01,0.36,1.68,-1.11,-2.79,0.00
91.433,-0.16,0.40,0.83,0.01,1.01,0.36,1.68,-1.11,-2.79,0.00
91.434,-0.16,0.40,0.83,0.01,1.01,0.36,1.63,-1.06,-2.57,0.00
91.436,-0.13,0.38,0.81,0.01,1.01,0.36,1.63,-1.06,-2.57,0.00
91.444,-0.13,0.38,0.81,0.01,1.01,0.36,1.53,-1.00,-2.21,0.00
91.445,-0.13,0.38,0.81,0.59,0.40,-1.13,1.53,-1.00,-2.21,0.00
91.447,-0.10,0.36,0.79,0.59,0.40,-1.13,1.53,-1.00,-2.21,0.00
91.454,-0.10,0.36,0.79,0.59,0.40,-1.13,1.36,-0.92,-1.72,0.00
91.457,-0.06,0.33,0.81,0.59,0.40,-1.13,1.36,-0.92,-1.72,0.00
91.465,-0.06,0.33,0.81,0.59,0.40,-1.13,1.09,-0.80,-1.01,0.00
91.466,-0.05,0.32,0.83,0.59,0.40,-1.13,1.09,-0.80,-1.01,0.00
91.474,-0.05,0.32,0.83,0.59,0.40,-1.13,0.77,-0.63,-0.18,0.00
91.477,-0.03,0.29,0.85,0.59,0.40,-1.13,0.77,-0.63,-0.18,0.00
91.484,-0.03,0.29,0.85,0.59,0.40,-1.13,0.43,-0.48,0.62,0.00
91.487,-0.01,0.27,0.88,0.59,0.40,-1.13,0.43,-0.48,0.62,0.00
91.494,-0.01,0.27,0.88,0.59,0.40,-1.13,0.08,-0.33,1.40,0.00
91.497,-0.01,0.26,0.91,0.59,0.40,-1.13,0.08,-0.33,1.40,0.00
91.515,-0.01,0.26,0.91,0.59,0.40,-1.13,-0.25,-0.18,2.10,0.00
91.517,-0.01,0.26,0.91,1.24,-0.93,-0.10,-0.25,-0.18,2.10,0.00
91.517,-0.05,0.28,0.95,1.24,-0.93,-0.10,-0.25,-0.18,2.10,0.00
91.518,-0.05,0.28,0.95,1.24,-0.93,-0.10,-0.51,-0.05,2.55,0.00
91.518,-0.08,0.30,0.96,1.24,-0.93,-0.10,-0.51,-0.05,2.55,0.00
91.532,-0.08,0.30,0.96,1.24,-0.93,-0.10,-0.51,-0.05,2.55,0.00
91.534,-0.10,0.31,0.96,1.24,-0.93,-0.10,-0.51,-0.05,2.55,0.00
91.534,-0.10,0.31,0.96,1.24,-0.93,-0.10,-0.69,0.13,2.58,0.00
91.538,-0.12,0.32,0.95,1.24,-0.93,-0.10,-0.69,0.13,2.58,0.00
91.544,-0.12,0.32,0.95,1.24,-0.93,-0.10,-0.64,0.16,2.22,0.00
91.547,-0.12,0.34,0.94,1.24,-0.93,-0.10,-0.64,0.16,2.22,0.00
91.555,-0.12,0.34,0.94,1.24,-0.93,-0.10,-0.53,0.14,1.76,0.00
91.562,-0.12,0.37,0.91,1.24,-0.93,-0.10,-0.53,0.14,1.76,0.00
91.565,-0.12,0.37,0.91,1.24,-0.93,-0.10,-0.53,0.14,1.76,0.00
91.565,-0.12,0.37,0.91,-0.09,0.01,0.05,-0.53,0.14,1.76,0.00
91.567,-0.14,0.39,0.89,-0.09,0.01,0.05,-0.53,0.14,1.76,0.00
91.574,-0.14,0.39,0.89,-0.09,0.01,0.05,-0.14,-0.00,0.62,0.00
91.577,-0.14,0.41,0.89,-0.09,0.01,0.05,-0.14,-0.00,0.62,0.00
91.584,-0.14,0.41,0.89,-0.09,0.01,0.05,-0.14,-0.00,0.62,0.00
91.588,-0.11,0.41,0.91,-0.09,0.01,0.05,-0.14,-0.00,0.62,0.00
91.594,-0.11,0.41,0.91,-0.09,0.01,0.05,0.27,-0.21,-0.36,0.00
91.597,-0.05,0.39,0.98,-0.09,0.01,0.05,0.27,-0.21,-0.36,0.00
91.604,-0.05,0.39,0.98,-0.09,0.01,0.05,0.31,-0.25,-0.32,0.00
91.607,0.01,0.37,1.06,-0.09,0.01,0.05,0.31,-0.25,-0.32,0.00
91.614,0.01,0.37,1.06,-0.09,0.01,0.05,0.20,-0.27,0.13,0.00
91.617,0.07,0.35,1.15,-0.09,0.01,0.05,0.20,-0.27,0.13,0.00
91.624,0.07,0.35,1.15,-0.09,0.01,0.05,0.20,-0.27,0.13,0.00
91.624,0.07,0.35,1.15,1.10,0.14,1.25,0.20,-0.27,0.13,0.00
91.626,0.11,0.31,1.26,1.10,0.14,1.25,0.20,-0.27,0.13,0.00
91.634,0.11,0.31,1.26,1.10,0.14,1.25,-0.35,-0.18,1.89,0.00
91.646,0.11,0.28,1.37,1.10,0.14,1.25,-0.35,-0.18,1.89,0.00
91.648,0.11,0.28,1.37,1.10,0.14,1.25,-0.72,-0.06,2.95,0.00
91.648,0.11,0.25,1.40,1.10,0.14,1.25,-0.72,-0.06,2.95,0.00
91.667,0.11,0.25,1.40,1.10,0.14,1.25,-0.72,-0.06,2.95,0.00
91.669,0.09,0.23,1.32,1.10,0.14,1.25,-0.72,-0.06,2.95,0.00
91.67,0.09,0.23,1.32,1.10,0.14,1.25,-1.25,0.14,4.19,0.00
91.67,0.04,0.24,1.18,1.10,0.14,1.25,-1.25,0.14,4.19,0.00
91.674,0.04,0.24,1.18,1.10,0.14,1.25,-1.31,0.20,4.26,0.00
91.677,-0.04,0.26,1.03,1.10,0.14,1.25,-1.31,0.20,4.26,0.00
91.684,-0.04,0.26,1.03,1.10,0.14,1.25,-1.21,0.25,3.86,0.00
91.685,-0.04,0.26,1.03,-0.21,-0.26,0.67,-1.21,0.25,3.86,0.00
91.688,-0.12,0.30,0.92,-0.21,-0.26,0.67,-1.21,0.25,3.86,0.00
91.694,-0.12,0.30,0.92,-0.21,-0.26,0.67,-0.97,0.31,3.04,0.00
91.697,-0.20,0.33,0.93,-0.21,-0.26,0.67,-0.97,0.31,3.04,0.00
91.704,-0.20,0.33,0.93,-0.21,-0.26,0.67,-0.69,0.42,2.08,0.00
91.707,-0.22,0.30,1.01,-0.21,-0.26,0.67,-0.69,0.42,2.08,0.00
91.714,-0.22,0.30,1.01,-0.21,-0.26,0.67,-0.49,0.58,1.32,0.00
91.717,-0.20,0.26,1.12,-0.21,-0.26,0.67,-0.49,0.58,1.32,0.00
91.728,-0.20,0.26,1.12,-0.21,-0.26,0.67,-0.43,0.75,0.90,0.00
91.73,-0.14,0.20,1.20,-0.21,-0.26,0.67,-0.43,0.75,0.90,0.00
91.734,-0.14,0.20,1.20,-0.21,-0.26,0.67,-0.53,0.90,0.99,0.00
91.743,-0.06,0.15,1.22,-0.21,-0.26,0.67,-0.53,0.90,0.99,0.00
91.745,-0.06,0.15,1.22,-0.21,-0.26,0.67,-0.74,0.98,1.49,0.00
91.745,-0.06,0.15,1.22,-0.01,-1.11,2.52,-0.74,0.98,1.49,0.00
91.747,0.01,0.11,1.20,-0.01,-1.11,2.52,-0.74,0.98,1.49,0.00
91.754,0.01,0.11,1.20,-0.01,-1.11,2.52,-0.74,0.98,1.49,0.00
91.757,0.05,0.09,1.12,-0.01,-1.11,2.52,-0.74,0.98,1.49,0.00
91.764,0.05,0.09,1.12,-0.01,-1.11,2.52,-1.19,0.86,2.89,0.00
91.766,0.06,0.12,1.03,-0.01,-1.11,2.52,-1.19,0.86,2.89,0.00
91.774,0.06,0.12,1.03,-0.01,-1.11,2.52,-1.26,0.69,3.25,0.00
91.777,0.04,0.16,0.96,-0.01,-1.11,2.52,-1.26,0.69,3.25,0.00
91.784,0.04,0.16,0.96,-0.01,-1.11,2.52,-1.19,0.48,3.17,0.00
91.787,0.02,0.19,0.88,-0.01,-1.11,2.52,-1.19,0.48,3.17,0.00
91.808,0.02,0.19,0.88,-0.01,-1.11,2.52,-1.01,0.29,2.79,0.00
91.809,0.02,0.19,0.88,-0.01,-1.11,2.52,-1.01,0.29,2.79,0.00
91.809,0.02,0.19,0.88,0.56,-0.18,-0.95,-1.01,0.29,2.79,0.00
91.81,0.02,0.19,0.88,0.56,-0.18,-0.95,-1.01,0.29,2.79,0.00
91.814,0.02,0.19,0.88,0.56,-0.18,-0.95,-0.51,-0.04,1.50,0.00
91.815,0.02,0.19,0.88,0.30,0.50,-1.80,-0.51,-0.04,1.50,0.00
91.867,0.08,0.26,0.79,0.30,0.50,-1.80,-0.51,-0.04,1.50,0.00
91.88,0.08,0.26,0.79,0.30,0.50,-1.80,0.39,-0.71,-0.61,0.00
91.88,0.08,0.26,0.79,0.85,0.25,-1.12,0.39,-0.71,-0.61,0.00
91.932,-0.07,0.30,0.93,0.85,0.25,-1.12,0.39,-0.71,-0.61,0.00
91.947,-0.07,0.30,0.93,0.85,0.25,-1.12,0.34,-0.09,-0.79,0.00
91.948,-0.07,0.30,0.93,-0.82,0.46,-0.39,0.34,-0.09,-0.79,0.00
91.995,-0.06,0.26,0.96,-0.82,0.46,-0.39,0.34,-0.09,-0.79,0.00
92.012,-0.06,0.26,0.96,-0.82,0.46,-0.39,0.43,0.17,-1.14,0.00
92.025,-0.06,0.26,0.96,-0.34,-0.27,0.04,0.43,0.17,-1.14,0.00
92.061,-0.09,0.23,1.16,-0.34,-0.27,0.04,0.43,0.17,-1.14,0.00
92.078,-0.09,0.23,1.16,-0.34,-0.27,0.04,-0.62,0.72,1.05,0.00
92.079,-0.09,0.23,1.16,-0.54,-0.10,0.99,-0.62,0.72,1.05,0.00
92.127,-0.21,0.26,1.04,-0.54,-0.10,0.99,-0.62,0.72,1.05,0.00
92.148,-0.21,0.26,1.04,-0.54,-0.10,0.99,-0.20,0.84,0.06,0.00
92.151,-0.21,0.26,1.04,-1.09,0.02,1.09,-0.20,0.84,0.06,0.00
92.193,-0.16,0.22,1.07,-1.09,0.02,1.09,-0.20,0.84,0.06,0.00
92.21,-0.16,0.22,1.07,-1.09,0.02,1.09,-0.33,0.51,0.39,0.00
92.211,-0.16,0.22,1.07,-0.28,0.04,1.01,-0.33,0.51,0.39,0.00
92.259,-0.10,0.26,0.84,-0.28,0.04,1.01,-0.33,0.51,0.39,0.00
92.276,-0.10,0.26,0.84,-0.28,0.04,1.01,0.47,-0.20,-0.94,0.00
92.277,-0.10,0.26,0.84,-0.76,0.37,-0.55,0.47,-0.20,-0.94,0.00
92.327,-0.26,0.19,1.14,-0.76,0.37,-0.55,0.47,-0.20,-0.94,0.00
92.356,-0.26,0.19,1.14,-0.76,0.37,-0.55,0.15,0.43,-0.92,0.00
92.357,-0.26,0.19,1.14,-0.13,-0.92,1.71,0.15,0.43,-0.92,0.00
92.391,-0.05,0.10,0.87,-0.13,-0.92,1.71,0.15,0.43,-0.92,0.00
92.408,-0.05,0.10,0.87,-0.13,-0.92,1.71,-0.91,-0.07,1.52,0.00
92.409,-0.05,0.10,0.87,1.27,-0.87,-1.30,-0.91,-0.07,1.52,0.00
92.457,-0.24,0.22,0.87,1.27,-0.87,-1.30,-0.91,-0.07,1.52,0.00
92.474,-0.24,0.22,0.87,1.27,-0.87,-1.30,0.13,0.19,-0.59,0.00
92.475,-0.24,0.22,0.87,-0.83,0.33,-1.04,0.13,0.19,-0.59,0.00
92.533,-0.15,0.18,0.96,-0.83,0.33,-1.04,0.13,0.19,-0.59,0.00
92.542,-0.15,0.18,0.96,-0.83,0.33,-1.04,0.24,0.11,-0.75,0.00
92.544,-0.15,0.18,0.96,0.25,0.20,-0.37,0.24,0.11,-0.75,0.00
92.589,-0.12,0.24,0.88,0.25,0.20,-0.37,0.24,0.11,-0.75,0.00
92.61,-0.12,0.24,0.88,0.25,0.20,-0.37,0.72,-0.49,-1.37,0.00
92.612,-0.12,0.24,0.88,0.11,0.63,-0.92,0.72,-0.49,-1.37,0.00
92.656,-0.18,0.36,0.77,0.11,0.63,-0.92,0.72,-0.49,-1.37,0.00
92.68,-0.18,0.36,0.77,0.11,0.63,-0.92,1.66,-0.55,-2.83,0.00
92.683,-0.18,0.36,0.77,-0.09,0.80,-1.67,1.66,-0.55,-2.83,0.00
92.721,-0.09,0.36,0.86,-0.09,0.80,-1.67,1.66,-0.55,-2.83,0.00
