time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
33.883,-0.03,0.31,0.81,0.10,0.26,-1.47,0.33,-0.20,-0.53,0.00
33.909,-0.03,0.31,0.81,0.10,0.26,-1.47,0.58,0.09,-0.20,0.00
33.911,-0.03,0.31,0.81,-0.15,0.10,-0.62,0.58,0.09,-0.20,0.00
33.99,-0.00,0.31,0.99,-0.15,0.10,-0.62,0.58,0.09,-0.20,0.00
33.993,-0.00,0.31,0.99,-0.15,0.10,-0.62,0.07,-0.18,-0.44,0.00
33.994,-0.00,0.31,0.99,0.08,-0.02,0.50,0.07,-0.18,-0.44,0.00
34.015,-0.04,0.29,0.98,0.08,-0.02,0.50,0.07,-0.18,-0.44,0.00
34.053,-0.04,0.29,0.98,0.08,-0.02,0.50,-0.08,0.06,-0.30,0.00
34.054,-0.04,0.29,0.98,-0.28,-0.05,-0.10,-0.08,0.06,-0.30,0.00
34.081,-0.04,0.34,0.91,-0.28,-0.05,-0.10,-0.08,0.06,-0.30,0.00
34.107,-0.04,0.34,0.91,-0.28,-0.05,-0.10,0.19,0.03,-0.19,0.00
34.109,-0.04,0.34,0.91,0.01,0.29,-0.15,0.19,0.03,-0.19,0.00
34.16,0.02,0.31,1.26,0.01,0.29,-0.15,0.19,0.03,-0.19,0.00
34.178,0.02,0.31,1.26,0.01,0.29,-0.15,-0.40,-0.51,-0.65,0.00
34.182,0.02,0.31,1.26,0.46,0.02,3.60,-0.40,-0.51,-0.65,0.00
34.213,0.08,0.28,1.29,0.46,0.02,3.60,-0.40,-0.51,-0.65,0.00
34.26,0.08,0.28,1.29,0.46,0.02,3.60,-0.71,-0.89,-0.89,0.00
34.262,0.08,0.28,1.29,1.24,-0.13,3.31,-0.71,-0.89,-0.89,0.00
34.28,0.18,0.11,1.38,1.24,-0.13,3.31,-0.71,-0.89,-0.89,0.00
34.306,0.18,0.11,1.38,1.24,-0.13,3.31,-1.15,-0.55,-0.66,0.00
34.307,0.18,0.11,1.38,-0.19,-0.92,2.45,-1.15,-0.55,-0.66,0.00
34.362,0.05,0.11,0.93,-0.19,-0.92,2.45,-1.15,-0.55,-0.66,0.00
34.379,0.05,0.11,0.93,-0.19,-0.92,2.45,-0.63,-0.05,-0.29,0.00
34.382,0.05,0.11,0.93,0.06,0.06,-1.49,-0.63,-0.05,-0.29,0.00
34.411,0.21,0.11,0.87,0.06,0.06,-1.49,-0.63,-0.05,-0.29,0.00
34.457,0.21,0.11,0.87,0.06,0.06,-1.49,-0.22,-0.97,-1.01,0.00
34.459,0.21,0.11,0.87,1.21,-0.29,-1.24,-0.22,-0.97,-1.01,0.00
34.477,0.18,0.09,0.80,1.21,-0.29,-1.24,-0.22,-0.97,-1.01,0.00
34.507,0.18,0.09,0.80,1.21,-0.29,-1.24,-0.16,-0.70,-0.88,0.00
34.509,0.18,0.09,0.80,-0.73,0.08,-1.96,-0.16,-0.70,-0.88,0.00
34.556,0.06,0.17,0.79,-0.73,0.08,-1.96,-0.16,-0.70,-0.88,0.00
34.571,0.06,0.17,0.79,-0.73,0.08,-1.96,0.44,0.34,-0.29,0.00
34.573,0.06,0.17,0.79,-0.83,0.46,-1.87,0.44,0.34,-0.29,0.00
34.609,0.05,0.23,0.78,-0.83,0.46,-1.87,0.44,0.34,-0.29,0.00
34.676,0.05,0.23,0.78,-0.83,0.46,-1.87,0.87,0.45,-0.21,0.00
34.679,0.05,0.23,0.78,-0.45,0.39,-1.67,0.87,0.45,-0.21,0.00
34.681,0.08,0.27,0.81,-0.45,0.39,-1.67,0.87,0.45,-0.21,0.00
34.704,0.08,0.27,0.81,-0.45,0.39,-1.67,0.72,0.03,-0.39,0.00
34.706,0.08,0.27,0.81,0.16,0.11,0.37,0.72,0.03,-0.39,0.00
34.75,0.05,0.25,1.29,0.16,0.11,0.37,0.72,0.03,-0.39,0.00
34.791,0.05,0.25,1.29,0.16,0.11,0.37,-0.16,0.25,-0.05,0.00
34.793,0.05,0.25,1.29,-0.32,0.03,3.23,-0.16,0.25,-0.05,0.00
34.807,0.03,0.26,1.31,-0.32,0.03,3.23,-0.16,0.25,-0.05,0.00
34.845,0.03,0.26,1.31,-0.32,0.03,3.23,-0.35,0.49,0.06,0.00
34.846,0.03,0.26,1.31,-1.30,0.55,3.55,-0.35,0.49,0.06,0.00
34.874,-0.11,0.27,1.32,-1.30,0.55,3.55,-0.35,0.49,0.06,0.00
34.899,-0.11,0.27,1.32,-1.30,0.55,3.55,-0.15,0.77,0.16,0.00
34.9,-0.11,0.27,1.32,-0.02,0.40,2.80,-0.15,0.77,0.16,0.00
34.939,0.07,0.18,1.25,-0.02,0.40,2.80,-0.15,0.77,0.16,0.00
34.965,0.07,0.18,1.25,-0.02,0.40,2.80,-0.28,0.01,-0.41,0.00
34.966,0.07,0.18,1.25,-0.98,-0.07,-0.53,-0.28,0.01,-0.41,0.00
35.006,-0.16,0.21,0.71,-0.98,-0.07,-0.53,-0.28,0.01,-0.41,0.00
35.032,-0.16,0.21,0.71,-0.98,-0.07,-0.53,0.30,0.94,0.37,0.00
35.035,-0.16,0.21,0.71,-0.72,0.21,-2.63,0.30,0.94,0.37,0.00
35.078,-0.10,0.20,0.75,-0.72,0.21,-2.63,0.30,0.94,0.37,0.00
35.103,-0.10,0.20,0.75,-0.72,0.21,-2.63,0.25,0.62,0.25,0.00
35.104,-0.10,0.20,0.75,-0.05,-0.39,-1.83,0.25,0.62,0.25,0.00
35.138,-0.11,0.17,0.83,-0.05,-0.39,-1.83,0.25,0.62,0.25,0.00
35.164,-0.11,0.17,0.83,-0.05,-0.39,-1.83,-0.06,0.34,0.14,0.00
35.166,-0.11,0.17,0.83,0.01,-0.45,-1.54,-0.06,0.34,0.14,0.00
35.207,-0.09,0.23,0.73,0.01,-0.45,-1.54,-0.06,0.34,0.14,0.00
35.241,-0.09,0.23,0.73,0.01,-0.45,-1.54,0.36,0.10,0.03,0.00
35.244,-0.09,0.23,0.73,0.32,-0.10,-1.96,0.36,0.10,0.03,0.00
35.27,-0.12,0.25,0.79,0.32,-0.10,-1.96,0.36,0.10,0.03,0.00
35.296,-0.12,0.25,0.79,0.32,-0.10,-1.96,0.33,0.06,0.04,0.00
35.298,-0.12,0.25,0.79,-0.17,-0.16,-0.90,0.33,0.06,0.04,0.00
35.339,-0.13,0.23,1.04,-0.17,-0.16,-0.90,0.33,0.06,0.04,0.00
35.365,-0.13,0.23,1.04,-0.17,-0.16,-0.90,-0.30,-0.07,-0.08,0.00
35.367,-0.13,0.23,1.04,0.16,-0.29,1.95,-0.30,-0.07,-0.08,0.00
35.401,-0.10,0.18,1.31,0.16,-0.29,1.95,-0.30,-0.07,-0.08,0.00
35.45,-0.10,0.18,1.31,0.16,-0.29,1.95,-0.87,-0.65,-0.50,0.00
35.451,-0.10,0.18,1.31,0.35,-0.34,3.78,-0.87,-0.65,-0.50,0.00
35.467,0.14,0.16,1.21,0.35,-0.34,3.78,-0.87,-0.65,-0.50,0.00
35.495,0.14,0.16,1.21,0.35,-0.34,3.78,-0.58,-1.36,-0.82,0.00
35.496,0.14,0.16,1.21,1.40,0.06,1.73,-0.58,-1.36,-0.82,0.00
35.547,0.14,0.06,1.39,1.40,0.06,1.73,-0.58,-1.36,-0.82,0.00
35.566,0.14,0.06,1.39,1.40,0.06,1.73,-0.68,-0.91,-0.61,0.00
35.568,0.14,0.06,1.39,0.55,-0.67,3.37,-0.68,-0.91,-0.61,0.00
35.599,0.05,0.09,0.89,0.55,-0.67,3.37,-0.68,-0.91,-0.61,0.00
35.636,0.05,0.09,0.89,0.55,-0.67,3.37,-0.11,-0.16,-0.35,0.00
35.638,0.05,0.09,0.89,-0.23,0.40,-1.72,-0.11,-0.16,-0.35,0.00
35.665,0.15,0.19,0.72,-0.23,0.40,-1.72,-0.11,-0.16,-0.35,0.00
35.694,0.15,0.19,0.72,-0.23,0.40,-1.72,0.62,-0.53,-0.72,0.00
35.695,0.15,0.19,0.72,0.89,0.67,-2.95,0.62,-0.53,-0.72,0.00
35.731,0.20,0.22,0.70,0.89,0.67,-2.95,0.62,-0.53,-0.72,0.00
35.793,0.20,0.22,0.70,0.89,0.67,-2.95,0.84,-1.37,-1.37,0.00
35.795,0.20,0.22,0.70,0.59,0.29,-2.62,0.84,-1.37,-1.37,0.00
35.804,0.13,0.24,0.76,0.59,0.29,-2.62,0.84,-1.37,-1.37,0.00
35.821,0.13,0.24,0.76,0.59,0.29,-2.62,0.66,-0.48,-0.88,0.00
35.823,0.13,0.24,0.76,-0.64,0.03,-1.93,0.66,-0.48,-0.88,0.00
35.863,0.13,0.27,0.85,-0.64,0.03,-1.93,0.66,-0.48,-0.88,0.00
35.89,0.13,0.27,0.85,-0.64,0.03,-1.93,0.39,0.00,-0.56,0.00
35.892,0.13,0.27,0.85,-0.31,-0.14,-0.94,0.39,0.00,-0.56,0.00
35.929,0.15,0.27,1.03,-0.31,-0.14,-0.94,0.39,0.00,-0.56,0.00
35.961,0.15,0.27,1.03,-0.31,-0.14,-0.94,-0.07,0.04,-0.36,0.00
35.963,0.15,0.27,1.03,-0.01,-0.13,0.77,-0.07,0.04,-0.36,0.00
35.995,0.07,0.23,1.32,-0.01,-0.13,0.77,-0.07,0.04,-0.36,0.00
36.022,0.07,0.23,1.32,-0.01,-0.13,0.77,-0.71,0.81,0.22,0.00
36.024,0.07,0.23,1.32,-1.12,-0.08,4.18,-0.71,0.81,0.22,0.00
36.1,-0.08,0.28,1.30,-1.12,-0.08,4.18,-0.71,0.81,0.22,0.00
36.103,-0.08,0.28,1.30,-1.12,-0.08,4.18,-0.36,1.04,0.13,0.00
36.103,-0.08,0.28,1.30,0.34,-0.15,1.99,-0.36,1.04,0.13,0.00
36.127,0.00,0.07,1.38,0.34,-0.15,1.99,-0.36,1.04,0.13,0.00
36.151,0.00,0.07,1.38,0.34,-0.15,1.99,-0.80,0.09,-0.34,0.00
36.152,0.00,0.07,1.38,-0.29,-1.03,3.88,-0.80,0.09,-0.34,0.00
36.193,-0.18,0.12,0.97,-0.29,-1.03,3.88,-0.80,0.09,-0.34,0.00
36.217,-0.18,0.12,0.97,-0.29,-1.03,3.88,-0.44,1.00,0.23,0.00
36.219,-0.18,0.12,0.97,-0.76,0.59,-2.14,-0.44,1.00,0.23,0.00
36.274,0.03,0.22,0.66,-0.76,0.59,-2.14,-0.44,1.00,0.23,0.00
36.289,0.03,0.22,0.66,-0.76,0.59,-2.14,0.78,-0.22,-0.61,0.00
36.293,0.03,0.22,0.66,0.72,0.40,-2.37,0.78,-0.22,-0.61,0.00
36.325,-0.04,0.20,0.85,0.72,0.40,-2.37,0.78,-0.22,-0.61,0.00
36.353,-0.04,0.20,0.85,0.72,0.40,-2.37,0.53,-0.09,-0.35,0.00
36.357,-0.04,0.20,0.85,-0.03,-0.05,-1.31,0.53,-0.09,-0.35,0.00
36.391,0.08,0.26,0.72,-0.03,-0.05,-1.31,0.53,-0.09,-0.35,0.00
36.415,0.08,0.26,0.72,-0.03,-0.05,-1.31,0.80,-0.99,-1.05,0.00
36.417,0.08,0.26,0.72,1.11,0.20,-2.89,0.80,-0.99,-1.05,0.00
36.499,0.07,0.28,0.64,1.11,0.20,-2.89,0.80,-0.99,-1.05,0.00
36.505,0.07,0.28,0.64,1.11,0.20,-2.89,0.94,-1.16,-1.35,0.00
36.506,0.07,0.28,0.64,-0.35,-0.28,-2.85,0.94,-1.16,-1.35,0.00
36.523,0.04,0.27,0.84,-0.35,-0.28,-2.85,0.94,-1.16,-1.35,0.00
36.558,0.04,0.27,0.84,-0.35,-0.28,-2.85,-0.02,-0.17,-0.59,0.00
36.56,0.04,0.27,0.84,-0.16,-0.64,0.10,-0.02,-0.17,-0.59,0.00
36.59,0.01,0.24,1.24,-0.16,-0.64,0.10,-0.02,-0.17,-0.59,0.00
36.613,0.01,0.24,1.24,-0.16,-0.64,0.10,-1.01,0.29,0.08,0.00
36.616,0.01,0.24,1.24,-0.45,-0.33,3.03,-1.01,0.29,0.08,0.00
36.66,0.05,0.26,1.23,-0.45,-0.33,3.03,-1.01,0.29,0.08,0.00
36.685,0.05,0.26,1.23,-0.45,-0.33,3.03,-0.57,-0.07,-0.44,0.00
36.688,0.05,0.26,1.23,1.15,0.25,1.89,-0.57,-0.07,-0.44,0.00
36.721,0.16,0.24,1.04,1.15,0.25,1.89,-0.57,-0.07,-0.44,0.00
36.76,0.16,0.24,1.04,1.15,0.25,1.89,-0.15,-0.92,-1.10,0.00
36.762,0.16,0.24,1.04,0.58,0.16,0.39,-0.15,-0.92,-1.10,0.00
36.79,0.21,0.16,1.10,0.58,0.16,0.39,-0.15,-0.92,-1.10,0.00
36.811,0.21,0.16,1.10,0.58,0.16,0.39,-0.46,-0.87,-0.99,0.00
36.813,0.21,0.16,1.10,0.97,-0.41,1.28,-0.46,-0.87,-0.99,0.00
36.869,0.11,0.12,0.97,0.97,-0.41,1.28,-0.46,-0.87,-0.99,0.00
36.886,0.11,0.12,0.97,0.97,-0.41,1.28,-0.62,-0.36,-0.96,0.00
36.889,0.11,0.12,0.97,-0.39,-0.40,0.68,-0.62,-0.36,-0.96,0.00
36.919,0.16,0.09,1.11,-0.39,-0.40,0.68,-0.62,-0.36,-0.96,0.00
36.943,0.16,0.09,1.11,-0.39,-0.40,0.68,-0.71,-0.15,-0.94,0.00
36.946,0.16,0.09,1.11,0.32,-0.59,1.00,-0.71,-0.15,-0.94,0.00
36.985,0.14,0.07,1.03,0.32,-0.59,1.00,-0.71,-0.15,-0.94,0.00
37.009,0.14,0.07,1.03,0.32,-0.59,1.00,-0.55,-0.12,-1.15,0.00
37.011,0.14,0.07,1.03,-0.11,-0.12,-0.19,-0.55,-0.12,-1.15,0.00
37.055,0.10,0.12,0.81,-0.11,-0.12,-0.19,-0.55,-0.12,-1.15,0.00
37.082,0.10,0.12,0.81,-0.11,-0.12,-0.19,-0.06,-0.10,-1.47,0.00
37.085,0.10,0.12,0.81,-0.01,-0.02,-1.40,-0.06,-0.10,-1.47,0.00
37.117,0.11,0.09,0.87,-0.01,-0.02,-1.40,-0.06,-0.10,-1.47,0.00
37.165,0.11,0.09,0.87,-0.01,-0.02,-1.40,-0.20,-0.12,-1.28,0.00
37.169,0.11,0.09,0.87,-0.19,-0.26,-0.92,-0.20,-0.12,-1.28,0.00
37.183,0.13,0.05,0.95,-0.19,-0.26,-0.92,-0.20,-0.12,-1.28,0.00
37.207,0.13,0.05,0.95,-0.19,-0.26,-0.92,-0.51,-0.07,-0.98,0.00
37.21,0.13,0.05,0.95,-0.12,-0.48,-0.11,-0.51,-0.07,-0.98,0.00
37.253,0.11,0.06,0.98,-0.12,-0.48,-0.11,-0.51,-0.07,-0.98,0.00
37.276,0.11,0.06,0.98,-0.12,-0.48,-0.11,-0.34,0.04,-1.17,0.00
37.279,0.11,0.06,0.98,0.03,0.11,-0.29,-0.34,0.04,-1.17,0.00
37.315,0.13,0.14,0.79,0.03,0.11,-0.29,-0.34,0.04,-1.17,0.00
37.37,0.13,0.14,0.79,0.03,0.11,-0.29,0.16,-0.32,-2.17,0.00
37.372,0.13,0.14,0.79,-0.17,0.65,-2.24,0.16,-0.32,-2.17,0.00
37.382,0.04,0.15,0.92,-0.17,0.65,-2.24,0.16,-0.32,-2.17,0.00
37.405,0.04,0.15,0.92,-0.17,0.65,-2.24,0.14,0.31,-2.70,0.00
37.407,0.04,0.15,0.92,-1.09,0.09,0.07,0.14,0.31,-2.70,0.00
37.452,-0.10,0.11,1.09,-1.09,0.09,0.07,0.14,0.31,-2.70,0.00
37.475,-0.10,0.11,1.09,-1.09,0.09,0.07,-0.28,0.91,-2.79,0.00
37.477,-0.10,0.11,1.09,-1.19,0.15,-0.06,-0.28,0.91,-2.79,0.00
37.518,-0.15,0.16,1.01,-1.19,0.15,-0.06,-0.28,0.91,-2.79,0.00
37.538,-0.15,0.16,1.01,-1.19,0.15,-0.06,0.40,0.47,-5.48,0.00
37.541,-0.15,0.16,1.01,-1.26,0.44,0.22,0.40,0.47,-5.48,0.00
37.601,-0.24,0.19,1.02,-1.26,0.44,0.22,0.40,0.47,-5.48,0.00
37.623,-0.24,0.19,1.02,-1.26,0.44,0.22,1.08,0.10,-7.45,0.00
37.624,-0.24,0.19,1.02,-1.03,0.33,0.17,1.08,0.10,-7.45,0.00
37.649,-0.26,0.20,0.94,-1.03,0.33,0.17,1.08,0.10,-7.45,0.00
37.677,-0.26,0.20,0.94,-1.03,0.33,0.17,1.13,-0.06,-5.71,0.00
37.679,-0.26,0.20,0.94,-0.65,0.49,-0.81,1.13,-0.06,-5.71,0.00
37.711,-0.12,0.25,0.83,-0.65,0.49,-0.81,1.13,-0.06,-5.71,0.00
37.758,-0.12,0.25,0.83,-0.65,0.49,-0.81,1.06,-0.38,-2.10,0.00
37.761,-0.12,0.25,0.83,1.64,0.35,-1.66,1.06,-0.38,-2.10,0.00
37.777,-0.01,0.26,0.74,1.64,0.35,-1.66,1.06,-0.38,-2.10,0.00
37.801,-0.01,0.26,0.74,1.64,0.35,-1.66,0.66,-0.90,0.80,0.00
37.803,-0.01,0.26,0.74,1.65,0.08,-2.67,0.66,-0.90,0.80,0.00
37.85,0.10,0.27,0.75,1.65,0.08,-2.67,0.66,-0.90,0.80,0.00
37.869,0.10,0.27,0.75,1.65,0.08,-2.67,0.45,-1.10,2.41,0.00
37.869,0.10,0.27,0.75,1.41,-0.34,-1.61,0.45,-1.10,2.41,0.00
37.909,0.06,0.26,0.84,1.41,-0.34,-1.61,0.45,-1.10,2.41,0.00
37.933,0.06,0.26,0.84,1.41,-0.34,-1.61,0.05,-0.67,0.49,0.00
37.936,0.06,0.26,0.84,-0.19,-0.52,0.07,0.05,-0.67,0.49,0.00
37.978,0.02,0.31,1.19,-0.19,-0.52,0.07,0.05,-0.67,0.49,0.00
37.999,0.02,0.31,1.19,-0.19,-0.52,0.07,-0.50,-0.25,-0.77,0.00
38.002,0.02,0.31,1.19,0.52,0.43,3.41,-0.50,-0.25,-0.77,0.00
38.041,0.13,0.40,1.22,0.52,0.43,3.41,-0.50,-0.25,-0.77,0.00
38.082,0.13,0.40,1.22,0.52,0.43,3.41,-0.02,-0.46,0.15,0.00
38.084,0.13,0.40,1.22,2.28,0.52,0.34,-0.02,-0.46,0.15,0.00
38.107,0.35,0.29,1.10,2.28,0.52,0.34,-0.02,-0.46,0.15,0.00
38.131,0.35,0.29,1.10,2.28,0.52,0.34,-0.12,-0.85,1.72,0.00
38.133,0.35,0.29,1.10,1.47,-0.36,2.90,-0.12,-0.85,1.72,0.00
38.204,0.15,0.22,1.08,1.47,-0.36,2.90,-0.12,-0.85,1.72,0.00
38.206,0.15,0.22,1.08,1.47,-0.36,2.90,-0.72,-0.24,-0.54,0.00
38.206,0.15,0.22,1.08,-0.17,-0.10,1.22,-0.72,-0.24,-0.54,0.00
38.239,0.20,0.24,0.83,-0.17,-0.10,1.22,-0.72,-0.24,-0.54,0.00
38.274,0.20,0.24,0.83,-0.17,-0.10,1.22,0.06,-0.24,0.10,0.00
38.278,0.20,0.24,0.83,0.15,0.10,-2.94,0.06,-0.24,0.10,0.00
38.305,0.21,0.24,0.58,0.15,0.10,-2.94,0.06,-0.24,0.10,0.00
38.329,0.21,0.24,0.58,0.15,0.10,-2.94,0.90,-0.40,0.89,0.00
38.331,0.21,0.24,0.58,-0.41,-0.28,-4.12,0.90,-0.40,0.89,0.00
38.375,0.06,0.24,0.65,-0.41,-0.28,-4.12,0.90,-0.40,0.89,0.00
38.401,0.06,0.24,0.65,-0.41,-0.28,-4.12,0.58,0.14,-0.82,0.00
38.406,0.06,0.24,0.65,-2.02,-0.71,-1.01,0.58,0.14,-0.82,0.00
38.437,-0.10,0.36,0.94,-2.02,-0.71,-1.01,0.58,0.14,-0.82,0.00
38.483,-0.10,0.36,0.94,-2.02,-0.71,-1.01,-0.18,0.79,-3.37,0.00
38.484,-0.10,0.36,0.94,1.17,-0.19,3.13,-0.18,0.79,-3.37,0.00
38.504,0.29,0.19,1.64,1.17,-0.19,3.13,-0.18,0.79,-3.37,0.00
38.529,0.29,0.19,1.64,1.17,-0.19,3.13,-1.77,-0.18,-0.08,0.00
38.53,0.29,0.19,1.64,0.54,-0.98,7.77,-1.77,-0.18,-0.08,0.00
38.574,-0.08,0.22,1.21,0.54,-0.98,7.77,-1.77,-0.18,-0.08,0.00
38.596,-0.08,0.22,1.21,0.54,-0.98,7.77,-0.80,0.42,-2.36,0.00
38.598,-0.08,0.22,1.21,-1.18,0.65,2.22,-0.80,0.42,-2.36,0.00
38.635,0.05,0.23,0.97,-1.18,0.65,2.22,-0.80,0.42,-2.36,0.00
38.669,0.05,0.23,0.97,-1.18,0.65,2.22,0.17,0.22,0.23,0.00
38.673,0.05,0.23,0.97,0.31,0.37,-0.96,0.17,0.22,0.23,0.00
38.701,0.02,0.21,0.93,0.31,0.37,-0.96,0.17,0.22,0.23,0.00
38.725,0.02,0.21,0.93,0.31,0.37,-0.96,0.12,0.25,0.42,0.00
38.727,0.02,0.21,0.93,-0.50,-0.24,0.26,0.12,0.25,0.42,0.00
38.787,-0.13,0.19,0.95,-0.50,-0.24,0.26,0.12,0.25,0.42,0.00
38.803,-0.13,0.19,0.95,-0.50,-0.24,0.26,-0.05,0.65,-1.05,0.00
38.808,-0.13,0.19,0.95,-1.51,-0.07,-1.56,-0.05,0.65,-1.05,0.00
38.833,0.05,0.23,0.74,-1.51,-0.07,-1.56,-0.05,0.65,-1.05,0.00
38.88,0.05,0.23,0.74,-1.51,-0.07,-1.56,0.45,-0.00,0.46,0.00
38.882,0.05,0.23,0.74,1.67,-0.06,-2.65,0.45,-0.00,0.46,0.00
38.899,0.09,0.24,0.61,1.67,-0.06,-2.65,0.45,-0.00,0.46,0.00
38.923,0.09,0.24,0.61,1.67,-0.06,-2.65,0.67,-0.59,1.72,0.00
38.925,0.09,0.24,0.61,0.61,-0.50,-2.83,0.67,-0.59,1.72,0.00
38.981,0.07,0.25,0.84,0.61,-0.50,-2.83,0.67,-0.59,1.72,0.00
39.007,0.07,0.25,0.84,0.61,-0.50,-2.83,0.26,-0.44,0.60,0.00
39.008,0.07,0.25,0.84,-0.13,-0.02,-0.91,0.26,-0.44,0.60,0.00
39.031,0.06,0.28,1.53,-0.13,-0.02,-0.91,0.26,-0.44,0.60,0.00
39.069,0.06,0.28,1.53,-0.13,-0.02,-0.91,-0.90,-0.21,-1.13,0.00
39.073,0.06,0.28,1.53,-0.02,-0.50,4.98,-0.90,-0.21,-1.13,0.00
39.097,-0.01,0.17,1.37,-0.02,-0.50,4.98,-0.90,-0.21,-1.13,0.00
39.123,-0.01,0.17,1.37,-0.02,-0.50,4.98,-0.96,-0.02,-1.56,0.00
39.124,-0.01,0.17,1.37,-0.07,-0.06,2.10,-0.96,-0.02,-1.56,0.00
39.17,0.19,0.15,1.30,-0.07,-0.06,2.10,-0.96,-0.02,-1.56,0.00
39.195,0.19,0.15,1.30,-0.07,-0.06,2.10,-0.49,-0.38,0.81,0.00
39.196,0.19,0.15,1.30,1.52,-0.13,3.20,-0.49,-0.38,0.81,0.00
39.229,0.25,0.18,1.13,1.52,-0.13,3.20,-0.49,-0.38,0.81,0.00
39.291,0.25,0.18,1.13,1.52,-0.13,3.20,0.20,-0.57,2.77,0.00
39.315,0.25,0.18,1.13,1.54,0.71,-1.44,0.20,-0.57,2.77,0.00
39.316,0.23,0.22,0.57,1.54,0.71,-1.44,0.20,-0.57,2.77,0.00
39.322,0.23,0.22,0.57,1.54,0.71,-1.44,1.16,-0.61,3.15,0.00
39.322,0.23,0.22,0.57,-0.20,0.18,-4.26,1.16,-0.61,3.15,0.00
39.392,0.09,0.17,0.44,-0.20,0.18,-4.26,1.16,-0.61,3.15,0.00
39.394,0.09,0.17,0.44,-0.20,0.18,-4.26,1.08,0.03,1.23,0.00
39.395,0.09,0.17,0.44,-1.45,-0.72,-5.26,1.08,0.03,1.23,0.00
39.427,0.06,0.18,0.53,-1.45,-0.72,-5.26,1.08,0.03,1.23,0.00
39.476,0.06,0.18,0.53,-1.45,-0.72,-5.26,0.38,0.58,-0.38,0.00
39.479,0.06,0.18,0.53,-1.18,-1.08,-0.86,0.38,0.58,-0.38,0.00
39.493,-0.08,0.25,1.04,-1.18,-1.08,-0.86,0.38,0.58,-0.38,0.00
39.517,-0.08,0.25,1.04,-1.18,-1.08,-0.86,-0.62,1.12,-2.42,0.00
39.519,-0.08,0.25,1.04,-1.56,-0.02,0.72,-0.62,1.12,-2.42,0.00
39.563,0.13,0.18,1.86,-1.56,-0.02,0.72,-0.62,1.12,-2.42,0.00
39.586,0.13,0.18,1.86,-1.56,-0.02,0.72,-1.16,0.19,-0.37,0.00
39.589,0.13,0.18,1.86,0.50,0.30,8.04,-1.16,0.19,-0.37,0.00
39.625,-0.13,0.29,1.48,0.50,0.30,8.04,-1.16,0.19,-0.37,0.00
39.663,-0.13,0.29,1.48,0.50,0.30,8.04,-0.11,0.46,-1.07,0.00
39.664,-0.13,0.29,1.48,-1.34,1.41,3.30,-0.11,0.46,-1.07,0.00
39.691,-0.10,0.29,0.96,-1.34,1.41,3.30,-0.11,0.46,-1.07,0.00
39.715,-0.10,0.29,0.96,-1.34,1.41,3.30,0.51,0.35,-0.61,0.00
39.717,-0.10,0.29,0.96,-0.26,0.56,0.07,0.51,0.35,-0.61,0.00
39.772,-0.09,0.20,0.88,-0.26,0.56,0.07,0.51,0.35,-0.61,0.00
39.79,-0.09,0.20,0.88,-0.26,0.56,0.07,0.24,0.26,-0.39,0.00
39.794,-0.09,0.20,0.88,-0.30,-0.28,-2.04,0.24,0.26,-0.39,0.00
39.823,-0.13,0.18,0.70,-0.30,-0.28,-2.04,0.24,0.26,-0.39,0.00
39.861,-0.13,0.18,0.70,-0.30,-0.28,-2.04,0.27,0.42,-0.72,0.00
39.864,-0.13,0.18,0.70,-0.46,-0.37,-2.90,0.27,0.42,-0.72,0.00
39.889,-0.06,0.23,0.55,-0.46,-0.37,-2.90,0.27,0.42,-0.72,0.00
39.914,-0.06,0.23,0.55,-0.46,-0.37,-2.90,0.85,0.10,0.52,0.00
39.916,-0.06,0.23,0.55,1.06,-0.24,-4.49,0.85,0.10,0.52,0.00
39.962,0.00,0.31,0.60,1.06,-0.24,-4.49,0.85,0.10,0.52,0.00
39.988,0.00,0.31,0.60,1.06,-0.24,-4.49,1.21,-0.25,1.66,0.00
39.99,0.00,0.31,0.60,0.64,-0.48,-2.47,1.21,-0.25,1.66,0.00
40.021,0.02,0.28,0.96,0.64,-0.48,-2.47,1.21,-0.25,1.66,0.00
40.067,0.02,0.28,0.96,0.64,-0.48,-2.47,-0.37,-0.26,1.15,0.00
40.069,0.02,0.28,0.96,0.23,-0.64,1.42,-0.37,-0.26,1.15,0.00
40.087,0.20,0.28,1.50,0.23,-0.64,1.42,-0.37,-0.26,1.15,0.00
40.112,0.20,0.28,1.50,0.23,-0.64,1.42,-1.39,-0.48,2.07,0.00
40.114,0.20,0.28,1.50,1.95,-0.08,7.49,-1.39,-0.48,2.07,0.00
40.165,0.19,0.23,1.46,1.95,-0.08,7.49,-1.39,-0.48,2.07,0.00
40.181,0.19,0.23,1.46,1.95,-0.08,7.49,-0.85,-0.22,1.54,0.00
40.185,0.19,0.23,1.46,1.15,0.06,3.94,-0.85,-0.22,1.54,0.00
40.219,0.14,0.22,1.34,1.15,0.06,3.94,-0.85,-0.22,1.54,0.00
40.265,0.14,0.22,1.34,1.15,0.06,3.94,-0.32,-0.02,0.83,0.00
40.267,0.14,0.22,1.34,0.02,0.18,3.37,-0.32,-0.02,0.83,0.00
40.285,0.13,0.19,1.18,0.02,0.18,3.37,-0.32,-0.02,0.83,0.00
