time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
53.38,-0.12,0.26,0.99,-1.14,-0.36,1.09,-0.07,0.23,0.97,0.00
53.38,-0.12,0.24,1.08,-1.14,-0.36,1.09,-0.07,0.23,0.97,0.00
53.42,-0.01,0.30,0.92,-1.14,-0.36,1.09,-0.07,0.23,0.97,0.00
53.421,-0.01,0.30,0.92,-0.22,0.03,1.59,-0.07,0.23,0.97,0.00
53.457,-0.01,0.30,0.92,-0.22,0.03,1.59,0.07,0.29,1.16,0.00
53.458,-0.01,0.30,0.92,0.11,0.22,-0.93,0.07,0.29,1.16,0.00
53.497,-0.01,0.30,0.92,0.11,0.22,-0.93,-0.09,0.20,0.91,0.00
53.498,-0.03,0.36,0.79,0.11,0.22,-0.93,-0.09,0.20,0.91,0.00
53.498,-0.03,0.36,0.79,-0.09,0.70,-3.01,-0.09,0.20,0.91,0.00
53.536,-0.03,0.36,0.79,-0.66,1.13,-0.05,-0.09,0.20,0.91,0.00
53.577,-0.03,0.36,0.79,-0.66,1.13,-0.05,-0.16,-0.48,0.75,0.00
53.577,0.03,0.32,1.13,-0.66,1.13,-0.05,-0.16,-0.48,0.75,0.00
53.578,0.03,0.32,1.13,-0.12,0.41,1.92,-0.16,-0.48,0.75,0.00
53.615,0.05,0.43,1.03,-0.12,0.41,1.92,-0.16,-0.48,0.75,0.00
53.616,0.05,0.43,1.03,-0.33,0.82,0.05,-0.16,-0.48,0.75,0.00
53.655,0.05,0.43,1.03,-0.33,0.82,0.05,0.66,-0.50,0.58,0.00
53.656,0.05,0.43,1.03,-0.38,1.18,0.98,0.66,-0.50,0.58,0.00
53.694,-0.01,0.37,0.91,-0.38,1.18,0.98,0.66,-0.50,0.58,0.00
53.695,-0.01,0.37,0.91,-0.38,1.18,0.98,0.53,-0.16,0.35,0.00
53.695,-0.01,0.37,0.91,-0.76,0.21,-0.32,0.53,-0.16,0.35,0.00
53.734,-0.01,0.37,0.91,-1.27,0.31,-0.18,0.53,-0.16,0.35,0.00
53.774,-0.01,0.37,0.91,-1.27,0.31,-0.18,0.07,0.00,0.29,0.00
53.774,-0.01,0.37,0.91,0.07,0.38,0.44,0.07,0.00,0.29,0.00
53.774,0.10,0.36,0.99,0.07,0.38,0.44,0.07,0.00,0.29,0.00
53.814,-0.03,0.18,0.97,0.07,0.38,0.44,0.07,0.00,0.29,0.00
53.814,-0.03,0.18,0.97,-0.50,-0.64,0.77,0.07,0.00,0.29,0.00
53.854,-0.03,0.18,0.97,-0.50,-0.64,0.77,-0.17,-0.07,0.08,0.00
53.855,-0.03,0.18,0.97,-1.34,-1.49,0.21,-0.17,-0.07,0.08,0.00
53.892,-0.03,0.18,0.97,-1.34,-1.49,0.21,-0.33,0.31,0.44,0.00
53.892,-0.00,0.14,1.01,-1.34,-1.49,0.21,-0.33,0.31,0.44,0.00
53.892,-0.00,0.14,1.01,-0.86,-1.38,0.47,-0.33,0.31,0.44,0.00
53.931,-0.00,0.14,1.01,-0.91,-1.82,0.68,-0.33,0.31,0.44,0.00
53.972,-0.00,0.14,1.01,-0.91,-1.82,0.68,0.51,0.37,0.88,0.00
53.972,0.10,0.21,0.95,-0.91,-1.82,0.68,0.51,0.37,0.88,0.00
53.972,0.10,0.21,0.95,-0.12,-1.34,0.48,0.51,0.37,0.88,0.00
54.033,0.04,0.26,0.75,-0.12,-1.34,0.48,0.51,0.37,0.88,0.00
54.033,0.04,0.26,0.75,1.25,-0.83,-1.01,0.51,0.37,0.88,0.00
54.089,0.04,0.26,0.75,1.25,-0.83,-1.01,0.52,0.51,0.81,0.00
54.09,0.04,0.26,0.75,-0.36,-0.90,-1.77,0.52,0.51,0.81,0.00
54.09,0.04,0.26,0.75,-0.74,-1.45,0.01,0.52,0.51,0.81,0.00
54.09,0.02,0.21,1.00,-0.74,-1.45,0.01,0.52,0.51,0.81,0.00
54.09,0.02,0.21,1.00,-0.74,-1.45,0.01,-0.26,0.40,0.85,0.00
54.129,0.02,0.21,1.00,-0.17,-1.08,1.01,-0.26,0.40,0.85,0.00
54.169,0.02,0.21,1.00,-0.17,-1.08,1.01,0.29,0.61,1.12,0.00
54.17,0.02,0.21,1.00,0.00,-1.09,0.21,0.29,0.61,1.12,0.00
54.17,0.06,0.26,0.90,0.00,-1.09,0.21,0.29,0.61,1.12,0.00
54.208,0.06,0.26,0.90,0.37,-0.32,-1.45,0.29,0.61,1.12,0.00
54.248,0.06,0.26,0.90,0.04,0.38,-1.74,0.29,0.61,1.12,0.00
54.248,0.04,0.38,0.75,0.04,0.38,-1.74,0.29,0.61,1.12,0.00
54.249,0.04,0.38,0.75,0.04,0.38,-1.74,0.21,0.66,1.20,0.00
54.289,-0.01,0.39,0.94,0.04,0.38,-1.74,0.21,0.66,1.20,0.00
54.289,-0.01,0.39,0.94,0.04,0.38,-1.74,-0.34,0.59,1.16,0.00
54.29,-0.01,0.39,0.94,-0.19,0.57,0.04,-0.34,0.59,1.16,0.00
54.327,-0.01,0.39,0.94,-0.39,0.61,0.13,-0.34,0.59,1.16,0.00
54.366,-0.01,0.39,0.94,-0.28,1.35,-0.67,-0.34,0.59,1.16,0.00
54.367,0.01,0.47,0.92,-0.28,1.35,-0.67,-0.34,0.59,1.16,0.00
54.367,0.01,0.47,0.92,-0.28,1.35,-0.67,-0.08,0.27,1.02,0.00
54.406,0.01,0.47,0.92,-0.00,1.73,0.56,-0.08,0.27,1.02,0.00
54.446,0.01,0.47,0.92,-0.24,1.49,1.00,-0.08,0.27,1.02,0.00
54.447,0.01,0.45,1.04,-0.24,1.49,1.00,-0.08,0.27,1.02,0.00
54.447,0.01,0.45,1.04,-0.24,1.49,1.00,-0.32,0.11,0.43,0.00
54.485,0.01,0.45,1.04,0.24,0.09,0.33,-0.32,0.11,0.43,0.00
54.485,-0.11,0.19,1.19,0.24,0.09,0.33,-0.32,0.11,0.43,0.00
54.525,-0.11,0.19,1.19,0.24,0.09,0.33,-0.76,0.75,0.50,0.00
54.526,-0.11,0.19,1.19,-1.35,-0.97,2.88,-0.76,0.75,0.50,0.00
54.564,-0.11,0.19,1.19,-0.09,-0.63,0.26,-0.76,0.75,0.50,0.00
54.565,-0.11,0.19,1.19,-0.09,-0.63,0.26,-0.32,1.16,0.98,0.00
54.565,-0.12,0.17,0.98,-0.09,-0.63,0.26,-0.32,1.16,0.98,0.00
54.604,-0.12,0.17,0.98,-0.91,-0.81,-0.18,-0.32,1.16,0.98,0.00
54.643,0.11,0.07,1.24,-0.91,-0.81,-0.18,-0.32,1.16,0.98,0.00
54.644,0.11,0.07,1.24,-0.91,-0.81,-0.18,-0.38,0.83,1.04,0.00
54.644,0.11,0.07,1.24,2.79,-1.34,2.93,-0.38,0.83,1.04,0.00
54.683,-0.17,0.08,0.85,2.79,-1.34,2.93,-0.38,0.83,1.04,0.00
54.684,-0.17,0.08,0.85,-2.68,-3.81,0.36,-0.38,0.83,1.04,0.00
54.722,-0.17,0.08,0.85,-2.68,-3.81,0.36,0.66,0.20,1.12,0.00
54.723,-0.17,0.08,0.85,-0.32,-1.05,-1.55,0.66,0.20,1.12,0.00
54.763,-0.17,0.08,0.85,-0.32,-1.05,-1.55,-1.25,0.05,1.57,0.00
54.763,-0.06,0.02,1.40,-0.32,-1.05,-1.55,-1.25,0.05,1.57,0.00
54.764,-0.06,0.02,1.40,-0.83,-1.85,2.36,-1.25,0.05,1.57,0.00
54.802,-0.06,0.02,1.40,1.29,-1.61,5.76,-1.25,0.05,1.57,0.00
54.841,-0.06,0.02,1.40,0.74,-3.91,2.80,-1.25,0.05,1.57,0.00
54.842,-0.06,0.02,1.40,0.74,-3.91,2.80,1.77,-0.03,0.58,0.00
54.843,-0.07,-0.09,1.09,0.74,-3.91,2.80,1.77,-0.03,0.58,0.00
54.881,-0.17,0.09,0.53,0.74,-3.91,2.80,1.77,-0.03,0.58,0.00
54.882,-0.17,0.09,0.53,-3.71,-5.03,-5.36,1.77,-0.03,0.58,0.00
54.92,-0.17,0.09,0.53,-3.71,-5.03,-5.36,0.56,-0.03,1.32,0.00
54.921,-0.17,0.09,0.53,-0.75,-1.66,-3.84,0.56,-0.03,1.32,0.00
54.96,-0.17,0.09,0.53,-0.75,-1.66,-3.84,-1.57,-0.15,1.63,0.00
54.961,-0.17,0.09,0.53,1.03,-0.42,-1.72,-1.57,-0.15,1.63,0.00
54.961,0.05,0.12,1.02,1.03,-0.42,-1.72,-1.57,-0.15,1.63,0.00
55.0,0.05,0.12,1.02,0.05,-1.41,2.36,-1.57,-0.15,1.63,0.00
55.04,0.05,0.12,1.02,0.05,-1.41,2.36,-0.91,-1.42,0.85,0.00
55.04,0.11,0.15,0.97,0.05,-1.41,2.36,-0.91,-1.42,0.85,0.00
55.041,0.11,0.15,0.97,-0.08,-0.15,-0.40,-0.91,-1.42,0.85,0.00
55.079,0.26,0.17,1.13,-0.08,-0.15,-0.40,-0.91,-1.42,0.85,0.00
55.08,0.26,0.17,1.13,0.19,0.64,0.82,-0.91,-1.42,0.85,0.00
55.118,0.26,0.17,1.13,0.19,0.64,0.82,-1.31,-1.40,1.60,0.00
55.119,0.26,0.17,1.13,0.59,1.21,1.56,-1.31,-1.40,1.60,0.00
55.158,0.26,0.17,1.13,0.59,1.21,1.56,0.18,-0.33,0.83,0.00
55.159,0.46,0.24,1.33,0.59,1.21,1.56,0.18,-0.33,0.83,0.00
55.159,0.46,0.24,1.33,4.99,2.39,6.35,0.18,-0.33,0.83,0.00
55.197,0.46,0.24,1.33,0.31,0.78,1.56,0.18,-0.33,0.83,0.00
55.237,0.46,0.24,1.33,0.31,0.78,1.56,1.69,-0.80,0.49,0.00
55.238,0.46,0.24,1.33,-2.30,-0.58,0.85,1.69,-0.80,0.49,0.00
55.238,0.19,0.21,1.03,-2.30,-0.58,0.85,1.69,-0.80,0.49,0.00
55.277,0.28,0.32,0.72,-2.30,-0.58,0.85,1.69,-0.80,0.49,0.00
55.277,0.28,0.32,0.72,1.43,1.57,0.63,1.69,-0.80,0.49,0.00
55.316,0.28,0.32,0.72,1.43,1.57,0.63,1.84,-1.32,0.64,0.00
55.316,0.28,0.32,0.72,-1.07,0.19,-1.71,1.84,-1.32,0.64,0.00
55.356,0.28,0.32,0.72,-1.07,0.19,-1.71,0.72,-0.60,0.29,0.00
55.357,0.27,0.24,0.81,-1.07,0.19,-1.71,0.72,-0.60,0.29,0.00
55.357,0.27,0.24,0.81,-1.10,-0.67,-2.31,0.72,-0.60,0.29,0.00
55.395,0.27,0.24,0.81,-1.59,-0.82,0.42,0.72,-0.60,0.29,0.00
55.435,0.27,0.24,0.81,-1.59,-0.82,0.42,0.37,-0.45,0.27,0.00
55.436,0.27,0.24,0.81,-0.28,-1.10,-0.36,0.37,-0.45,0.27,0.00
55.436,0.41,0.21,0.81,-0.28,-1.10,-0.36,0.37,-0.45,0.27,0.00
55.474,0.41,0.21,0.81,-0.43,-1.23,-0.18,0.37,-0.45,0.27,0.00
55.514,0.41,0.21,0.81,-0.43,-1.23,-0.18,0.37,-0.08,0.08,0.00
55.515,0.09,0.13,0.86,-0.43,-1.23,-0.18,0.37,-0.08,0.08,0.00
55.516,0.09,0.13,0.86,-3.58,-2.08,0.28,0.37,-0.08,0.08,0.00
55.553,0.09,0.13,0.86,-3.58,-2.08,0.28,-0.09,0.50,0.29,0.00
55.554,0.37,0.23,0.75,-3.58,-2.08,0.28,-0.09,0.50,0.29,0.00
55.555,0.37,0.23,0.75,0.67,-0.43,-1.40,-0.09,0.50,0.29,0.00
55.593,0.37,0.23,0.75,-0.83,-0.84,-0.96,-0.09,0.50,0.29,0.00
55.632,0.37,0.23,0.75,-0.83,-0.84,-0.96,-0.76,0.53,0.49,0.00
55.633,0.37,0.23,0.75,-1.42,-0.65,0.40,-0.76,0.53,0.49,0.00
55.634,0.29,0.17,1.01,-1.42,-0.65,0.40,-0.76,0.53,0.49,0.00
55.672,0.29,0.17,1.01,-0.09,-0.98,2.30,-0.76,0.53,0.49,0.00
55.724,0.30,0.26,0.97,-0.09,-0.98,2.30,-0.76,0.53,0.49,0.00
55.724,0.30,0.26,0.97,-0.09,-0.98,2.30,-0.26,0.95,0.83,0.00
55.724,0.30,0.26,0.97,-0.35,0.39,0.61,-0.26,0.95,0.83,0.00
55.751,0.32,0.26,0.85,-0.35,0.39,0.61,-0.26,0.95,0.83,0.00
55.752,0.32,0.26,0.85,-0.75,-0.35,-0.37,-0.26,0.95,0.83,0.00
55.8,0.32,0.26,0.85,-0.75,-0.35,-0.37,0.32,0.63,0.93,0.00
55.801,0.32,0.26,0.85,0.22,0.58,-0.82,0.32,0.63,0.93,0.00
55.908,0.18,0.27,1.15,0.22,0.58,-0.82,0.32,0.63,0.93,0.00
55.948,-0.08,0.39,0.69,0.22,0.58,-0.82,0.32,0.63,0.93,0.00
56.028,0.13,0.40,0.70,0.22,0.58,-0.82,0.32,0.63,0.93,0.00
56.029,0.13,0.40,0.70,-0.08,1.20,-4.05,0.32,0.63,0.93,0.00
56.066,0.13,0.40,0.70,0.72,1.45,-2.25,0.32,0.63,0.93,0.00
56.106,0.32,0.29,1.21,0.72,1.45,-2.25,0.32,0.63,0.93,0.00
56.107,0.32,0.29,1.21,0.72,1.45,-2.25,-0.93,0.83,1.47,0.00
56.107,0.32,0.29,1.21,2.49,0.55,1.34,-0.93,0.83,1.47,0.00
56.145,0.08,0.30,1.10,2.49,0.55,1.34,-0.93,0.83,1.47,0.00
56.146,0.08,0.30,1.10,-0.30,0.77,2.75,-0.93,0.83,1.47,0.00
56.185,0.08,0.30,1.10,-0.30,0.77,2.75,0.10,0.55,0.78,0.00
56.186,0.08,0.30,1.10,-0.05,0.36,-0.15,0.10,0.55,0.78,0.00
56.225,0.08,0.30,1.10,-0.05,0.36,-0.15,0.26,0.94,0.85,0.00
56.225,-0.05,0.28,0.92,-0.05,0.36,-0.15,0.26,0.94,0.85,0.00
56.225,-0.05,0.28,0.92,-0.64,0.20,-0.94,0.26,0.94,0.85,0.00
56.264,-0.05,0.28,0.92,-0.81,0.06,-1.64,0.26,0.94,0.85,0.00
56.304,-0.02,0.20,1.02,-0.81,0.06,-1.64,0.26,0.94,0.85,0.00
56.304,-0.02,0.20,1.02,-0.81,0.06,-1.64,-0.12,0.49,1.04,0.00
56.304,-0.02,0.20,1.02,-0.20,-0.34,-0.56,-0.12,0.49,1.04,0.00
56.343,-0.14,0.15,0.80,-0.20,-0.34,-0.56,-0.12,0.49,1.04,0.00
56.344,-0.14,0.15,0.80,-0.36,-1.24,0.44,-0.12,0.49,1.04,0.00
56.383,-0.14,0.15,0.80,-0.36,-1.24,0.44,0.37,0.61,1.06,0.00
56.383,-0.14,0.15,0.80,-1.12,-1.16,-2.28,0.37,0.61,1.06,0.00
56.422,-0.14,0.15,0.80,-1.12,-1.16,-2.28,0.39,0.52,1.16,0.00
56.423,-0.08,0.26,0.88,-1.12,-1.16,-2.28,0.39,0.52,1.16,0.00
56.423,-0.08,0.26,0.88,-0.55,-0.53,-1.44,0.39,0.52,1.16,0.00
56.462,-0.08,0.26,0.88,-0.18,-0.12,-1.07,0.39,0.52,1.16,0.00
56.502,-0.04,0.21,1.08,-0.18,-0.12,-1.07,0.39,0.52,1.16,0.00
56.502,-0.04,0.21,1.08,-0.18,-0.12,-1.07,-0.17,0.30,0.94,0.00
56.502,-0.04,0.21,1.08,-0.11,-0.31,0.48,-0.17,0.30,0.94,0.00
56.541,-0.04,0.21,1.08,0.35,-0.99,1.11,-0.17,0.30,0.94,0.00
56.581,-0.04,0.21,1.08,0.35,-0.99,1.11,-0.22,0.55,0.84,0.00
56.581,-0.02,0.20,0.93,0.35,-0.99,1.11,-0.22,0.55,0.84,0.00
56.581,-0.02,0.20,0.93,0.51,-0.51,-0.77,-0.22,0.55,0.84,0.00
56.62,0.02,0.33,0.76,0.51,-0.51,-0.77,-0.22,0.55,0.84,0.00
56.621,0.02,0.33,0.76,0.51,-0.51,-0.77,-0.10,0.37,0.80,0.00
56.621,0.02,0.33,0.76,0.59,0.50,-2.85,-0.10,0.37,0.80,0.00
56.66,0.02,0.33,0.76,0.92,0.92,-1.94,-0.10,0.37,0.80,0.00
56.699,0.02,0.33,0.76,0.92,0.92,-1.94,-0.35,0.21,0.60,0.00
56.7,0.02,0.33,0.76,1.41,0.95,0.46,-0.35,0.21,0.60,0.00
56.7,0.06,0.33,1.02,1.41,0.95,0.46,-0.35,0.21,0.60,0.00
56.739,0.06,0.33,1.02,0.71,0.66,0.02,-0.35,0.21,0.60,0.00
56.779,0.06,0.33,1.02,1.36,1.16,0.12,-0.35,0.21,0.60,0.00
56.779,0.06,0.33,1.02,1.36,1.16,0.12,0.29,-0.07,0.42,0.00
56.779,0.10,0.40,0.99,1.36,1.16,0.12,0.29,-0.07,0.42,0.00
56.818,0.10,0.40,0.99,1.50,1.78,-1.03,0.29,-0.07,0.42,0.00
56.819,0.12,0.46,0.93,1.50,1.78,-1.03,0.29,-0.07,0.42,0.00
56.858,0.12,0.46,0.93,1.23,1.48,-0.26,0.29,-0.07,0.42,0.00
56.858,0.12,0.46,0.93,1.23,1.48,-0.26,0.35,-0.25,0.09,0.00
56.897,0.12,0.46,0.93,1.23,1.48,-0.26,-0.01,-0.30,-0.30,0.00
56.898,0.12,0.46,0.93,0.87,0.47,1.57,-0.01,-0.30,-0.30,0.00
56.898,0.05,0.35,1.13,0.87,0.47,1.57,-0.01,-0.30,-0.30,0.00
56.937,0.05,0.35,1.13,-0.10,0.17,1.28,-0.01,-0.30,-0.30,0.00
56.977,0.10,0.45,0.83,-0.10,0.17,1.28,-0.01,-0.30,-0.30,0.00
56.977,0.10,0.45,0.83,-0.10,0.17,1.28,0.39,-0.32,-0.34,0.00
56.978,0.10,0.45,0.83,0.74,1.18,-1.51,0.39,-0.32,-0.34,0.00
57.017,0.06,0.27,1.14,0.74,1.18,-1.51,0.39,-0.32,-0.34,0.00
57.018,0.06,0.27,1.14,0.85,0.18,-0.37,0.39,-0.32,-0.34,0.00
57.057,0.06,0.27,1.14,0.85,0.18,-0.37,-0.15,-0.55,-0.64,0.00
57.057,0.06,0.27,1.14,0.02,-0.81,2.05,-0.15,-0.55,-0.64,0.00
57.096,0.06,0.27,1.14,0.02,-0.81,2.05,0.20,0.03,-0.56,0.00
57.096,-0.07,0.28,0.78,0.02,-0.81,2.05,0.20,0.03,-0.56,0.00
57.097,-0.07,0.28,0.78,-0.90,-0.78,-1.60,0.20,0.03,-0.56,0.00
57.135,-0.07,0.28,0.78,-0.97,-0.48,-1.94,0.20,0.03,-0.56,0.00
57.174,-0.07,0.28,0.78,0.70,-0.52,-0.31,0.20,0.03,-0.56,0.00
57.175,0.11,0.29,0.93,0.70,-0.52,-0.31,0.20,0.03,-0.56,0.00
57.175,0.11,0.29,0.93,0.70,-0.52,-0.31,-0.05,-0.39,-0.30,0.00
57.214,0.02,0.32,0.79,0.70,-0.52,-0.31,-0.05,-0.39,-0.30,0.00
57.215,0.02,0.32,0.79,0.63,-0.32,-0.29,-0.05,-0.39,-0.30,0.00
57.253,0.02,0.32,0.79,0.63,-0.32,-0.29,-0.04,0.03,-0.34,0.00
57.254,0.02,0.32,0.79,-0.31,-0.11,-1.79,-0.04,0.03,-0.34,0.00
57.293,0.02,0.32,0.79,-0.31,-0.11,-1.79,-0.05,-0.12,-0.25,0.00
57.293,0.02,0.32,0.79,-0.32,0.42,-1.98,-0.05,-0.12,-0.25,0.00
57.293,0.06,0.40,0.81,-0.32,0.42,-1.98,-0.05,-0.12,-0.25,0.00
57.332,0.06,0.40,0.81,0.60,0.89,-0.96,-0.05,-0.12,-0.25,0.00
57.372,0.06,0.40,0.81,0.60,0.89,-0.96,-0.30,0.06,-0.21,0.00
57.372,0.03,0.38,0.94,0.60,0.89,-0.96,-0.30,0.06,-0.21,0.00
57.372,0.03,0.38,0.94,0.30,0.69,-0.04,-0.30,0.06,-0.21,0.00
57.411,0.03,0.38,0.94,-0.95,0.32,-0.47,-0.30,0.06,-0.21,0.00
57.411,-0.02,0.42,0.97,-0.95,0.32,-0.47,-0.30,0.06,-0.21,0.00
57.451,-0.02,0.42,0.97,-0.35,1.05,0.17,-0.30,0.06,-0.21,0.00
57.451,-0.02,0.42,0.97,-0.35,1.05,0.17,-0.09,0.18,0.05,0.00
57.49,-0.02,0.42,0.97,-0.35,1.05,0.17,0.16,0.07,0.36,0.00
57.49,0.04,0.44,0.99,-0.35,1.05,0.17,0.16,0.07,0.36,0.00
57.491,0.04,0.44,0.99,-0.06,0.89,0.40,0.16,0.07,0.36,0.00
57.53,0.04,0.44,0.99,0.40,1.10,0.39,0.16,0.07,0.36,0.00
57.569,0.04,0.44,0.99,0.44,0.85,-0.11,0.16,0.07,0.36,0.00
57.569,0.05,0.41,0.98,0.44,0.85,-0.11,0.16,0.07,0.36,0.00
57.57,0.05,0.41,0.98,0.44,0.85,-0.11,0.22,0.13,0.37,0.00
57.609,0.05,0.41,0.98,0.01,0.01,1.29,0.22,0.13,0.37,0.00
57.609,-0.06,0.41,0.98,0.01,0.01,1.29,0.22,0.13,0.37,0.00
57.648,-0.06,0.41,0.98,0.01,0.01,1.29,0.24,0.29,0.39,0.00
57.649,-0.06,0.41,0.98,-0.64,0.45,0.31,0.24,0.29,0.39,0.00
57.688,-0.00,0.33,0.99,-0.64,0.45,0.31,0.24,0.29,0.39,0.00
57.689,-0.00,0.33,0.99,-0.64,0.45,0.31,0.19,0.15,0.50,0.00
57.689,-0.00,0.33,0.99,-0.62,0.23,-0.64,0.19,0.15,0.50,0.00
57.728,-0.00,0.33,0.99,0.09,-0.74,0.97,0.19,0.15,0.50,0.00
57.767,-0.00,0.33,0.99,-0.02,-1.48,0.95,0.19,0.15,0.50,0.00
57.768,-0.00,0.33,0.99,-0.02,-1.48,0.95,0.17,0.32,0.63,0.00
57.768,-0.01,0.23,1.01,-0.02,-1.48,0.95,0.17,0.32,0.63,0.00
57.806,-0.01,0.23,1.01,-0.26,-1.46,0.32,0.17,0.32,0.63,0.00
57.846,-0.01,0.23,1.01,-0.26,-1.46,0.32,0.20,0.40,0.80,0.00
57.846,-0.04,0.26,0.94,-0.26,-1.46,0.32,0.20,0.40,0.80,0.00
57.846,-0.04,0.26,0.94,-0.46,-1.27,0.07,0.20,0.40,0.80,0.00
57.886,-0.04,0.26,0.94,-0.46,-1.27,0.07,0.02,0.22,0.80,0.00
57.886,-0.04,0.29,0.93,-0.46,-1.27,0.07,0.02,0.22,0.80,0.00
57.886,-0.04,0.29,0.93,-0.50,-1.05,-0.05,0.02,0.22,0.80,0.00
57.925,-0.04,0.29,0.93,-0.53,-0.86,-0.06,0.02,0.22,0.80,0.00
57.965,-0.04,0.29,0.93,-0.53,-0.86,-0.06,-0.16,0.10,0.65,0.00
57.965,-0.03,0.31,0.93,-0.53,-0.86,-0.06,-0.16,0.10,0.65,0.00
57.965,-0.03,0.31,0.93,-0.45,-0.66,-0.07,-0.16,0.10,0.65,0.00
58.004,-0.03,0.31,0.93,-0.37,-0.44,-0.20,-0.16,0.10,0.65,0.00
58.044,-0.03,0.31,0.93,-0.29,-0.31,-0.31,-0.16,0.10,0.65,0.00
58.044,-0.02,0.32,0.92,-0.29,-0.31,-0.31,-0.16,0.10,0.65,0.00
58.044,-0.02,0.32,0.92,-0.29,-0.31,-0.31,-0.24,0.25,0.53,0.00
58.084,-0.01,0.34,0.92,-0.29,-0.31,-0.31,-0.24,0.25,0.53,0.00
58.084,-0.01,0.34,0.92,-0.28,-0.22,-0.25,-0.24,0.25,0.53,0.00
58.123,-0.01,0.34,0.92,-0.28,-0.22,-0.25,0.07,0.08,0.39,0.00
58.124,-0.01,0.34,0.92,-0.22,-0.18,-0.19,0.07,0.08,0.39,0.00
58.163,-0.01,0.34,0.92,-0.22,-0.18,-0.19,0.18,-0.00,0.32,0.00
58.164,-0.01,0.34,0.92,-0.21,-0.02,-0.36,0.18,-0.00,0.32,0.00
58.164,-0.00,0.37,0.90,-0.21,-0.02,-0.36,0.18,-0.00,0.32,0.00
58.202,-0.00,0.37,0.90,-0.26,0.12,-0.22,0.18,-0.00,0.32,0.00
58.241,-0.00,0.37,0.90,-0.07,0.28,0.03,0.18,-0.00,0.32,0.00
58.242,0.05,0.41,0.94,-0.07,0.28,0.03,0.18,-0.00,0.32,0.00
58.242,0.05,0.41,0.94,-0.07,0.28,0.03,0.09,-0.57,0.12,0.00
58.281,0.07,0.41,0.97,-0.07,0.28,0.03,0.09,-0.57,0.12,0.00
58.282,0.07,0.41,0.97,0.13,0.35,0.52,0.09,-0.57,0.12,0.00
58.321,0.07,0.41,0.97,0.13,0.35,0.52,0.02,-0.22,-0.39,0.00
58.322,0.07,0.41,0.97,0.20,0.32,0.41,0.02,-0.22,-0.39,0.00
58.36,0.06,0.38,0.96,0.20,0.32,0.41,0.02,-0.22,-0.39,0.00
58.361,0.06,0.38,0.96,0.20,0.32,0.41,-0.22,-0.11,-0.49,0.00
58.361,0.06,0.38,0.96,0.11,0.27,0.30,-0.22,-0.11,-0.49,0.00
58.401,0.06,0.38,0.96,0.04,0.07,0.31,-0.22,-0.11,-0.49,0.00
58.44,0.05,0.34,0.98,0.04,0.07,0.31,-0.22,-0.11,-0.49,0.00
58.44,0.05,0.34,0.98,0.04,0.07,0.31,-0.17,-0.06,-0.27,0.00
58.44,0.05,0.34,0.98,0.01,-0.14,0.45,-0.17,-0.06,-0.27,0.00
58.48,0.05,0.33,0.96,0.01,-0.14,0.45,-0.17,-0.06,-0.27,0.00
58.48,0.05,0.33,0.96,0.03,-0.28,0.40,-0.17,-0.06,-0.27,0.00
58.519,0.05,0.33,0.96,0.03,-0.28,0.40,0.28,0.05,-0.14,0.00
58.52,0.05,0.33,0.96,0.15,-0.38,0.21,0.28,0.05,-0.14,0.00
58.558,0.05,0.33,0.96,0.15,-0.38,0.21,0.14,-0.01,-0.20,0.00
58.559,0.06,0.34,0.91,0.15,-0.38,0.21,0.14,-0.01,-0.20,0.00
58.559,0.06,0.34,0.91,0.21,-0.35,-0.11,0.14,-0.01,-0.20,0.00
58.598,0.06,0.34,0.91,0.10,-0.23,-0.31,0.14,-0.01,-0.20,0.00
58.637,0.06,0.34,0.91,-0.04,-0.16,-0.26,0.14,-0.01,-0.20,0.00
58.638,0.04,0.34,0.91,-0.04,-0.16,-0.26,0.14,-0.01,-0.20,0.00
58.638,0.04,0.34,0.91,-0.04,-0.16,-0.26,-0.19,-0.06,-0.14,0.00
58.677,0.03,0.34,0.92,-0.04,-0.16,-0.26,-0.19,-0.06,-0.14,0.00
58.678,0.03,0.34,0.92,-0.06,-0.10,-0.18,-0.19,-0.06,-0.14,0.00
58.717,0.03,0.34,0.92,-0.04,-0.05,-0.06,-0.19,-0.06,-0.14,0.00
58.717,0.03,0.34,0.92,-0.04,-0.05,-0.06,-0.11,0.12,0.09,0.00
58.756,0.03,0.34,0.92,-0.09,-0.07,-0.12,-0.11,0.12,0.09,0.00
58.757,0.01,0.36,0.90,-0.09,-0.07,-0.12,-0.11,0.12,0.09,0.00
58.757,0.01,0.36,0.90,-0.09,-0.07,-0.12,0.18,0.31,0.39,0.00
58.796,0.01,0.36,0.90,-0.18,0.03,-0.23,0.18,0.31,0.39,0.00
58.835,0.01,0.36,0.90,-0.17,0.21,-0.30,0.18,0.31,0.39,0.00
58.836,0.01,0.36,0.90,-0.17,0.21,-0.30,0.24,-0.05,0.50,0.00
58.836,0.02,0.40,0.88,-0.17,0.21,-0.30,0.24,-0.05,0.50,0.00
58.875,0.02,0.40,0.88,-0.11,0.31,-0.25,0.24,-0.05,0.50,0.00
58.914,0.02,0.40,0.88,-0.11,0.31,-0.25,0.06,0.05,0.45,0.00
