time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
33.134,0.12,0.27,0.86,0.11,0.54,-0.34,-0.20,0.18,-0.29,0.00
33.134,0.12,0.27,0.86,0.11,0.54,-0.34,0.12,-0.11,-0.45,0.00
33.193,0.12,0.27,0.86,0.11,0.54,-0.34,-0.02,-0.04,-0.44,0.00
33.193,0.14,0.27,0.86,0.11,0.54,-0.34,-0.02,-0.04,-0.44,0.00
33.194,0.14,0.27,0.86,-0.05,0.76,-1.11,-0.02,-0.04,-0.44,0.00
33.254,0.14,0.27,0.86,-0.05,0.76,-1.11,-0.01,-0.36,-0.35,0.00
33.254,0.14,0.27,0.86,0.03,0.68,-1.04,-0.01,-0.36,-0.35,0.00
33.254,0.14,0.28,0.68,0.03,0.68,-1.04,-0.01,-0.36,-0.35,0.00
33.312,0.14,0.28,0.68,-0.47,0.71,-2.41,-0.01,-0.36,-0.35,0.00
33.313,0.14,0.28,0.68,-0.47,0.71,-2.41,-0.37,-0.97,-0.25,0.00
33.313,0.29,0.29,0.75,-0.47,0.71,-2.41,-0.37,-0.97,-0.25,0.00
33.372,0.29,0.29,0.75,0.47,1.03,-1.69,-0.37,-0.97,-0.25,0.00
33.373,0.37,0.25,0.87,0.47,1.03,-1.69,-0.37,-0.97,-0.25,0.00
33.373,0.37,0.25,0.87,0.47,1.03,-1.69,-0.68,-0.57,-0.54,0.00
33.431,0.37,0.25,0.87,1.27,1.13,-0.20,-0.68,-0.57,-0.54,0.00
33.431,0.37,0.16,1.12,1.27,1.13,-0.20,-0.68,-0.57,-0.54,0.00
33.431,0.37,0.16,1.12,1.27,1.13,-0.20,-0.87,-0.76,-0.46,0.00
33.49,0.37,0.16,1.12,1.27,1.13,-0.20,-0.43,-0.68,-0.37,0.00
33.49,0.53,0.12,1.15,1.27,1.13,-0.20,-0.43,-0.68,-0.37,0.00
33.491,0.53,0.12,1.15,0.19,0.51,1.16,-0.43,-0.68,-0.37,0.00
33.549,0.41,-0.04,0.97,0.19,0.51,1.16,-0.43,-0.68,-0.37,0.00
33.55,0.41,-0.04,0.97,1.41,0.26,2.69,-0.43,-0.68,-0.37,0.00
33.59,0.41,-0.04,0.97,1.41,0.26,2.69,-0.42,-0.46,-0.55,0.00
33.6,0.41,-0.04,0.97,1.37,-0.60,1.67,-0.42,-0.46,-0.55,0.00
33.649,0.41,-0.04,0.97,1.37,-0.60,1.67,-0.33,-1.19,-0.13,0.00
33.649,0.50,0.06,0.90,1.37,-0.60,1.67,-0.33,-1.19,-0.13,0.00
33.65,0.50,0.06,0.90,-0.63,-1.33,0.22,-0.33,-1.19,-0.13,0.00
33.707,0.66,0.16,0.95,-0.63,-1.33,0.22,-0.33,-1.19,-0.13,0.00
33.708,0.66,0.16,0.95,-0.63,-1.33,0.22,-0.45,-0.14,-0.43,0.00
33.709,0.66,0.16,0.95,1.20,0.33,0.44,-0.45,-0.14,-0.43,0.00
33.767,0.46,-0.08,0.58,1.20,0.33,0.44,-0.45,-0.14,-0.43,0.00
33.767,0.46,-0.08,0.58,2.01,0.66,0.23,-0.45,-0.14,-0.43,0.00
33.767,0.46,-0.08,0.58,2.01,0.66,0.23,-0.23,-0.11,-0.92,0.00
33.826,0.46,-0.08,0.58,2.01,0.66,0.23,-0.14,-2.05,-0.42,0.00
33.827,0.64,-0.12,0.47,2.01,0.66,0.23,-0.14,-2.05,-0.42,0.00
33.827,0.64,-0.12,0.47,-0.91,-1.73,-2.49,-0.14,-2.05,-0.42,0.00
33.886,0.64,-0.12,0.47,-0.40,-1.94,-2.46,-0.14,-2.05,-0.42,0.00
33.887,0.72,-0.18,0.52,-0.40,-1.94,-2.46,-0.14,-2.05,-0.42,0.00
33.944,0.72,-0.18,0.52,-0.40,-1.94,-2.46,-0.70,-2.56,-0.57,0.00
33.945,0.72,-0.18,0.52,0.14,-1.94,-1.27,-0.70,-2.56,-0.57,0.00
34.004,0.46,-0.25,0.44,0.14,-1.94,-1.27,-0.70,-2.56,-0.57,0.00
34.005,0.46,-0.25,0.44,0.14,-1.94,-1.27,-0.70,-1.94,-0.25,0.00
34.006,0.46,-0.25,0.44,-2.54,-2.46,-0.49,-0.70,-1.94,-0.25,0.00
34.063,0.46,-0.25,0.44,-2.54,-2.46,-0.49,-0.85,-1.00,0.77,0.00
34.063,0.56,-0.21,0.34,-2.54,-2.46,-0.49,-0.85,-1.00,0.77,0.00
34.063,0.56,-0.21,0.34,-3.34,-1.49,-1.74,-0.85,-1.00,0.77,0.00
34.089,0.80,-0.17,0.46,-3.34,-1.49,-1.74,-0.85,-1.00,0.77,0.00
34.142,0.80,-0.17,0.46,-3.34,-1.49,-1.74,-1.62,0.21,1.24,0.00
34.143,0.80,-0.17,0.46,-0.63,0.29,-1.25,-1.62,0.21,1.24,0.00
34.202,0.80,-0.17,0.46,1.36,1.34,0.31,-1.62,0.21,1.24,0.00
34.203,1.08,-0.08,0.68,1.36,1.34,0.31,-1.62,0.21,1.24,0.00
34.203,1.08,-0.08,0.68,1.36,1.34,0.31,-1.55,-0.24,1.39,0.00
34.261,1.08,-0.08,0.68,1.36,1.34,0.31,-1.30,-0.53,0.90,0.00
34.262,1.12,-0.30,0.86,1.36,1.34,0.31,-1.30,-0.53,0.90,0.00
34.262,1.12,-0.30,0.86,3.72,3.15,2.97,-1.30,-0.53,0.90,0.00
34.322,1.25,-0.24,1.08,3.72,3.15,2.97,-1.30,-0.53,0.90,0.00
34.323,1.25,-0.24,1.08,3.72,3.15,2.97,-0.41,-0.73,1.36,0.00
34.324,1.25,-0.24,1.08,3.12,0.57,4.66,-0.41,-0.73,1.36,0.00
34.38,1.25,-0.24,1.08,3.12,0.57,4.66,0.60,-0.49,0.41,0.00
34.381,1.31,0.06,0.82,3.12,0.57,4.66,0.60,-0.49,0.41,0.00
34.381,1.31,0.06,0.82,4.69,2.03,6.62,0.60,-0.49,0.41,0.00
34.441,1.31,0.06,0.82,5.47,4.80,3.31,0.60,-0.49,0.41,0.00
34.441,0.94,-0.29,0.84,5.47,4.80,3.31,0.60,-0.49,0.41,0.00
34.442,0.94,-0.29,0.84,5.47,4.80,3.31,0.62,0.84,-0.55,0.00
34.499,0.94,-0.29,0.84,5.47,4.80,3.31,1.72,0.16,-0.61,0.00
34.5,1.07,-0.28,0.65,5.47,4.80,3.31,1.72,0.16,-0.61,0.00
34.5,1.07,-0.28,0.65,1.54,0.41,3.00,1.72,0.16,-0.61,0.00
34.559,1.07,-0.28,0.65,2.07,-0.53,1.47,1.72,0.16,-0.61,0.00
34.559,1.07,-0.28,0.65,2.07,-0.53,1.47,1.15,0.99,-1.12,0.00
34.56,1.00,-0.32,0.70,2.07,-0.53,1.47,1.15,0.99,-1.12,0.00
34.6,1.00,-0.32,0.70,2.86,-1.64,-0.34,1.15,0.99,-1.12,0.00
34.637,0.73,-0.36,0.58,2.86,-1.64,-0.34,1.15,0.99,-1.12,0.00
34.638,0.73,-0.36,0.58,2.86,-1.64,-0.34,1.22,1.86,-1.32,0.00
34.638,0.73,-0.36,0.58,1.61,-3.03,-0.43,1.22,1.86,-1.32,0.00
34.696,0.73,-0.36,0.58,1.61,-3.03,-0.43,1.31,1.15,-1.15,0.00
34.696,0.68,-0.33,0.41,1.61,-3.03,-0.43,1.31,1.15,-1.15,0.00
34.697,0.68,-0.33,0.41,0.16,-3.98,-3.03,1.31,1.15,-1.15,0.00
34.756,0.58,-0.31,0.45,0.16,-3.98,-3.03,1.31,1.15,-1.15,0.00
34.756,0.58,-0.31,0.45,0.16,-3.98,-3.03,0.80,0.81,-0.92,0.00
34.756,0.58,-0.31,0.45,0.28,-4.32,-3.67,0.80,0.81,-0.92,0.00
34.835,0.58,-0.31,0.45,0.28,-4.32,-3.67,0.36,0.61,-0.56,0.00
34.835,0.57,-0.25,0.43,0.28,-4.32,-3.67,0.36,0.61,-0.56,0.00
34.835,0.57,-0.25,0.43,-0.04,-4.25,-3.48,0.36,0.61,-0.56,0.00
34.894,0.57,-0.25,0.43,-0.04,-4.25,-3.48,-0.25,-0.10,-0.19,0.00
34.895,0.57,-0.25,0.43,-0.18,-3.71,-3.62,-0.25,-0.10,-0.19,0.00
34.895,0.62,-0.24,0.44,-0.18,-3.71,-3.62,-0.25,-0.10,-0.19,0.00
34.953,0.66,-0.06,0.81,-0.18,-3.71,-3.62,-0.25,-0.10,-0.19,0.00
34.954,0.66,-0.06,0.81,-0.18,-3.71,-3.62,-0.83,-0.25,0.13,0.00
34.954,0.66,-0.06,0.81,0.13,-3.17,-3.63,-0.83,-0.25,0.13,0.00
35.013,0.66,-0.06,0.81,0.49,-1.48,-0.13,-0.83,-0.25,0.13,0.00
35.072,0.63,-0.05,0.63,0.49,-1.48,-0.13,-0.83,-0.25,0.13,0.00
35.072,0.63,-0.05,0.63,0.49,-1.48,-0.13,-0.19,-0.24,0.09,0.00
35.072,0.63,-0.05,0.63,0.20,-0.44,-0.16,-0.19,-0.24,0.09,0.00
35.131,0.63,-0.05,0.63,0.20,-0.44,-0.16,-0.58,-0.37,0.01,0.00
35.132,0.68,-0.13,0.68,0.20,-0.44,-0.16,-0.58,-0.37,0.01,0.00
35.132,0.68,-0.13,0.68,0.05,-1.19,-1.68,-0.58,-0.37,0.01,0.00
35.191,0.68,-0.13,0.68,0.05,-1.19,-1.68,-0.74,-0.03,-0.18,0.00
35.191,0.66,-0.07,0.83,0.05,-1.19,-1.68,-0.74,-0.03,-0.18,0.00
35.191,0.66,-0.07,0.83,0.48,-0.90,0.57,-0.74,-0.03,-0.18,0.00
35.25,0.55,-0.01,0.70,0.48,-0.90,0.57,-0.74,-0.03,-0.18,0.00
35.251,0.55,-0.01,0.70,0.48,-0.90,0.57,-0.63,0.21,-0.27,0.00
35.251,0.55,-0.01,0.70,-0.17,0.00,0.14,-0.63,0.21,-0.27,0.00
35.309,0.55,-0.01,0.70,-0.66,0.81,-0.67,-0.63,0.21,-0.27,0.00
35.309,0.62,0.12,0.74,-0.66,0.81,-0.67,-0.63,0.21,-0.27,0.00
35.31,0.62,0.12,0.74,-0.66,0.81,-0.67,-0.71,0.18,-0.07,0.00
35.368,0.62,0.12,0.74,-0.66,0.81,-0.67,-0.45,0.10,-0.07,0.00
35.369,0.63,0.14,0.82,-0.66,0.81,-0.67,-0.45,0.10,-0.07,0.00
35.369,0.63,0.14,0.82,0.21,2.16,-0.10,-0.45,0.10,-0.07,0.00
35.427,0.63,0.14,0.82,0.21,2.16,-0.10,-0.27,0.17,-0.05,0.00
35.428,0.63,0.14,0.82,0.17,2.23,0.50,-0.27,0.17,-0.05,0.00
35.428,0.62,0.05,0.80,0.17,2.23,0.50,-0.27,0.17,-0.05,0.00
35.487,0.54,-0.04,0.95,0.17,2.23,0.50,-0.27,0.17,-0.05,0.00
35.488,0.54,-0.04,0.95,0.17,2.23,0.50,-0.41,0.09,-0.02,0.00
35.488,0.54,-0.04,0.95,0.16,1.47,0.25,-0.41,0.09,-0.02,0.00
35.546,0.54,-0.04,0.95,-0.45,1.07,1.25,-0.41,0.09,-0.02,0.00
35.6,0.54,-0.04,0.95,-0.45,1.07,1.25,-0.15,-0.16,0.41,0.00
35.601,0.54,-0.04,0.95,-1.29,-0.21,2.31,-0.15,-0.16,0.41,0.00
35.601,0.49,-0.15,0.95,-1.29,-0.21,2.31,-0.15,-0.16,0.41,0.00
35.645,0.48,-0.08,0.87,-1.29,-0.21,2.31,-0.15,-0.16,0.41,0.00
35.646,0.48,-0.08,0.87,-1.37,0.75,1.44,-0.15,-0.16,0.41,0.00
35.646,0.48,-0.08,0.87,-1.37,0.75,1.44,0.22,-0.74,0.82,0.00
35.704,0.48,-0.08,0.87,-1.37,0.75,1.44,0.43,-0.74,1.13,0.00
35.705,0.45,-0.26,0.80,-1.37,0.75,1.44,0.43,-0.74,1.13,0.00
35.706,0.45,-0.26,0.80,-2.25,0.15,1.19,0.43,-0.74,1.13,0.00
35.764,0.45,-0.26,0.80,-1.38,-0.59,1.37,0.43,-0.74,1.13,0.00
35.764,0.45,-0.26,0.80,-1.38,-0.59,1.37,0.86,-1.44,1.52,0.00
35.764,0.84,-0.19,0.84,-1.38,-0.59,1.37,0.86,-1.44,1.52,0.00
35.823,1.12,-0.08,0.87,-1.38,-0.59,1.37,0.86,-1.44,1.52,0.00
35.824,1.12,-0.08,0.87,-1.38,-0.59,1.37,0.98,-1.20,0.81,0.00
35.824,1.12,-0.08,0.87,2.17,0.56,2.27,0.98,-1.20,0.81,0.00
35.883,1.12,-0.08,0.87,3.53,0.88,2.09,0.98,-1.20,0.81,0.00
35.883,0.80,-0.16,0.71,3.53,0.88,2.09,0.98,-1.20,0.81,0.00
35.941,0.80,-0.16,0.71,3.53,0.88,2.09,0.82,-0.21,-0.26,0.00
35.942,0.80,-0.16,0.71,0.00,-0.68,0.78,0.82,-0.21,-0.26,0.00
36.002,0.80,-0.16,0.71,-0.38,-1.79,-0.95,0.82,-0.21,-0.26,0.00
36.002,0.78,-0.21,0.46,-0.38,-1.79,-0.95,0.82,-0.21,-0.26,0.00
36.003,0.78,-0.21,0.46,-0.38,-1.79,-0.95,1.27,-0.61,-0.42,0.00
36.06,0.78,-0.21,0.46,-0.38,-1.79,-0.95,1.07,-1.05,-0.67,0.00
36.061,0.73,-0.28,0.19,-0.38,-1.79,-0.95,1.07,-1.05,-0.67,0.00
36.061,0.73,-0.28,0.19,-0.74,-2.54,-3.18,1.07,-1.05,-0.67,0.00
36.143,0.73,-0.28,0.19,-0.74,-2.54,-3.18,-0.12,-0.33,-0.27,0.00
36.143,0.73,-0.28,0.19,-1.88,-3.72,-3.43,-0.12,-0.33,-0.27,0.00
36.144,0.66,-0.41,0.19,-1.88,-3.72,-3.43,-0.12,-0.33,-0.27,0.00
36.199,0.66,-0.41,0.19,-1.88,-3.72,-3.43,-0.12,-1.65,0.47,0.00
36.2,0.74,-0.60,0.23,-1.88,-3.72,-3.43,-0.12,-1.65,0.47,0.00
36.201,0.74,-0.60,0.23,-2.02,-4.25,-1.17,-0.12,-1.65,0.47,0.00
36.258,0.74,-0.60,0.23,-2.02,-4.25,-1.17,-0.14,-2.34,1.54,0.00
36.259,0.86,-0.44,0.22,-2.02,-4.25,-1.17,-0.14,-2.34,1.54,0.00
36.259,0.86,-0.44,0.22,-1.51,-4.48,-0.51,-0.14,-2.34,1.54,0.00
36.318,0.91,-0.36,0.22,-1.51,-4.48,-0.51,-0.14,-2.34,1.54,0.00
36.319,0.91,-0.36,0.22,-1.51,-4.48,-0.51,-0.60,-0.98,1.63,0.00
36.319,0.91,-0.36,0.22,0.11,-0.08,0.11,-0.60,-0.98,1.63,0.00
36.376,0.91,-0.36,0.22,0.11,-0.08,0.11,-0.01,-1.57,1.88,0.00
36.376,0.85,-0.68,0.28,0.11,-0.08,0.11,-0.01,-1.57,1.88,0.00
36.376,0.85,-0.68,0.28,-0.64,-0.70,1.23,-0.01,-1.57,1.88,0.00
36.435,0.85,-0.68,0.28,-0.64,-0.70,1.23,0.13,-1.14,2.12,0.00
36.435,0.97,-0.69,0.19,-0.64,-0.70,1.23,0.13,-1.14,2.12,0.00
36.435,0.97,-0.69,0.19,0.20,-2.28,1.86,0.13,-1.14,2.12,0.00
36.495,0.97,-0.69,0.19,0.20,-2.28,1.86,-0.16,0.37,1.46,0.00
36.495,0.80,-0.49,0.12,0.20,-2.28,1.86,-0.16,0.37,1.46,0.00
36.495,0.80,-0.49,0.12,1.62,-1.06,1.12,-0.16,0.37,1.46,0.00
36.554,0.80,-0.49,0.12,1.62,-1.06,1.12,-0.05,-0.04,1.32,0.00
36.554,0.76,-0.55,0.03,1.62,-1.06,1.12,-0.05,-0.04,1.32,0.00
36.554,0.76,-0.55,0.03,0.50,1.44,0.46,-0.05,-0.04,1.32,0.00
36.633,0.76,-0.55,0.03,0.50,1.44,0.46,0.57,-1.05,1.40,0.00
36.633,0.96,-0.51,0.02,0.50,1.44,0.46,0.57,-1.05,1.40,0.00
36.634,0.96,-0.51,0.02,0.27,1.46,-0.62,0.57,-1.05,1.40,0.00
36.693,0.96,-0.51,0.02,0.27,1.46,-0.62,0.40,-0.41,1.08,0.00
36.694,0.96,-0.51,0.02,2.37,2.09,0.18,0.40,-0.41,1.08,0.00
36.694,1.02,-0.59,0.03,2.37,2.09,0.18,0.40,-0.41,1.08,0.00
36.751,1.15,-0.58,0.04,2.37,2.09,0.18,0.40,-0.41,1.08,0.00
36.752,1.15,-0.58,0.04,3.70,2.03,-0.66,0.40,-0.41,1.08,0.00
36.781,1.15,-0.58,0.04,3.70,2.03,-0.66,1.22,-1.62,0.66,0.00
36.782,1.15,-0.58,0.04,4.29,2.01,0.07,1.22,-1.62,0.66,0.00
36.83,1.15,-0.58,0.04,4.29,2.01,0.07,1.76,-2.32,-0.22,0.00
36.831,1.12,-0.83,-0.13,4.29,2.01,0.07,1.76,-2.32,-0.22,0.00
36.831,1.12,-0.83,-0.13,5.29,0.59,-0.31,1.76,-2.32,-0.22,0.00
36.89,0.93,-0.70,-0.12,5.29,0.59,-0.31,1.76,-2.32,-0.22,0.00
36.891,0.93,-0.70,-0.12,5.29,0.59,-0.31,0.66,-1.41,-0.50,0.00
36.891,0.93,-0.70,-0.12,3.70,-0.86,-2.19,0.66,-1.41,-0.50,0.00
36.949,0.73,-0.69,0.23,3.70,-0.86,-2.19,0.66,-1.41,-0.50,0.00
36.95,0.73,-0.69,0.23,1.72,0.27,-0.19,0.66,-1.41,-0.50,0.00
37.009,0.73,-0.69,0.23,1.72,0.27,-0.19,0.42,-1.45,-0.87,0.00
37.009,0.73,-0.69,0.23,-0.33,-0.36,3.09,0.42,-1.45,-0.87,0.00
37.068,0.73,-0.69,0.23,-0.33,-0.36,3.09,1.03,-2.00,-0.73,0.00
37.068,0.58,-0.78,0.08,-0.33,-0.36,3.09,1.03,-2.00,-0.73,0.00
37.068,0.58,-0.78,0.08,-1.71,-1.32,1.99,1.03,-2.00,-0.73,0.00
37.088,0.58,-0.78,0.08,-1.71,-1.32,1.99,0.74,-2.12,-0.32,0.00
37.089,0.57,-0.74,0.34,-1.71,-1.32,1.99,0.74,-2.12,-0.32,0.00
37.148,0.57,-0.74,0.34,-1.44,-0.78,4.69,0.74,-2.12,-0.32,0.00
37.207,0.57,-0.74,0.34,-1.44,-0.78,4.69,1.27,-2.26,-0.00,0.00
37.207,0.48,-0.81,0.38,-1.44,-0.78,4.69,1.27,-2.26,-0.00,0.00
37.207,0.48,-0.81,0.38,-1.95,-0.92,6.00,1.27,-2.26,-0.00,0.00
37.266,0.48,-0.81,0.38,-1.95,-0.92,6.00,1.67,-2.63,0.49,0.00
37.266,0.52,-0.88,0.42,-1.95,-0.92,6.00,1.67,-2.63,0.49,0.00
37.266,0.52,-0.88,0.42,-1.26,-1.18,6.14,1.67,-2.63,0.49,0.00
37.326,0.52,-0.88,0.42,-1.26,-1.18,6.14,2.21,-3.16,0.79,0.00
37.326,0.78,-0.89,0.34,-1.26,-1.18,6.14,2.21,-3.16,0.79,0.00
37.327,0.78,-0.89,0.34,0.77,-0.80,6.18,2.21,-3.16,0.79,0.00
37.386,0.78,-0.89,0.34,0.77,-0.80,6.18,1.83,-2.68,0.11,0.00
37.386,0.78,-0.78,0.35,0.77,-0.80,6.18,1.83,-2.68,0.11,0.00
37.386,0.78,-0.78,0.35,3.20,-0.27,5.28,1.83,-2.68,0.11,0.00
37.448,0.78,-0.78,0.35,3.20,-0.27,5.28,1.15,-1.34,-0.57,0.00
37.449,0.61,-0.91,0.40,3.20,-0.27,5.28,1.15,-1.34,-0.57,0.00
37.449,0.61,-0.91,0.40,1.66,0.20,5.36,1.15,-1.34,-0.57,0.00
37.503,0.61,-0.91,0.40,1.66,0.20,5.36,1.36,-1.08,-0.89,0.00
37.504,0.65,-0.97,0.31,1.66,0.20,5.36,1.36,-1.08,-0.89,0.00
37.504,0.65,-0.97,0.31,0.46,-1.22,5.52,1.36,-1.08,-0.89,0.00
37.563,0.56,-1.02,0.13,0.46,-1.22,5.52,1.36,-1.08,-0.89,0.00
37.563,0.56,-1.02,0.13,0.46,-1.22,5.52,1.49,-1.13,-1.34,0.00
37.564,0.56,-1.02,0.13,0.24,-2.00,3.97,1.49,-1.13,-1.34,0.00
37.642,0.56,-1.02,0.13,0.24,-2.00,3.97,1.05,-0.43,-1.17,0.00
37.642,0.56,-1.02,0.13,-1.11,-2.84,2.15,1.05,-0.43,-1.17,0.00
37.642,0.60,-0.87,-0.03,-1.11,-2.84,2.15,1.05,-0.43,-1.17,0.00
37.701,0.60,-0.87,-0.03,-1.11,-2.84,2.15,0.49,-0.19,-1.19,0.00
37.701,0.64,-0.88,-0.13,-1.11,-2.84,2.15,0.49,-0.19,-1.19,0.00
37.701,0.64,-0.88,-0.13,-1.44,-2.00,0.54,0.49,-0.19,-1.19,0.00
37.76,0.64,-0.88,-0.13,-1.44,-2.00,0.54,0.15,-0.42,-1.13,0.00
37.761,0.57,-0.84,-0.00,-1.44,-2.00,0.54,0.15,-0.42,-1.13,0.00
37.762,0.57,-0.84,-0.00,-1.00,-2.06,-0.71,0.15,-0.42,-1.13,0.00
37.782,0.57,-0.84,-0.00,-1.87,-2.41,0.36,0.15,-0.42,-1.13,0.00
37.841,0.57,-0.84,-0.00,-1.87,-2.41,0.36,0.26,-0.24,-0.74,0.00
37.843,0.44,-0.83,-0.01,-1.87,-2.41,0.36,0.26,-0.24,-0.74,0.00
37.843,0.44,-0.83,-0.01,-3.13,-2.65,1.26,0.26,-0.24,-0.74,0.00
37.9,0.44,-0.83,-0.01,-3.13,-2.65,1.26,0.62,-0.42,-0.22,0.00
37.901,0.44,-0.83,-0.01,-3.40,-1.77,-0.20,0.62,-0.42,-0.22,0.00
37.901,0.54,-0.71,-0.15,-3.40,-1.77,-0.20,0.62,-0.42,-0.22,0.00
37.959,0.50,-0.80,-0.36,-3.40,-1.77,-0.20,0.62,-0.42,-0.22,0.00
37.96,0.50,-0.80,-0.36,-3.40,-1.77,-0.20,0.47,-0.51,-0.03,0.00
37.96,0.50,-0.80,-0.36,-2.51,-1.18,-1.51,0.47,-0.51,-0.03,0.00
38.019,0.61,-0.76,-0.27,-2.51,-1.18,-1.51,0.47,-0.51,-0.03,0.00
38.019,0.61,-0.76,-0.27,-2.62,-2.09,-2.27,0.47,-0.51,-0.03,0.00
38.079,0.61,-0.76,-0.27,-1.04,-0.85,-1.37,0.47,-0.51,-0.03,0.00
38.08,0.61,-0.76,-0.27,-1.04,-0.85,-1.37,0.18,-0.57,0.57,0.00
38.136,0.61,-0.76,-0.27,-1.04,-0.85,-1.37,0.25,-0.61,0.74,0.00
38.137,0.70,-0.63,-0.29,-1.04,-0.85,-1.37,0.25,-0.61,0.74,0.00
38.138,0.70,-0.63,-0.29,0.07,0.62,-1.34,0.25,-0.61,0.74,0.00
38.195,0.64,-0.64,-0.30,0.07,0.62,-1.34,0.25,-0.61,0.74,0.00
38.195,0.64,-0.64,-0.30,0.07,0.62,-1.34,0.47,-1.07,0.72,0.00
38.196,0.64,-0.64,-0.30,-0.07,0.86,-1.14,0.47,-1.07,0.72,0.00
38.254,0.64,-0.64,-0.30,-0.07,0.86,-1.14,0.40,-0.90,0.87,0.00
38.255,0.66,-0.64,-0.21,-0.07,0.86,-1.14,0.40,-0.90,0.87,0.00
38.255,0.66,-0.64,-0.21,0.30,1.04,-0.76,0.40,-0.90,0.87,0.00
38.314,0.79,-0.60,-0.06,0.30,1.04,-0.76,0.40,-0.90,0.87,0.00
38.315,0.79,-0.60,-0.06,0.30,1.04,-0.76,0.31,0.04,0.91,0.00
38.315,0.79,-0.60,-0.06,1.57,1.85,0.42,0.31,0.04,0.91,0.00
38.373,0.90,-0.60,0.09,1.57,1.85,0.42,0.31,0.04,0.91,0.00
38.374,0.90,-0.60,0.09,1.57,1.85,0.42,0.28,1.07,0.72,0.00
38.374,0.90,-0.60,0.09,2.69,1.98,1.18,0.28,1.07,0.72,0.00
38.432,0.90,-0.60,0.09,2.69,1.98,1.18,0.10,1.16,0.30,0.00
38.433,1.08,-0.73,0.32,2.69,1.98,1.18,0.10,1.16,0.30,0.00
38.434,1.08,-0.73,0.32,3.90,2.12,1.56,0.10,1.16,0.30,0.00
38.492,1.08,-0.73,0.32,3.90,2.12,1.56,1.10,-0.40,-0.19,0.00
38.492,1.18,-0.73,0.66,3.90,2.12,1.56,1.10,-0.40,-0.19,0.00
38.492,1.18,-0.73,0.66,5.47,-0.18,5.03,1.10,-0.40,-0.19,0.00
38.55,1.00,-0.55,0.56,5.47,-0.18,5.03,1.10,-0.40,-0.19,0.00
38.551,1.00,-0.55,0.56,5.07,1.04,5.58,1.10,-0.40,-0.19,0.00
38.588,1.00,-0.55,0.56,5.07,1.04,5.58,1.95,-0.15,-1.20,0.00
38.629,1.00,-0.55,0.56,5.07,1.04,5.58,1.68,1.34,-2.01,0.00
38.63,0.95,-0.95,0.46,5.07,1.04,5.58,1.68,1.34,-2.01,0.00
38.63,0.95,-0.95,0.46,2.46,1.02,3.17,1.68,1.34,-2.01,0.00
38.689,0.95,-0.95,0.46,2.01,-3.86,0.76,1.68,1.34,-2.01,0.00
38.69,0.95,-0.95,0.46,2.01,-3.86,0.76,1.40,2.38,-1.79,0.00
38.691,0.77,-0.88,0.57,2.01,-3.86,0.76,1.40,2.38,-1.79,0.00
38.751,0.62,-0.77,0.60,2.01,-3.86,0.76,1.40,2.38,-1.79,0.00
38.752,0.62,-0.77,0.60,0.32,-4.58,0.42,1.40,2.38,-1.79,0.00
38.78,0.62,-0.77,0.60,0.32,-4.58,0.42,1.69,2.05,-1.49,0.00
38.828,0.62,-0.77,0.60,0.32,-4.58,0.42,1.76,1.89,-0.97,0.00
38.828,0.60,-0.66,0.54,0.32,-4.58,0.42,1.76,1.89,-0.97,0.00
38.828,0.60,-0.66,0.54,-0.35,-4.17,-0.46,1.76,1.89,-0.97,0.00
38.887,0.60,-0.66,0.54,-0.62,-4.44,-1.38,1.76,1.89,-0.97,0.00
38.887,0.47,-0.56,0.51,-0.62,-4.44,-1.38,1.76,1.89,-0.97,0.00
38.887,0.47,-0.56,0.51,-0.62,-4.44,-1.38,1.44,1.45,-0.71,0.00
38.946,0.47,-0.56,0.51,-0.59,-4.27,-3.43,1.44,1.45,-0.71,0.00
39.006,0.47,-0.56,0.51,-1.00,-3.85,-2.79,1.44,1.45,-0.71,0.00
39.006,0.47,-0.56,0.51,-1.00,-3.85,-2.79,1.19,0.91,-0.32,0.00
39.006,0.51,-0.43,0.47,-1.00,-3.85,-2.79,1.19,0.91,-0.32,0.00
39.064,0.51,-0.43,0.47,-0.17,-3.14,-3.54,1.19,0.91,-0.32,0.00
39.065,0.50,-0.41,0.54,-0.17,-3.14,-3.54,1.19,0.91,-0.32,0.00
39.065,0.50,-0.41,0.54,-0.17,-3.14,-3.54,0.71,0.24,-0.32,0.00
39.098,0.56,-0.42,0.53,-0.17,-3.14,-3.54,0.71,0.24,-0.32,0.00
39.098,0.56,-0.42,0.53,-0.74,-3.20,-2.82,0.71,0.24,-0.32,0.00
39.143,0.56,-0.42,0.53,0.07,-3.00,-2.77,0.71,0.24,-0.32,0.00
39.144,0.56,-0.42,0.53,0.07,-3.00,-2.77,0.05,0.01,-0.18,0.00
39.204,0.56,-0.42,0.53,0.07,-3.00,-2.77,-0.72,-0.22,-0.05,0.00
39.205,0.54,-0.26,0.80,0.07,-3.00,-2.77,-0.72,-0.22,-0.05,0.00
39.205,0.54,-0.26,0.80,-0.27,-1.18,0.03,-0.72,-0.22,-0.05,0.00
39.262,0.54,-0.07,0.79,-0.27,-1.18,0.03,-0.72,-0.22,-0.05,0.00
39.262,0.54,-0.07,0.79,-0.27,-1.18,0.03,-0.54,-0.22,-0.02,0.00
