time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
6.457,-0.01,0.79,0.25,-0.20,-0.98,-0.29,0.37,-0.07,0.33,0.00
6.46,-0.01,0.79,0.25,1.09,-1.63,-0.78,0.37,-0.07,0.33,0.00
6.487,0.08,0.85,0.21,1.09,-1.63,-0.78,0.37,-0.07,0.33,0.00
6.521,0.08,0.85,0.21,1.09,-1.63,-0.78,0.61,-0.15,0.77,0.00
6.526,0.08,0.85,0.21,0.30,-0.44,-0.55,0.61,-0.15,0.77,0.00
6.569,0.05,0.95,0.24,0.30,-0.44,-0.55,0.61,-0.15,0.77,0.00
6.588,0.05,0.95,0.24,0.30,-0.44,-0.55,0.59,-0.10,0.25,0.00
6.596,0.05,0.95,0.24,-0.18,0.42,-0.38,0.59,-0.10,0.25,0.00
6.62,-0.10,1.03,0.41,-0.18,0.42,-0.38,0.59,-0.10,0.25,0.00
6.654,-0.10,1.03,0.41,-0.18,0.42,-0.38,-0.35,0.16,-0.88,0.00
6.656,-0.10,1.03,0.41,-1.25,0.39,-0.34,-0.35,0.16,-0.88,0.00
6.691,-0.03,0.96,0.21,-1.25,0.39,-0.34,-0.35,0.16,-0.88,0.00
6.742,-0.03,0.96,0.21,-1.25,0.39,-0.34,0.45,0.04,-0.43,0.00
6.743,-0.03,0.96,0.21,0.24,0.05,-0.70,0.45,0.04,-0.43,0.00
6.756,0.04,0.83,0.19,0.24,0.05,-0.70,0.45,0.04,-0.43,0.00
6.79,0.04,0.83,0.19,0.24,0.05,-0.70,0.19,-0.06,0.40,0.00
6.791,0.04,0.83,0.19,0.68,-0.77,-1.99,0.19,-0.06,0.40,0.00
6.821,-0.06,0.91,0.39,0.68,-0.77,-1.99,0.19,-0.06,0.40,0.00
6.863,-0.06,0.91,0.39,0.68,-0.77,-1.99,-0.57,-0.01,-0.07,0.00
6.866,-0.06,0.91,0.39,-0.36,-0.52,-0.68,-0.57,-0.01,-0.07,0.00
6.887,-0.10,1.00,0.17,-0.36,-0.52,-0.68,-0.57,-0.01,-0.07,0.00
6.917,-0.10,1.00,0.17,-0.36,-0.52,-0.68,0.06,-0.03,-0.48,0.00
6.921,-0.10,1.00,0.17,-0.31,0.31,1.26,0.06,-0.03,-0.48,0.00
6.949,-0.10,1.06,0.18,-0.31,0.31,1.26,0.06,-0.03,-0.48,0.00
6.993,-0.10,1.06,0.18,-0.31,0.31,1.26,0.01,-0.01,-0.33,0.00
6.994,-0.10,1.06,0.18,-0.32,1.02,-1.11,0.01,-0.01,-0.33,0.00
7.015,-0.08,1.01,0.37,-0.32,1.02,-1.11,0.01,-0.01,-0.33,0.00
7.057,-0.08,1.01,0.37,-0.32,1.02,-1.11,-0.37,-0.02,0.17,0.00
7.058,-0.08,1.01,0.37,1.53,-1.78,0.60,-0.37,-0.02,0.17,0.00
7.085,0.07,0.81,0.17,1.53,-1.78,0.60,-0.37,-0.02,0.17,0.00
7.12,0.07,0.81,0.17,1.53,-1.78,0.60,0.58,-0.18,0.79,0.00
7.121,0.07,0.81,0.17,0.65,-0.85,-2.50,0.58,-0.18,0.79,0.00
7.154,0.05,0.83,0.32,0.65,-0.85,-2.50,0.58,-0.18,0.79,0.00
7.192,0.05,0.83,0.32,0.65,-0.85,-2.50,-0.16,-0.10,0.48,0.00
7.195,0.05,0.83,0.32,0.46,-1.27,-0.77,-0.16,-0.10,0.48,0.00
7.213,-0.01,1.00,0.14,0.46,-1.27,-0.77,-0.16,-0.10,0.48,0.00
7.256,-0.01,1.00,0.14,0.46,-1.27,-0.77,0.27,-0.11,-0.16,0.00
7.257,-0.01,1.00,0.14,-0.55,0.42,1.39,0.27,-0.11,-0.16,0.00
7.279,0.04,0.92,0.52,-0.55,0.42,1.39,0.27,-0.11,-0.16,0.00
7.313,0.04,0.92,0.52,-0.55,0.42,1.39,-0.83,0.00,-0.11,0.00
7.316,0.04,0.92,0.52,-0.15,0.37,0.26,-0.83,0.00,-0.11,0.00
7.345,-0.01,1.05,0.32,-0.15,0.37,0.26,-0.83,0.00,-0.11,0.00
7.392,-0.01,1.05,0.32,-0.15,0.37,0.26,-0.23,-0.03,-0.24,0.00
7.393,-0.01,1.05,0.32,-0.31,0.86,1.13,-0.23,-0.03,-0.24,0.00
7.415,-0.05,0.92,0.26,-0.31,0.86,1.13,-0.23,-0.03,-0.24,0.00
7.455,-0.05,0.92,0.26,-0.31,0.86,1.13,0.47,-0.05,-0.32,0.00
7.455,-0.05,0.92,0.26,-0.30,-0.29,-2.13,0.47,-0.05,-0.32,0.00
7.478,0.05,0.87,0.20,-0.30,-0.29,-2.13,0.47,-0.05,-0.32,0.00
7.511,0.05,0.87,0.20,-0.30,-0.29,-2.13,0.45,-0.09,0.26,0.00
7.515,0.05,0.87,0.20,0.61,-1.14,0.50,0.45,-0.09,0.26,0.00
7.544,0.05,0.89,0.14,0.61,-1.14,0.50,0.45,-0.09,0.26,0.00
7.589,0.05,0.89,0.14,0.61,-1.14,0.50,0.87,-0.12,0.27,0.00
7.594,0.05,0.89,0.14,0.02,-0.29,-1.63,0.87,-0.12,0.27,0.00
7.61,0.00,0.96,0.44,0.02,-0.29,-1.63,0.87,-0.12,0.27,0.00
7.658,0.00,0.96,0.44,0.02,-0.29,-1.63,-0.85,0.10,-0.05,0.00
7.692,0.00,0.96,0.44,-0.17,0.39,0.94,-0.85,0.10,-0.05,0.00
7.692,-0.10,1.08,0.18,-0.17,0.39,0.94,-0.85,0.10,-0.05,0.00
7.709,-0.10,1.08,0.18,-0.17,0.39,0.94,0.09,0.08,-0.78,0.00
7.711,-0.10,1.08,0.18,-1.33,0.86,0.91,0.09,0.08,-0.78,0.00
7.749,-0.09,0.83,0.37,-1.33,0.86,0.91,0.09,0.08,-0.78,0.00
7.775,-0.09,0.83,0.37,-1.33,0.86,0.91,0.08,0.09,-0.35,0.00
7.776,-0.09,0.83,0.37,0.55,-1.19,-2.73,0.08,0.09,-0.35,0.00
7.809,-0.03,0.87,0.07,0.55,-1.19,-2.73,0.08,0.09,-0.35,0.00
7.844,-0.03,0.87,0.07,0.55,-1.19,-2.73,0.63,-0.01,0.20,0.00
7.845,-0.03,0.87,0.07,0.67,-1.88,-0.29,0.63,-0.01,0.20,0.00
7.879,0.03,0.90,0.06,0.67,-1.88,-0.29,0.63,-0.01,0.20,0.00
7.907,0.03,0.90,0.06,0.67,-1.88,-0.29,0.29,-0.03,0.35,0.00
7.909,0.03,0.90,0.06,-0.42,0.27,1.59,0.29,-0.03,0.35,0.00
7.939,0.01,0.87,0.42,-0.42,0.27,1.59,0.29,-0.03,0.35,0.00
7.979,0.01,0.87,0.42,-0.42,0.27,1.59,-0.60,0.02,0.39,0.00
7.983,0.01,0.87,0.42,0.82,-0.25,-1.64,-0.60,0.02,0.39,0.00
8.005,-0.12,1.01,0.60,0.82,-0.25,-1.64,-0.60,0.02,0.39,0.00
8.04,-0.12,1.01,0.60,0.82,-0.25,-1.64,-1.25,0.19,-0.57,0.00
8.042,-0.12,1.01,0.60,-0.66,-0.32,-1.65,-1.25,0.19,-0.57,0.00
8.072,-0.05,1.06,-0.13,-0.66,-0.32,-1.65,-1.25,0.19,-0.57,0.00
8.113,-0.05,1.06,-0.13,-0.66,-0.32,-1.65,2.17,-0.10,-0.14,0.00
8.119,-0.05,1.06,-0.13,0.87,0.75,-0.88,2.17,-0.10,-0.14,0.00
8.137,0.16,0.75,1.19,0.87,0.75,-0.88,2.17,-0.10,-0.14,0.00
8.174,0.16,0.75,1.19,0.87,0.75,-0.88,-3.62,0.35,1.15,0.00
8.188,0.16,0.75,1.19,0.39,-1.05,1.97,-3.62,0.35,1.15,0.00
8.206,-0.03,1.23,-0.19,0.39,-1.05,1.97,-3.62,0.35,1.15,0.00
8.238,-0.03,1.23,-0.19,0.39,-1.05,1.97,0.22,-0.08,-0.10,0.00
8.24,-0.03,1.23,-0.19,-0.15,-0.92,8.12,0.22,-0.08,-0.10,0.00
8.269,-0.11,0.80,0.81,-0.15,-0.92,8.12,0.22,-0.08,-0.10,0.00
8.303,-0.11,0.80,0.81,-0.15,-0.92,8.12,1.88,-0.02,-1.10,0.00
8.305,-0.11,0.80,0.81,-1.26,1.01,-6.08,1.88,-0.02,-1.10,0.00
8.335,-0.00,0.80,0.48,-1.26,1.01,-6.08,1.88,-0.02,-1.10,0.00
8.369,-0.00,0.80,0.48,-1.26,1.01,-6.08,-0.13,-0.01,0.21,0.00
8.373,-0.00,0.80,0.48,1.87,-3.44,0.86,-0.13,-0.01,0.21,0.00
8.402,0.02,0.76,0.42,1.87,-3.44,0.86,-0.13,-0.01,0.21,0.00
8.437,0.02,0.76,0.42,1.87,-3.44,0.86,-0.49,0.10,0.05,0.00
8.439,0.02,0.76,0.42,-0.66,-1.17,-2.94,-0.49,0.10,0.05,0.00
8.473,-0.02,0.85,-0.05,-0.66,-1.17,-2.94,-0.49,0.10,0.05,0.00
8.517,-0.02,0.85,-0.05,-0.66,-1.17,-2.94,1.62,-0.07,-0.25,0.00
8.524,-0.02,0.85,-0.05,-0.27,-0.44,-1.14,1.62,-0.07,-0.25,0.00
8.533,0.06,0.88,0.14,-0.27,-0.44,-1.14,1.62,-0.07,-0.25,0.00
8.568,0.06,0.88,0.14,-0.27,-0.44,-1.14,1.10,-0.12,0.55,0.00
8.57,0.06,0.88,0.14,0.95,0.16,-2.99,1.10,-0.12,0.55,0.00
8.599,0.04,0.91,1.16,0.95,0.16,-2.99,1.10,-0.12,0.55,0.00
8.634,0.04,0.91,1.16,0.95,0.16,-2.99,-3.21,0.59,-0.05,0.00
8.636,0.04,0.91,1.16,-1.66,0.98,-2.43,-3.21,0.59,-0.05,0.00
8.666,-0.14,1.08,-0.24,-1.66,0.98,-2.43,-3.21,0.59,-0.05,0.00
8.736,-0.14,1.08,-0.24,-1.66,0.98,-2.43,1.92,-0.06,-1.09,0.00
8.74,-0.14,1.08,-0.24,-1.14,1.17,2.49,1.92,-0.06,-1.09,0.00
8.743,0.03,0.74,0.58,-1.14,1.17,2.49,1.92,-0.06,-1.09,0.00
8.77,0.03,0.74,0.58,-1.14,1.17,2.49,-1.13,0.10,0.18,0.00
8.785,0.03,0.74,0.58,0.43,-0.68,-1.04,-1.13,0.10,0.18,0.00
8.813,0.06,0.98,-0.17,0.43,-0.68,-1.04,-1.13,0.10,0.18,0.00
8.839,0.06,0.98,-0.17,0.43,-0.68,-1.04,0.41,-0.18,0.77,0.00
8.841,0.06,0.98,-0.17,1.41,-0.54,8.39,0.41,-0.18,0.77,0.00
8.867,0.07,0.75,1.51,1.41,-0.54,8.39,0.41,-0.18,0.77,0.00
8.897,0.07,0.75,1.51,1.41,-0.54,8.39,-2.26,0.43,0.64,0.00
8.898,0.07,0.75,1.51,-0.94,1.61,-7.54,-2.26,0.43,0.64,0.00
8.931,-0.11,1.17,-0.24,-0.94,1.61,-7.54,-2.26,0.43,0.64,0.00
8.963,-0.11,1.17,-0.24,-0.94,1.61,-7.54,1.10,-0.18,-0.27,0.00
8.967,-0.11,1.17,-0.24,0.87,-0.53,2.71,1.10,-0.18,-0.27,0.00
8.996,0.05,0.95,0.14,0.87,-0.53,2.71,1.10,-0.18,-0.27,0.00
9.035,0.05,0.95,0.14,0.87,-0.53,2.71,0.75,-0.11,0.10,0.00
9.037,0.05,0.95,0.14,-0.61,0.08,4.59,0.75,-0.11,0.10,0.00
9.062,0.08,0.75,0.79,-0.61,0.08,4.59,0.75,-0.11,0.10,0.00
9.109,0.08,0.75,0.79,-0.61,0.08,4.59,-0.69,0.16,0.52,0.00
9.119,0.08,0.75,0.79,1.01,-1.30,-3.47,-0.69,0.16,0.52,0.00
9.136,-0.10,0.97,0.82,1.01,-1.30,-3.47,-0.69,0.16,0.52,0.00
9.164,-0.10,0.97,0.82,1.01,-1.30,-3.47,-2.17,0.73,-0.43,0.00
9.166,-0.10,0.97,0.82,-1.76,-2.01,1.40,-2.17,0.73,-0.43,0.00
9.207,-0.14,0.83,-0.61,-1.76,-2.01,1.40,-2.17,0.73,-0.43,0.00
9.23,-0.14,0.83,-0.61,-1.76,-2.01,1.40,4.62,-0.16,-1.56,0.00
9.231,-0.14,0.83,-0.61,-1.30,0.71,-8.28,4.62,-0.16,-1.56,0.00
9.259,0.10,0.69,0.72,-1.30,0.71,-8.28,4.62,-0.16,-1.56,0.00
9.296,0.10,0.69,0.72,-1.30,0.71,-8.28,-0.75,-0.01,0.68,0.00
9.298,0.10,0.69,0.72,2.61,-2.86,4.08,-0.75,-0.01,0.68,0.00
9.325,-0.15,1.07,0.64,2.61,-2.86,4.08,-0.75,-0.01,0.68,0.00
9.362,-0.15,1.07,0.64,2.61,-2.86,4.08,-1.44,0.24,0.02,0.00
9.364,-0.15,1.07,0.64,-0.59,1.42,2.01,-1.44,0.24,0.02,0.00
9.401,0.10,0.95,0.37,-0.59,1.42,2.01,-1.44,0.24,0.02,0.00
9.431,0.10,0.95,0.37,-0.59,1.42,2.01,-1.45,0.21,0.67,0.00
9.432,0.10,0.95,0.37,0.35,-0.48,3.06,-1.45,0.21,0.67,0.00
9.459,0.01,0.76,-0.09,0.35,-0.48,3.06,-1.45,0.21,0.67,0.00
9.492,0.01,0.76,-0.09,0.35,-0.48,3.06,1.83,-0.39,0.08,0.00
9.494,0.01,0.76,-0.09,0.11,0.12,-8.17,1.83,-0.39,0.08,0.00
9.523,0.19,0.80,0.60,0.11,0.12,-8.17,1.83,-0.39,0.08,0.00
9.557,0.19,0.80,0.60,0.11,0.12,-8.17,-1.40,-0.00,1.49,0.00
9.558,0.19,0.80,0.60,1.76,-1.45,5.43,-1.40,-0.00,1.49,0.00
9.589,0.05,0.95,0.49,1.76,-1.45,5.43,-1.40,-0.00,1.49,0.00
9.625,0.05,0.95,0.49,1.76,-1.45,5.43,-0.50,0.14,-0.45,0.00
9.627,0.05,0.95,0.49,-1.48,1.39,1.76,-0.50,0.14,-0.45,0.00
9.655,-0.18,0.94,0.47,-1.48,1.39,1.76,-0.50,0.14,-0.45,0.00
9.701,-0.18,0.94,0.47,-1.48,1.39,1.76,0.04,0.18,-1.27,0.00
9.703,-0.18,0.94,0.47,-1.82,0.80,-0.45,0.04,0.18,-1.27,0.00
9.722,-0.16,0.90,0.40,-1.82,0.80,-0.45,0.04,0.18,-1.27,0.00
9.759,-0.16,0.90,0.40,-1.82,0.80,-0.45,0.70,0.00,-1.03,0.00
9.761,-0.16,0.90,0.40,0.01,-0.24,-1.36,0.70,0.00,-1.03,0.00
9.793,-0.01,0.83,0.47,0.01,-0.24,-1.36,0.70,0.00,-1.03,0.00
9.831,-0.01,0.83,0.47,0.01,-0.24,-1.36,-0.36,-0.01,0.03,0.00
9.832,-0.01,0.83,0.47,-0.46,-0.97,1.32,-0.36,-0.01,0.03,0.00
9.854,-0.07,0.76,0.04,-0.46,-0.97,1.32,-0.36,-0.01,0.03,0.00
9.887,-0.07,0.76,0.04,-0.46,-0.97,1.32,1.48,-0.14,-0.29,0.00
9.888,-0.07,0.76,0.04,0.62,-0.85,-3.44,1.48,-0.14,-0.29,0.00
9.92,-0.05,0.79,0.68,0.62,-0.85,-3.44,1.48,-0.14,-0.29,0.00
9.953,-0.05,0.79,0.68,0.62,-0.85,-3.44,-0.62,0.00,0.20,0.00
9.955,-0.05,0.79,0.68,0.38,-1.40,-0.40,-0.62,0.00,0.20,0.00
9.985,-0.11,0.90,0.23,0.38,-1.40,-0.40,-0.62,0.00,0.20,0.00
10.022,-0.11,0.90,0.23,0.38,-1.40,-0.40,0.47,-0.01,-0.42,0.00
10.024,-0.11,0.90,0.23,-0.95,0.15,0.90,0.47,-0.01,-0.42,0.00
10.052,-0.03,0.80,0.16,-0.95,0.15,0.90,0.47,-0.01,-0.42,0.00
10.085,-0.03,0.80,0.16,-0.95,0.15,0.90,0.25,-0.06,0.30,0.00
10.09,-0.03,0.80,0.16,0.51,0.33,1.46,0.25,-0.06,0.30,0.00
10.133,0.04,0.93,0.66,0.51,0.33,1.46,0.25,-0.06,0.30,0.00
10.156,0.04,0.93,0.66,0.51,0.33,1.46,-1.05,-0.01,0.82,0.00
10.157,0.04,0.93,0.66,1.03,0.68,-0.43,-1.05,-0.01,0.82,0.00
10.198,0.03,1.01,0.64,1.03,0.68,-0.43,-1.05,-0.01,0.82,0.00
10.22,0.03,1.01,0.64,1.03,0.68,-0.43,-0.66,0.01,0.59,0.00
10.222,0.03,1.01,0.64,0.26,1.18,1.83,-0.66,0.01,0.59,0.00
10.249,-0.02,1.00,0.65,0.26,1.18,1.83,-0.66,0.01,0.59,0.00
10.283,-0.02,1.00,0.65,0.26,1.18,1.83,-0.37,0.14,-0.03,0.00
10.287,-0.02,1.00,0.65,-0.34,0.58,-0.68,-0.37,0.14,-0.03,0.00
10.327,0.00,0.87,0.48,-0.34,0.58,-0.68,-0.37,0.14,-0.03,0.00
10.356,0.00,0.87,0.48,-0.34,0.58,-0.68,-0.13,0.05,0.05,0.00
10.358,0.00,0.87,0.48,0.39,-0.77,1.60,-0.13,0.05,0.05,0.00
10.385,0.06,0.72,0.39,0.39,-0.77,1.60,-0.13,0.05,0.05,0.00
10.419,0.06,0.72,0.39,0.39,-0.77,1.60,0.08,-0.02,0.32,0.00
10.421,0.06,0.72,0.39,0.02,-0.98,-1.74,0.08,-0.02,0.32,0.00
10.447,0.03,0.78,0.43,0.02,-0.98,-1.74,0.08,-0.02,0.32,0.00
10.481,0.03,0.78,0.43,0.02,-0.98,-1.74,0.26,-0.03,0.21,0.00
10.484,0.03,0.78,0.43,0.30,-1.06,-0.92,0.26,-0.03,0.21,0.00
10.514,-0.04,0.91,0.33,0.30,-1.06,-0.92,0.26,-0.03,0.21,0.00
10.547,-0.04,0.91,0.33,0.30,-1.06,-0.92,0.90,-0.09,-0.60,0.00
10.549,-0.04,0.91,0.33,-0.77,0.46,-0.40,0.90,-0.09,-0.60,0.00
10.579,0.07,0.94,0.54,-0.77,0.46,-0.40,0.90,-0.09,-0.60,0.00
10.618,0.07,0.94,0.54,-0.77,0.46,-0.40,-0.27,0.03,0.15,0.00
10.62,0.07,0.94,0.54,0.77,0.28,0.58,-0.27,0.03,0.15,0.00
10.645,0.03,1.00,0.48,0.77,0.28,0.58,-0.27,0.03,0.15,0.00
10.679,0.03,1.00,0.48,0.77,0.28,0.58,-0.29,-0.00,0.27,0.00
10.68,0.03,1.00,0.48,0.18,0.88,1.54,-0.29,-0.00,0.27,0.00
10.717,0.07,0.92,0.61,0.18,0.88,1.54,-0.29,-0.00,0.27,0.00
10.762,0.07,0.92,0.61,0.18,0.88,1.54,-0.42,0.14,0.00,0.00
10.763,0.07,0.92,0.61,-0.91,0.58,0.15,-0.42,0.14,0.00,0.00
10.78,-0.05,0.84,0.61,-0.91,0.58,0.15,-0.42,0.14,0.00,0.00
10.821,-0.05,0.84,0.61,-0.91,0.58,0.15,-0.56,0.22,-0.45,0.00
10.823,-0.05,0.84,0.61,-0.17,-0.69,-0.39,-0.56,0.22,-0.45,0.00
10.844,-0.08,0.81,0.33,-0.17,-0.69,-0.39,-0.56,0.22,-0.45,0.00
10.877,-0.08,0.81,0.33,-0.17,-0.69,-0.39,0.64,-0.02,-0.66,0.00
10.878,-0.08,0.81,0.33,-0.71,-0.49,-1.24,0.64,-0.02,-0.66,0.00
10.91,-0.07,0.79,0.44,-0.71,-0.49,-1.24,0.64,-0.02,-0.66,0.00
10.943,-0.07,0.79,0.44,-0.71,-0.49,-1.24,0.49,-0.00,-0.30,0.00
10.945,-0.07,0.79,0.44,0.10,-0.53,-1.35,0.49,-0.00,-0.30,0.00
10.975,-0.09,0.85,0.39,0.10,-0.53,-1.35,0.49,-0.00,-0.30,0.00
11.012,-0.09,0.85,0.39,0.10,-0.53,-1.35,0.49,0.01,-0.34,0.00
11.015,-0.09,0.85,0.39,-0.34,-0.51,-0.86,0.49,0.01,-0.34,0.00
11.043,0.00,0.86,0.24,-0.34,-0.51,-0.86,0.49,0.01,-0.34,0.00
11.075,0.00,0.86,0.24,-0.34,-0.51,-0.86,1.04,-0.13,0.43,0.00
11.077,0.00,0.86,0.24,1.15,-0.58,-1.29,1.04,-0.13,0.43,0.00
11.108,0.13,0.86,0.35,1.15,-0.58,-1.29,1.04,-0.13,0.43,0.00
11.141,0.13,0.86,0.35,1.15,-0.58,-1.29,0.18,-0.13,1.21,0.00
11.143,0.13,0.86,0.35,1.02,-0.54,-0.11,0.18,-0.13,1.21,0.00
11.173,0.07,0.93,0.50,1.02,-0.54,-0.11,0.18,-0.13,1.21,0.00
11.209,0.07,0.93,0.50,1.02,-0.54,-0.11,-1.17,0.22,0.45,0.00
11.212,0.07,0.93,0.50,-0.06,-0.23,1.99,-1.17,0.22,0.45,0.00
11.239,0.04,0.92,0.38,-0.06,-0.23,1.99,-1.17,0.22,0.45,0.00
11.273,0.04,0.92,0.38,-0.06,-0.23,1.99,0.20,-0.05,-0.16,0.00
11.274,0.04,0.92,0.38,-0.41,0.73,-1.49,0.20,-0.05,-0.16,0.00
11.306,0.04,0.94,0.69,-0.41,0.73,-1.49,0.20,-0.05,-0.16,0.00
11.339,0.04,0.94,0.69,-0.41,0.73,-1.49,-1.23,0.34,-0.01,0.00
11.341,0.04,0.94,0.69,-0.12,0.11,2.62,-1.23,0.34,-0.01,0.00
11.372,-0.08,0.88,0.24,-0.12,0.11,2.62,-1.23,0.34,-0.01,0.00
11.419,-0.08,0.88,0.24,-0.12,0.11,2.62,0.68,-0.04,-0.64,0.00
11.421,-0.08,0.88,0.24,-0.29,0.08,-2.21,0.68,-0.04,-0.64,0.00
11.437,-0.01,0.84,0.55,-0.29,0.08,-2.21,0.68,-0.04,-0.64,0.00
11.471,-0.01,0.84,0.55,-0.29,0.08,-2.21,-0.45,0.09,-0.01,0.00
11.474,-0.01,0.84,0.55,0.38,-1.11,-0.34,-0.45,0.09,-0.01,0.00
11.503,0.02,0.90,0.06,0.38,-1.11,-0.34,-0.45,0.09,-0.01,0.00
11.537,0.02,0.90,0.06,0.38,-1.11,-0.34,1.39,-0.32,-0.15,0.00
11.539,0.02,0.90,0.06,-0.20,-0.10,-0.72,1.39,-0.32,-0.15,0.00
11.576,-0.00,0.84,0.63,-0.20,-0.10,-0.72,1.39,-0.32,-0.15,0.00
11.665,-0.00,0.84,0.63,-0.20,-0.10,-0.72,-0.80,0.16,-0.04,0.00
11.679,-0.00,0.84,0.63,-0.19,0.52,-0.03,-0.80,0.16,-0.04,0.00
11.679,-0.10,0.99,0.60,-0.19,0.52,-0.03,-0.80,0.16,-0.04,0.00
11.681,-0.10,0.99,0.60,-0.19,0.52,-0.03,-0.32,0.11,-0.48,0.00
11.682,-0.10,0.99,0.60,-1.04,0.97,-0.47,-0.32,0.11,-0.48,0.00
11.702,-0.03,1.01,0.20,-1.04,0.97,-0.47,-0.32,0.11,-0.48,0.00
11.756,-0.03,1.01,0.20,-1.04,0.97,-0.47,0.90,-0.14,-0.16,0.00
11.758,-0.03,1.01,0.20,0.35,0.89,0.22,0.90,-0.14,-0.16,0.00
11.767,0.09,0.86,0.85,0.35,0.89,0.22,0.90,-0.14,-0.16,0.00
11.818,0.09,0.86,0.85,0.35,0.89,0.22,-1.57,0.24,0.73,0.00
11.819,0.09,0.86,0.85,0.39,-0.29,-1.83,-1.57,0.24,0.73,0.00
11.834,0.05,0.91,-0.01,0.39,-0.29,-1.83,-1.57,0.24,0.73,0.00
11.869,0.05,0.91,-0.01,0.39,-0.29,-1.83,0.72,-0.21,0.36,0.00
11.871,0.05,0.91,-0.01,0.84,-0.74,3.00,0.72,-0.21,0.36,0.00
11.899,0.12,0.81,0.41,0.84,-0.74,3.00,0.72,-0.21,0.36,0.00
11.938,0.12,0.81,0.41,0.84,-0.74,3.00,-0.34,-0.05,0.68,0.00
11.94,0.12,0.81,0.41,-0.27,0.45,-2.21,-0.34,-0.05,0.68,0.00
11.966,0.07,0.90,0.49,-0.27,0.45,-2.21,-0.34,-0.05,0.68,0.00
12.021,0.07,0.90,0.49,-0.27,0.45,-2.21,-0.38,0.08,0.04,0.00
12.024,0.07,0.90,0.49,-0.05,-0.35,2.32,-0.38,0.08,0.04,0.00
12.043,-0.03,0.87,0.69,-0.05,-0.35,2.32,-0.38,0.08,0.04,0.00
12.065,-0.03,0.87,0.69,-0.05,-0.35,2.32,-0.03,0.07,-0.42,0.00
12.068,-0.03,0.87,0.69,-0.11,0.85,-2.88,-0.03,0.07,-0.42,0.00
12.097,-0.01,1.00,0.52,-0.11,0.85,-2.88,-0.03,0.07,-0.42,0.00
12.131,-0.01,1.00,0.52,-0.11,0.85,-2.88,-0.80,0.30,-0.39,0.00
12.133,-0.01,1.00,0.52,-1.08,-0.28,3.50,-0.80,0.30,-0.39,0.00
12.163,-0.03,0.80,-0.02,-1.08,-0.28,3.50,-0.80,0.30,-0.39,0.00
12.234,-0.03,0.80,-0.02,-1.08,-0.28,3.50,1.98,-0.33,-0.69,0.00
12.235,-0.03,0.80,-0.02,-0.18,-0.04,-3.77,1.98,-0.33,-0.69,0.00
12.236,0.02,0.69,0.66,-0.18,-0.04,-3.77,1.98,-0.33,-0.69,0.00
12.263,0.02,0.69,0.66,-0.18,-0.04,-3.77,0.24,-0.07,0.15,0.00
12.264,0.02,0.69,0.66,0.36,-0.96,-3.07,0.24,-0.07,0.15,0.00
12.295,-0.04,0.92,0.16,0.36,-0.96,-3.07,0.24,-0.07,0.15,0.00
12.329,-0.04,0.92,0.16,0.36,-0.96,-3.07,0.18,-0.09,0.04,0.00
12.33,-0.04,0.92,0.16,0.46,-0.66,3.25,0.18,-0.09,0.04,0.00
12.362,0.11,0.82,0.81,0.46,-0.66,3.25,0.18,-0.09,0.04,0.00
12.438,0.11,0.82,0.81,0.46,-0.66,3.25,-1.56,0.23,0.88,0.00
12.445,0.11,0.82,0.81,-0.07,1.12,-0.25,-1.56,0.23,0.88,0.00
12.446,-0.04,0.99,0.54,-0.07,1.12,-0.25,-1.56,0.23,0.88,0.00
12.466,-0.04,0.99,0.54,-0.07,1.12,-0.25,-0.23,0.02,0.01,0.00
12.468,-0.04,0.99,0.54,-0.54,1.17,0.41,-0.23,0.02,0.01,0.00
12.493,0.03,0.90,0.40,-0.54,1.17,0.41,-0.23,0.02,0.01,0.00
12.546,0.03,0.90,0.40,-0.54,1.17,0.41,0.66,-0.18,-0.05,0.00
12.548,0.03,0.90,0.40,0.32,0.16,-1.53,0.66,-0.18,-0.05,0.00
12.559,0.03,0.78,0.52,0.32,0.16,-1.53,0.66,-0.18,-0.05,0.00
12.601,0.03,0.78,0.52,0.32,0.16,-1.53,-0.17,0.13,-0.14,0.00
12.603,0.03,0.78,0.52,-0.70,-1.35,-0.78,-0.17,0.13,-0.14,0.00
12.625,-0.11,0.74,0.28,-0.70,-1.35,-0.78,-0.17,0.13,-0.14,0.00
12.659,-0.11,0.74,0.28,-0.70,-1.35,-0.78,1.05,-0.05,-0.76,0.00
12.662,-0.11,0.74,0.28,-0.24,-1.43,-2.92,1.05,-0.05,-0.76,0.00
12.694,0.05,0.75,0.24,-0.24,-1.43,-2.92,1.05,-0.05,-0.76,0.00
12.725,0.05,0.75,0.24,-0.24,-1.43,-2.92,0.87,-0.15,0.26,0.00
12.733,0.05,0.75,0.24,0.07,-0.62,0.47,0.87,-0.15,0.26,0.00
12.768,-0.00,0.90,0.40,0.07,-0.62,0.47,0.87,-0.15,0.26,0.00
12.799,-0.00,0.90,0.40,0.07,-0.62,0.47,0.44,-0.10,-0.02,0.00
12.8,-0.00,0.90,0.40,-0.21,0.62,-0.68,0.44,-0.10,-0.02,0.00
12.825,-0.03,0.99,0.94,-0.21,0.62,-0.68,0.44,-0.10,-0.02,0.00
12.861,-0.03,0.99,0.94,-0.21,0.62,-0.68,-1.40,0.21,0.03,0.00
